
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1996,,,Box Score,,Sacramento Kings,W,,96,85,1,0,W 1,
2,Sat Nov 2 1996,,,Box Score,@,Phoenix Suns,W,,110,95,2,0,W 2,
3,Mon Nov 4 1996,,,Box Score,@,Utah Jazz,W,,75,72,3,0,W 3,
4,Tue Nov 5 1996,,,Box Score,@,Sacramento Kings,W,,102,80,4,0,W 4,
5,Thu Nov 7 1996,,,Box Score,@,Denver Nuggets,W,OT,110,108,5,0,W 5,
6,Sat Nov 9 1996,,,Box Score,,Utah Jazz,W,,91,85,6,0,W 6,
7,Tue Nov 12 1996,,,Box Score,,Los Angeles Lakers,L,2OT,115,126,6,1,L 1,
8,Thu Nov 14 1996,,,Box Score,,Indiana Pacers,W,,90,88,7,1,W 1,
9,Sat Nov 16 1996,,,Box Score,,Golden State Warriors,W,,115,103,8,1,W 2,
10,Tue Nov 19 1996,,,Box Score,,Minnesota Timberwolves,W,,122,93,9,1,W 3,
11,Thu Nov 21 1996,,,Box Score,,Phoenix Suns,W,,115,105,10,1,W 4,
12,Sat Nov 23 1996,,,Box Score,@,Golden State Warriors,W,OT,120,115,11,1,W 5,
13,Sun Nov 24 1996,,,Box Score,@,Los Angeles Lakers,W,,90,85,12,1,W 6,
14,Tue Nov 26 1996,,,Box Score,,Portland Trail Blazers,W,OT,102,101,13,1,W 7,
15,Fri Nov 29 1996,,,Box Score,@,Boston Celtics,W,,120,94,14,1,W 8,
16,Sat Nov 30 1996,,,Box Score,@,Washington Bullets,W,,103,99,15,1,W 9,
17,Mon Dec 2 1996,,,Box Score,@,Toronto Raptors,L,,89,100,15,2,L 1,
18,Wed Dec 4 1996,,,Box Score,,Boston Celtics,W,,94,89,16,2,W 1,
19,Sat Dec 7 1996,,,Box Score,,Philadelphia 76ers,W,,123,108,17,2,W 2,
20,Tue Dec 10 1996,,,Box Score,@,Minnesota Timberwolves,W,,96,94,18,2,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 12 1996,,,Box Score,,Detroit Pistons,W,,115,96,19,2,W 4,
22,Sat Dec 14 1996,,,Box Score,@,Seattle SuperSonics,W,,109,100,20,2,W 5,
23,Sun Dec 15 1996,,,Box Score,@,Portland Trail Blazers,W,,99,89,21,2,W 6,
24,Tue Dec 17 1996,,,Box Score,@,Vancouver Grizzlies,L,,92,93,21,3,L 1,
25,Thu Dec 19 1996,,,Box Score,,San Antonio Spurs,L,,101,115,21,4,L 2,
26,Sat Dec 21 1996,,,Box Score,,Miami Heat,L,,66,86,21,5,L 3,
27,Mon Dec 23 1996,,,Box Score,,Milwaukee Bucks,L,,76,81,21,6,L 4,
