
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,@,Portland Trail Blazers,L,,89,90,0,1,L 1,
2,Sat Nov 3 1990,,,Box Score,@,Seattle SuperSonics,L,,106,118,0,2,L 2,
3,Tue Nov 6 1990,,,Box Score,,Denver Nuggets,W,,145,135,1,2,W 1,
4,Thu Nov 8 1990,,,Box Score,,Orlando Magic,W,,103,99,2,2,W 2,
5,Sat Nov 10 1990,,,Box Score,@,San Antonio Spurs,L,,110,111,2,3,L 1,
6,Sun Nov 11 1990,,,Box Score,,Utah Jazz,W,,110,90,3,3,W 1,
7,Tue Nov 13 1990,,,Box Score,,Minnesota Timberwolves,W,,90,88,4,3,W 2,
8,Thu Nov 15 1990,,,Box Score,,Los Angeles Lakers,L,OT,103,108,4,4,L 1,
9,Sat Nov 17 1990,,,Box Score,,Miami Heat,W,,117,100,5,4,W 1,
10,Tue Nov 20 1990,,,Box Score,@,New York Knicks,W,,115,88,6,4,W 2,
11,Wed Nov 21 1990,,,Box Score,@,Boston Celtics,L,,95,108,6,5,L 1,
12,Fri Nov 23 1990,,,Box Score,@,Indiana Pacers,L,,111,112,6,6,L 2,
13,Sun Nov 25 1990,,,Box Score,@,Minnesota Timberwolves,W,,107,91,7,6,W 1,
14,Tue Nov 27 1990,,,Box Score,,Los Angeles Clippers,W,,107,102,8,6,W 2,
15,Wed Nov 28 1990,,,Box Score,@,Utah Jazz,L,,92,103,8,7,L 1,
16,Sat Dec 1 1990,,,Box Score,,Sacramento Kings,W,,117,93,9,7,W 1,
17,Tue Dec 4 1990,,,Box Score,,Atlanta Hawks,L,,110,113,9,8,L 1,
18,Thu Dec 6 1990,,,Box Score,,Charlotte Hornets,W,,116,110,10,8,W 1,
19,Sat Dec 8 1990,,,Box Score,@,Dallas Mavericks,W,,113,107,11,8,W 2,
20,Mon Dec 10 1990,,,Box Score,,Boston Celtics,L,,95,107,11,9,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 12 1990,,,Box Score,@,Philadelphia 76ers,W,,108,100,12,9,W 1,
22,Fri Dec 14 1990,,,Box Score,@,Washington Bullets,L,,93,106,12,10,L 1,
23,Sat Dec 15 1990,,,Box Score,@,Charlotte Hornets,W,,100,97,13,10,W 1,
24,Tue Dec 18 1990,,,Box Score,,San Antonio Spurs,L,,95,96,13,11,L 1,
25,Thu Dec 20 1990,,,Box Score,,Orlando Magic,W,OT,128,126,14,11,W 1,
26,Sat Dec 22 1990,,,Box Score,,Phoenix Suns,W,,122,102,15,11,W 2,
27,Wed Dec 26 1990,,,Box Score,@,Orlando Magic,L,,103,109,15,12,L 1,
28,Fri Dec 28 1990,,,Box Score,@,New Jersey Nets,W,,101,99,16,12,W 1,
29,Sat Dec 29 1990,,,Box Score,@,Detroit Pistons,L,,84,99,16,13,L 1,
30,Thu Jan 3 1991,,,Box Score,,Chicago Bulls,W,,114,92,17,13,W 1,
31,Sat Jan 5 1991,,,Box Score,,Indiana Pacers,W,,112,99,18,13,W 2,
32,Tue Jan 8 1991,,,Box Score,,Portland Trail Blazers,L,,97,123,18,14,L 1,
33,Thu Jan 10 1991,,,Box Score,@,Denver Nuggets,W,,156,133,19,14,W 1,
34,Fri Jan 11 1991,,,Box Score,@,Phoenix Suns,L,,110,114,19,15,L 1,
