
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 31 2000,7:30p EST,,Box Score,,Minnesota Timberwolves,L,,98,106,0,1,L 1,
2,Thu Nov 2 2000,7:30p EST,,Box Score,,Milwaukee Bucks,W,,115,93,1,1,W 1,
3,Sat Nov 4 2000,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,74,77,1,2,L 1,
4,Sun Nov 5 2000,6:00p EST,,Box Score,@,Phoenix Suns,L,,99,104,1,3,L 2,
5,Tue Nov 7 2000,7:30p EST,,Box Score,,Los Angeles Lakers,W,,84,74,2,3,W 1,
6,Thu Nov 9 2000,7:30p EST,,Box Score,,Vancouver Grizzlies,W,,85,78,3,3,W 2,
7,Sat Nov 11 2000,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,88,111,3,4,L 1,
8,Sun Nov 12 2000,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,99,105,3,5,L 2,
9,Tue Nov 14 2000,7:30p EST,,Box Score,,Chicago Bulls,W,,110,83,4,5,W 1,
10,Thu Nov 16 2000,7:30p EST,,Box Score,,Charlotte Hornets,W,,84,80,5,5,W 2,
11,Sat Nov 18 2000,7:30p EST,,Box Score,,Phoenix Suns,W,,94,89,6,5,W 3,
12,Tue Nov 21 2000,7:00p EST,,Box Score,@,Indiana Pacers,W,,101,89,7,5,W 4,
13,Wed Nov 22 2000,7:00p EST,,Box Score,@,Boston Celtics,L,,81,96,7,6,L 1,
14,Sat Nov 25 2000,7:30p EST,,Box Score,@,Miami Heat,W,,91,80,8,6,W 1,
15,Tue Nov 28 2000,7:30p EST,,Box Score,,Sacramento Kings,L,,81,88,8,7,L 1,
16,Thu Nov 30 2000,7:00p EST,,Box Score,@,Denver Nuggets,W,OT,109,105,9,7,W 1,
17,Sat Dec 2 2000,7:30p EST,,Box Score,,Portland Trail Blazers,L,,85,96,9,8,L 1,
18,Tue Dec 5 2000,7:30p EST,,Box Score,,Dallas Mavericks,W,,109,102,10,8,W 1,
19,Fri Dec 8 2000,7:30p EST,,Box Score,@,Sacramento Kings,L,,98,111,10,9,L 1,
20,Sat Dec 9 2000,7:00p EST,,Box Score,@,Seattle SuperSonics,W,,111,104,11,9,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 11 2000,7:00p EST,,Box Score,@,Vancouver Grizzlies,W,,82,75,12,9,W 2,
22,Thu Dec 14 2000,7:30p EST,,Box Score,@,Golden State Warriors,W,,98,95,13,9,W 3,
23,Sat Dec 16 2000,7:30p EST,,Box Score,,Denver Nuggets,L,,100,102,13,10,L 1,
24,Tue Dec 19 2000,7:30p EST,,Box Score,,San Antonio Spurs,L,,79,86,13,11,L 2,
25,Thu Dec 21 2000,7:30p EST,,Box Score,,Los Angeles Lakers,L,,94,99,13,12,L 3,
26,Sat Dec 23 2000,7:30p EST,,Box Score,,Golden State Warriors,L,,87,95,13,13,L 4,
27,Tue Dec 26 2000,7:00p EST,,Box Score,@,San Antonio Spurs,L,,95,103,13,14,L 5,
28,Wed Dec 27 2000,7:30p EST,,Box Score,,Seattle SuperSonics,L,,92,107,13,15,L 6,
29,Sat Dec 30 2000,2:00p EST,,Box Score,@,Dallas Mavericks,W,,114,99,14,15,W 1,
30,Mon Jan 1 2001,2:30p EST,,Box Score,@,Minnesota Timberwolves,L,,96,106,14,16,L 1,
31,Tue Jan 2 2001,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,100,95,15,16,W 1,
32,Thu Jan 4 2001,7:30p EST,,Box Score,,Detroit Pistons,W,,107,97,16,16,W 2,
33,Sat Jan 6 2001,7:30p EST,,Box Score,,Utah Jazz,L,,97,99,16,17,L 1,
34,Tue Jan 9 2001,7:00p EST,,Box Score,@,Toronto Raptors,W,,110,91,17,17,W 1,
35,Thu Jan 11 2001,7:30p EST,,Box Score,@,New York Knicks,W,,76,75,18,17,W 2,
36,Sat Jan 13 2001,7:30p EST,,Box Score,,Sacramento Kings,L,,81,84,18,18,L 1,
