
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Oct 31 1997,,,Box Score,,Cleveland Cavaliers,W,,94,86,1,0,W 1,
2,Sun Nov 2 1997,,,Box Score,@,Sacramento Kings,W,,93,77,2,0,W 2,
3,Tue Nov 4 1997,,,Box Score,@,Seattle SuperSonics,L,,94,118,2,1,L 1,
4,Wed Nov 5 1997,,,Box Score,@,Los Angeles Clippers,W,,124,110,3,1,W 1,
5,Fri Nov 7 1997,,,Box Score,,Portland Trail Blazers,L,,85,86,3,2,L 1,
6,Wed Nov 12 1997,,,Box Score,,Philadelphia 76ers,L,,100,114,3,3,L 2,
7,Fri Nov 14 1997,,,Box Score,,Los Angeles Lakers,L,2OT,103,113,3,4,L 3,
8,Sun Nov 16 1997,,,Box Score,@,Phoenix Suns,L,,94,96,3,5,L 4,
9,Tue Nov 18 1997,,,Box Score,,New York Knicks,W,,95,84,4,5,W 1,
10,Thu Nov 20 1997,,,Box Score,,Toronto Raptors,W,,127,97,5,5,W 2,
11,Sat Nov 22 1997,,,Box Score,,Golden State Warriors,W,,90,84,6,5,W 3,
12,Fri Nov 28 1997,,,Box Score,@,Portland Trail Blazers,W,,98,89,7,5,W 4,
13,Sat Nov 29 1997,,,Box Score,@,Golden State Warriors,W,,107,100,8,5,W 5,
14,Tue Dec 2 1997,,,Box Score,,Denver Nuggets,W,,112,101,9,5,W 6,
15,Thu Dec 4 1997,,,Box Score,,Atlanta Hawks,W,,94,87,10,5,W 7,
16,Sat Dec 6 1997,,,Box Score,@,Dallas Mavericks,W,,108,106,11,5,W 8,at Mexico City Mexico
17,Tue Dec 9 1997,,,Box Score,,San Antonio Spurs,W,,108,78,12,5,W 9,
18,Fri Dec 12 1997,,,Box Score,@,Los Angeles Lakers,L,,102,119,12,6,L 1,
19,Sun Dec 14 1997,,,Box Score,@,Vancouver Grizzlies,L,,105,110,12,7,L 2,
20,Tue Dec 16 1997,,,Box Score,,Vancouver Grizzlies,W,,118,91,13,7,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 19 1997,,,Box Score,,Sacramento Kings,W,,116,98,14,7,W 2,
22,Sat Dec 20 1997,,,Box Score,@,San Antonio Spurs,L,,87,100,14,8,L 1,
23,Mon Dec 22 1997,,,Box Score,,Los Angeles Lakers,L,,83,94,14,9,L 2,
24,Thu Dec 25 1997,,,Box Score,@,Utah Jazz,L,,103,107,14,10,L 3,
25,Sat Dec 27 1997,,,Box Score,,Washington Wizards,W,,111,101,15,10,W 1,
26,Mon Dec 29 1997,,,Box Score,,Charlotte Hornets,L,,101,120,15,11,L 1,
27,Fri Jan 2 1998,,,Box Score,@,Denver Nuggets,W,OT,116,115,16,11,W 1,
28,Sat Jan 3 1998,,,Box Score,,Portland Trail Blazers,L,,95,97,16,12,L 1,
29,Mon Jan 5 1998,,,Box Score,@,Toronto Raptors,W,,120,96,17,12,W 1,
30,Tue Jan 6 1998,,,Box Score,@,Cleveland Cavaliers,L,,70,100,17,13,L 1,
31,Thu Jan 8 1998,,,Box Score,,Indiana Pacers,L,,80,87,17,14,L 2,
32,Sat Jan 10 1998,,,Box Score,,Utah Jazz,L,,84,111,17,15,L 3,
33,Tue Jan 13 1998,,,Box Score,,Dallas Mavericks,W,,100,87,18,15,W 1,
34,Fri Jan 16 1998,,,Box Score,,Minnesota Timberwolves,L,OT,115,116,18,16,L 1,
35,Sun Jan 18 1998,,,Box Score,@,Chicago Bulls,L,,100,106,18,17,L 2,
36,Mon Jan 19 1998,,,Box Score,,Seattle SuperSonics,L,,80,114,18,18,L 3,
