
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,,Atlanta Hawks,W,,94,87,1,0,W 1,
2,Wed Nov 3 1999,,,Box Score,@,Boston Celtics,L,,101,112,1,1,L 1,
3,Sat Nov 6 1999,,,Box Score,,Orlando Magic,L,,104,107,1,2,L 2,
4,Sun Nov 7 1999,,,Box Score,@,New Jersey Nets,L,,87,112,1,3,L 3,
5,Wed Nov 10 1999,,,Box Score,,Seattle SuperSonics,L,,95,109,1,4,L 4,
6,Fri Nov 12 1999,,,Box Score,,Miami Heat,L,,95,104,1,5,L 5,
7,Sat Nov 13 1999,,,Box Score,@,Indiana Pacers,L,,83,105,1,6,L 6,
8,Tue Nov 16 1999,,,Box Score,,Philadelphia 76ers,L,,73,95,1,7,L 7,
9,Thu Nov 18 1999,,,Box Score,,Toronto Raptors,W,,92,81,2,7,W 1,
10,Sat Nov 20 1999,,,Box Score,,Los Angeles Clippers,L,,89,98,2,8,L 1,
11,Tue Nov 23 1999,,,Box Score,,Vancouver Grizzlies,W,,89,87,3,8,W 1,
12,Wed Nov 24 1999,,,Box Score,@,Philadelphia 76ers,W,,101,93,4,8,W 2,
13,Fri Nov 26 1999,,,Box Score,@,Charlotte Hornets,L,,85,118,4,9,L 1,
14,Sat Nov 27 1999,,,Box Score,@,Miami Heat,L,,86,89,4,10,L 2,
15,Tue Nov 30 1999,,,Box Score,@,New Jersey Nets,W,,85,78,5,10,W 1,
16,Wed Dec 1 1999,,,Box Score,,Cleveland Cavaliers,L,,108,111,5,11,L 1,
17,Fri Dec 3 1999,,,Box Score,@,Toronto Raptors,L,,93,95,5,12,L 2,
18,Sat Dec 4 1999,,,Box Score,,Sacramento Kings,L,,104,114,5,13,L 3,
19,Mon Dec 6 1999,,,Box Score,@,Utah Jazz,L,,96,102,5,14,L 4,
20,Tue Dec 7 1999,,,Box Score,@,Los Angeles Lakers,L,,80,91,5,15,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 9 1999,,,Box Score,@,Phoenix Suns,L,,85,99,5,16,L 6,
22,Sat Dec 11 1999,,,Box Score,@,San Antonio Spurs,W,,99,89,6,16,W 1,
23,Tue Dec 14 1999,,,Box Score,,Utah Jazz,L,,80,101,6,17,L 1,
24,Thu Dec 16 1999,,,Box Score,,New Jersey Nets,W,,108,104,7,17,W 1,
25,Sat Dec 18 1999,,,Box Score,@,New York Knicks,W,,95,83,8,17,W 2,
26,Tue Dec 21 1999,,,Box Score,@,Detroit Pistons,W,,97,83,9,17,W 3,
27,Thu Dec 23 1999,,,Box Score,@,Houston Rockets,L,,89,105,9,18,L 1,
28,Sun Dec 26 1999,,,Box Score,,Houston Rockets,W,,103,92,10,18,W 1,
29,Wed Dec 29 1999,,,Box Score,@,Cleveland Cavaliers,L,,94,96,10,19,L 1,
30,Thu Dec 30 1999,,,Box Score,,New York Knicks,L,,86,89,10,20,L 2,
31,Mon Jan 3 2000,,,Box Score,,Golden State Warriors,W,,99,87,11,20,W 1,
32,Wed Jan 5 2000,,,Box Score,@,Chicago Bulls,L,,66,77,11,21,L 1,
33,Fri Jan 7 2000,,,Box Score,,Chicago Bulls,L,,103,110,11,22,L 2,
34,Sat Jan 8 2000,,,Box Score,@,Milwaukee Bucks,L,2OT,129,130,11,23,L 3,
35,Tue Jan 11 2000,,,Box Score,,Toronto Raptors,W,,117,89,12,23,W 1,
36,Wed Jan 12 2000,,,Box Score,@,Indiana Pacers,L,,102,117,12,24,L 1,
37,Fri Jan 14 2000,,,Box Score,@,Detroit Pistons,L,,98,105,12,25,L 2,
38,Sat Jan 15 2000,,,Box Score,,Detroit Pistons,L,,107,112,12,26,L 3,
39,Mon Jan 17 2000,,,Box Score,,Boston Celtics,L,,101,105,12,27,L 4,
40,Wed Jan 19 2000,,,Box Score,,Dallas Mavericks,L,,86,104,12,28,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 21 2000,,,Box Score,,Indiana Pacers,W,,123,113,13,28,W 1,
42,Sat Jan 22 2000,,,Box Score,@,Atlanta Hawks,L,,93,111,13,29,L 1,
43,Wed Jan 26 2000,,,Box Score,@,Toronto Raptors,L,,105,120,13,30,L 2,
44,Sat Jan 29 2000,,,Box Score,,Cleveland Cavaliers,W,,103,98,14,30,W 1,
45,Tue Feb 1 2000,,,Box Score,@,Cleveland Cavaliers,L,,108,112,14,31,L 1,
46,Wed Feb 2 2000,,,Box Score,,Minnesota Timberwolves,W,,103,93,15,31,W 1,
47,Fri Feb 4 2000,,,Box Score,@,Miami Heat,L,,92,99,15,32,L 1,
48,Sat Feb 5 2000,,,Box Score,,Charlotte Hornets,L,,102,110,15,33,L 2,
49,Wed Feb 9 2000,,,Box Score,@,Orlando Magic,L,,96,107,15,34,L 3,
50,Tue Feb 15 2000,,,Box Score,@,Seattle SuperSonics,L,,85,114,15,35,L 4,
51,Wed Feb 16 2000,,,Box Score,@,Vancouver Grizzlies,L,,87,92,15,36,L 5,
52,Fri Feb 18 2000,,,Box Score,@,Portland Trail Blazers,L,,85,93,15,37,L 6,
53,Sun Feb 20 2000,,,Box Score,@,Golden State Warriors,L,,103,112,15,38,L 7,
54,Tue Feb 22 2000,,,Box Score,,Milwaukee Bucks,W,,126,101,16,38,W 1,
55,Thu Feb 24 2000,,,Box Score,,Phoenix Suns,L,,83,92,16,39,L 1,
56,Sat Feb 26 2000,,,Box Score,,Miami Heat,L,,88,98,16,40,L 2,
57,Wed Mar 1 2000,,,Box Score,@,Atlanta Hawks,W,,102,83,17,40,W 1,
58,Thu Mar 2 2000,,,Box Score,,Philadelphia 76ers,L,,84,87,17,41,L 1,
59,Sat Mar 4 2000,,,Box Score,,Detroit Pistons,W,,100,94,18,41,W 1,
60,Mon Mar 6 2000,,,Box Score,,Orlando Magic,L,,85,87,18,42,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 7 2000,,,Box Score,@,Minnesota Timberwolves,W,,90,86,19,42,W 1,
62,Wed Mar 8 2000,,,Box Score,,New York Knicks,W,OT,118,113,20,42,W 2,
63,Fri Mar 10 2000,,,Box Score,,San Antonio Spurs,L,OT,99,106,20,43,L 1,
64,Sun Mar 12 2000,,,Box Score,,Portland Trail Blazers,L,,86,102,20,44,L 2,
65,Tue Mar 14 2000,,,Box Score,@,Orlando Magic,L,,98,107,20,45,L 3,
66,Thu Mar 16 2000,,,Box Score,,Los Angeles Lakers,W,,109,102,21,45,W 1,
67,Sat Mar 18 2000,,,Box Score,,Chicago Bulls,W,,101,88,22,45,W 2,
68,Mon Mar 20 2000,,,Box Score,@,Los Angeles Clippers,W,,105,93,23,45,W 3,
69,Tue Mar 21 2000,,,Box Score,@,Sacramento Kings,L,,86,98,23,46,L 1,
70,Thu Mar 23 2000,,,Box Score,@,Denver Nuggets,W,,100,86,24,46,W 1,
71,Sat Mar 25 2000,,,Box Score,@,Dallas Mavericks,W,,93,86,25,46,W 2,
72,Wed Mar 29 2000,,,Box Score,,Denver Nuggets,L,,93,101,25,47,L 1,
73,Fri Mar 31 2000,,,Box Score,@,Boston Celtics,W,,104,102,26,47,W 1,
74,Tue Apr 4 2000,,,Box Score,,New Jersey Nets,W,,102,93,27,47,W 2,
75,Thu Apr 6 2000,,,Box Score,@,New York Knicks,L,,92,101,27,48,L 1,
76,Sat Apr 8 2000,,,Box Score,,Atlanta Hawks,W,,108,98,28,48,W 1,
77,Mon Apr 10 2000,,,Box Score,,Charlotte Hornets,L,,105,107,28,49,L 1,
