
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 31 2000,7:30p EST,,Box Score,@,Atlanta Hawks,W,,106,82,1,0,W 1,
2,Wed Nov 1 2000,7:30p EST,,Box Score,,Washington Wizards,L,,77,95,1,1,L 1,
3,Fri Nov 3 2000,7:30p EST,,Box Score,,Miami Heat,W,,83,79,2,1,W 1,
4,Sat Nov 4 2000,8:00p EST,,Box Score,@,New Jersey Nets,W,,98,87,3,1,W 2,
5,Wed Nov 8 2000,7:30p EST,,Box Score,@,Orlando Magic,W,,96,90,4,1,W 3,
6,Thu Nov 9 2000,7:30p EST,,Box Score,,Seattle SuperSonics,L,,94,102,4,2,L 1,
7,Sat Nov 11 2000,7:30p EST,,Box Score,@,New York Knicks,L,,67,81,4,3,L 2,
8,Tue Nov 14 2000,7:30p EST,,Box Score,@,Miami Heat,L,OT,86,89,4,4,L 3,
9,Thu Nov 16 2000,7:30p EST,,Box Score,@,Houston Rockets,L,,80,84,4,5,L 4,
10,Fri Nov 17 2000,7:30p EST,,Box Score,,Detroit Pistons,L,,89,96,4,6,L 5,
11,Sun Nov 19 2000,7:00p EST,,Box Score,@,Detroit Pistons,W,,105,96,5,6,W 1,
12,Mon Nov 20 2000,7:00p EST,,Box Score,@,Toronto Raptors,W,,100,64,6,6,W 2,
13,Wed Nov 22 2000,7:30p EST,,Box Score,,Philadelphia 76ers,W,,88,73,7,6,W 3,
14,Fri Nov 24 2000,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,106,90,8,6,W 4,
15,Sat Nov 25 2000,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,109,98,9,6,W 5,
16,Wed Nov 29 2000,7:30p EST,,Box Score,,Toronto Raptors,W,,103,79,10,6,W 6,
17,Fri Dec 1 2000,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,74,95,10,7,L 1,
18,Sat Dec 2 2000,7:30p EST,,Box Score,,Utah Jazz,W,,94,89,11,7,W 1,
19,Tue Dec 5 2000,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,66,71,11,8,L 1,
20,Wed Dec 6 2000,7:30p EST,,Box Score,,Indiana Pacers,W,,91,88,12,8,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 8 2000,7:30p EST,,Box Score,,Los Angeles Clippers,W,,92,87,13,8,W 2,
22,Sat Dec 9 2000,7:00p EST,,Box Score,@,Indiana Pacers,L,OT,96,99,13,9,L 1,
23,Wed Dec 13 2000,7:30p EST,,Box Score,,Sacramento Kings,W,,101,90,14,9,W 1,
