
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1993,,,Box Score,,Chicago Bulls,L,OT,123,124,0,1,L 1,
2,Sat Nov 6 1993,,,Box Score,@,Milwaukee Bucks,W,,120,103,1,1,W 1,
3,Tue Nov 9 1993,,,Box Score,@,Cleveland Cavaliers,L,,108,113,1,2,L 1,
4,Thu Nov 11 1993,,,Box Score,,Orlando Magic,W,,120,87,2,2,W 1,
5,Fri Nov 12 1993,,,Box Score,@,Boston Celtics,W,,110,107,3,2,W 2,
6,Tue Nov 16 1993,,,Box Score,@,Indiana Pacers,W,,102,93,4,2,W 3,
7,Wed Nov 17 1993,,,Box Score,,Sacramento Kings,W,,130,113,5,2,W 4,
8,Fri Nov 19 1993,,,Box Score,,Washington Bullets,W,,127,111,6,2,W 5,
9,Sat Nov 20 1993,,,Box Score,@,Atlanta Hawks,L,,91,96,6,3,L 1,
10,Tue Nov 23 1993,,,Box Score,@,Washington Bullets,L,,98,118,6,4,L 2,
11,Wed Nov 24 1993,,,Box Score,,Los Angeles Lakers,W,,141,124,7,4,W 1,
12,Fri Nov 26 1993,,,Box Score,,Milwaukee Bucks,W,,110,99,8,4,W 2,
13,Sat Nov 27 1993,,,Box Score,@,Miami Heat,L,,100,114,8,5,L 1,
14,Wed Dec 1 1993,,,Box Score,,San Antonio Spurs,L,,88,92,8,6,L 2,
15,Fri Dec 3 1993,,,Box Score,@,Denver Nuggets,L,,94,102,8,7,L 3,
16,Sat Dec 4 1993,,,Box Score,@,Utah Jazz,L,,108,122,8,8,L 4,
17,Tue Dec 7 1993,,,Box Score,@,Houston Rockets,L,,102,121,8,9,L 5,
18,Thu Dec 9 1993,,,Box Score,,Cleveland Cavaliers,W,,95,93,9,9,W 1,
19,Sat Dec 11 1993,,,Box Score,,New Jersey Nets,W,,105,99,10,9,W 2,
20,Tue Dec 14 1993,,,Box Score,,Minnesota Timberwolves,W,,101,85,11,9,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 16 1993,,,Box Score,@,New Jersey Nets,L,,95,111,11,10,L 1,
22,Fri Dec 17 1993,,,Box Score,,Denver Nuggets,W,,99,96,12,10,W 1,
23,Mon Dec 20 1993,,,Box Score,@,Chicago Bulls,L,,97,109,12,11,L 1,
24,Tue Dec 21 1993,,,Box Score,@,Detroit Pistons,W,,108,97,13,11,W 1,
25,Thu Dec 23 1993,,,Box Score,,Boston Celtics,W,,118,100,14,11,W 2,
26,Mon Dec 27 1993,,,Box Score,,Detroit Pistons,W,,109,94,15,11,W 3,
27,Tue Dec 28 1993,,,Box Score,@,Cleveland Cavaliers,L,OT,115,127,15,12,L 1,
28,Thu Dec 30 1993,,,Box Score,,Chicago Bulls,W,,115,95,16,12,W 1,
29,Sun Jan 2 1994,,,Box Score,@,New York Knicks,W,OT,124,123,17,12,W 2,
30,Tue Jan 4 1994,,,Box Score,@,Atlanta Hawks,L,,94,133,17,13,L 1,
31,Thu Jan 6 1994,,,Box Score,,Portland Trail Blazers,L,,110,116,17,14,L 2,
32,Sat Jan 8 1994,,,Box Score,,New York Knicks,W,,102,99,18,14,W 1,
33,Tue Jan 11 1994,,,Box Score,@,Phoenix Suns,W,,95,93,19,14,W 2,
34,Thu Jan 13 1994,,,Box Score,@,Sacramento Kings,L,,104,115,19,15,L 1,
35,Fri Jan 14 1994,,,Box Score,@,Los Angeles Lakers,W,,130,122,20,15,W 1,
36,Sun Jan 16 1994,,,Box Score,@,Portland Trail Blazers,L,,101,106,20,16,L 1,
37,Wed Jan 19 1994,,,Box Score,,Philadelphia 76ers,W,,115,103,21,16,W 1,
38,Fri Jan 21 1994,,,Box Score,@,Milwaukee Bucks,L,,110,113,21,17,L 1,
39,Sat Jan 22 1994,,,Box Score,,Milwaukee Bucks,W,,91,80,22,17,W 1,
40,Tue Jan 25 1994,,,Box Score,@,Miami Heat,L,,98,119,22,18,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 26 1994,,,Box Score,,Orlando Magic,L,,120,145,22,19,L 2,
42,Fri Jan 28 1994,,,Box Score,,Atlanta Hawks,L,,105,117,22,20,L 3,
43,Wed Feb 2 1994,,,Box Score,,Indiana Pacers,L,,112,124,22,21,L 4,
44,Fri Feb 4 1994,,,Box Score,,Miami Heat,L,,118,124,22,22,L 5,
45,Sat Feb 5 1994,,,Box Score,@,Indiana Pacers,L,,102,111,22,23,L 6,
46,Mon Feb 7 1994,,,Box Score,@,Philadelphia 76ers,L,,117,125,22,24,L 7,
47,Wed Feb 9 1994,,,Box Score,,Golden State Warriors,L,,116,126,22,25,L 8,
