
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1991,,,Box Score,@,Boston Celtics,L,,108,111,0,1,L 1,
2,Sat Nov 2 1991,,,Box Score,,New Jersey Nets,L,,108,116,0,2,L 2,
3,Tue Nov 5 1991,,,Box Score,@,Detroit Pistons,L,,93,117,0,3,L 3,
4,Wed Nov 6 1991,,,Box Score,,Atlanta Hawks,W,,114,104,1,3,W 1,
5,Fri Nov 8 1991,,,Box Score,,Milwaukee Bucks,L,OT,122,125,1,4,L 1,
6,Sat Nov 9 1991,,,Box Score,@,New York Knicks,L,,113,118,1,5,L 2,
7,Tue Nov 12 1991,,,Box Score,@,Atlanta Hawks,L,,100,118,1,6,L 3,
8,Wed Nov 13 1991,,,Box Score,,Chicago Bulls,L,,95,117,1,7,L 4,
9,Fri Nov 15 1991,,,Box Score,@,Miami Heat,L,,105,120,1,8,L 5,
10,Sat Nov 16 1991,,,Box Score,,Boston Celtics,W,,118,109,2,8,W 1,
11,Tue Nov 19 1991,,,Box Score,@,Milwaukee Bucks,L,,104,127,2,9,L 1,
12,Wed Nov 20 1991,,,Box Score,,Cleveland Cavaliers,W,,109,108,3,9,W 1,
13,Fri Nov 22 1991,,,Box Score,,Indiana Pacers,W,,112,110,4,9,W 2,
14,Tue Nov 26 1991,,,Box Score,@,Denver Nuggets,L,,97,103,4,10,L 1,
15,Wed Nov 27 1991,,,Box Score,@,Utah Jazz,L,,107,113,4,11,L 2,
16,Fri Nov 29 1991,,,Box Score,@,Phoenix Suns,L,,111,131,4,12,L 3,
17,Sat Nov 30 1991,,,Box Score,@,Los Angeles Clippers,L,,112,130,4,13,L 4,
18,Mon Dec 2 1991,,,Box Score,,New York Knicks,L,,97,99,4,14,L 5,
19,Wed Dec 4 1991,,,Box Score,,Los Angeles Lakers,W,,124,106,5,14,W 1,
20,Fri Dec 6 1991,,,Box Score,@,Chicago Bulls,L,,96,114,5,15,L 1,
