
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Feb 5 1999,,,Box Score,,Philadelphia 76ers,L,,66,78,0,1,L 1,
2,Sat Feb 6 1999,,,Box Score,,Milwaukee Bucks,L,OT,107,113,0,2,L 2,
3,Mon Feb 8 1999,,,Box Score,,Miami Heat,W,,94,91,1,2,W 1,
4,Wed Feb 10 1999,,,Box Score,,Cleveland Cavaliers,L,,77,87,1,3,L 1,
5,Thu Feb 11 1999,,,Box Score,@,Atlanta Hawks,L,,88,100,1,4,L 2,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
6,Tue Feb 16 1999,,,Box Score,@,Los Angeles Lakers,L,,88,116,1,5,L 3,
7,Wed Feb 17 1999,,,Box Score,@,Golden State Warriors,L,,87,96,1,6,L 4,
8,Fri Feb 19 1999,,,Box Score,@,Sacramento Kings,L,,95,106,1,7,L 5,
9,Wed Feb 24 1999,,,Box Score,,Miami Heat,L,,83,91,1,8,L 6,
10,Fri Feb 26 1999,,,Box Score,,Portland Trail Blazers,W,,97,95,2,8,W 1,
11,Sat Feb 27 1999,,,Box Score,@,Chicago Bulls,L,,77,94,2,9,L 1,
12,Mon Mar 1 1999,,,Box Score,,Toronto Raptors,W,,91,88,3,9,W 1,
13,Wed Mar 3 1999,,,Box Score,@,Orlando Magic,L,,76,93,3,10,L 1,
14,Thu Mar 4 1999,,,Box Score,@,New Jersey Nets,W,,96,82,4,10,W 1,
15,Fri Mar 5 1999,,,Box Score,@,Washington Wizards,L,,85,86,4,11,L 1,
16,Tue Mar 9 1999,,,Box Score,,Boston Celtics,W,,105,87,5,11,W 1,
17,Wed Mar 10 1999,,,Box Score,@,Philadelphia 76ers,L,,70,85,5,12,L 1,
18,Fri Mar 12 1999,,,Box Score,@,Washington Wizards,W,,92,83,6,12,W 1,
19,Sun Mar 14 1999,,,Box Score,@,New York Knicks,L,,86,94,6,13,L 1,
20,Mon Mar 15 1999,,,Box Score,@,Toronto Raptors,L,,82,89,6,14,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Mar 17 1999,,,Box Score,,Phoenix Suns,W,,119,111,7,14,W 1,
22,Fri Mar 19 1999,,,Box Score,,Utah Jazz,W,OT,83,82,8,14,W 2,
23,Sun Mar 21 1999,,,Box Score,@,Milwaukee Bucks,W,,94,87,9,14,W 3,
24,Tue Mar 23 1999,,,Box Score,@,Orlando Magic,L,,78,86,9,15,L 1,
25,Wed Mar 24 1999,,,Box Score,,Chicago Bulls,W,,110,81,10,15,W 1,
26,Fri Mar 26 1999,,,Box Score,,Orlando Magic,W,,90,82,11,15,W 2,
27,Sun Mar 28 1999,,,Box Score,,Cleveland Cavaliers,W,,105,84,12,15,W 3,
28,Tue Mar 30 1999,,,Box Score,,Boston Celtics,L,,99,109,12,16,L 1,
29,Wed Mar 31 1999,,,Box Score,,Milwaukee Bucks,L,,94,102,12,17,L 2,
30,Fri Apr 2 1999,,,Box Score,,Indiana Pacers,L,,81,87,12,18,L 3,
31,Sun Apr 4 1999,,,Box Score,@,Atlanta Hawks,L,,83,85,12,19,L 4,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
32,Mon Apr 5 1999,,,Box Score,,Atlanta Hawks,L,,71,77,12,20,L 5,
33,Wed Apr 7 1999,,,Box Score,,New York Knicks,W,,106,82,13,20,W 1,
34,Fri Apr 9 1999,,,Box Score,,Washington Wizards,W,,90,88,14,20,W 2,
35,Sat Apr 10 1999,,,Box Score,@,Indiana Pacers,W,,92,90,15,20,W 3,
36,Mon Apr 12 1999,,,Box Score,@,Detroit Pistons,W,,92,86,16,20,W 4,
37,Wed Apr 14 1999,,,Box Score,,Detroit Pistons,W,,83,79,17,20,W 5,
38,Fri Apr 16 1999,,,Box Score,@,Milwaukee Bucks,W,,95,94,18,20,W 6,
39,Sat Apr 17 1999,,,Box Score,@,Cleveland Cavaliers,W,,90,82,19,20,W 7,
40,Mon Apr 19 1999,,,Box Score,@,New Jersey Nets,W,,120,113,20,20,W 8,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Apr 21 1999,,,Box Score,,Detroit Pistons,W,,88,85,21,20,W 9,
42,Fri Apr 23 1999,,,Box Score,@,New York Knicks,L,,105,110,21,21,L 1,
43,Sat Apr 24 1999,,,Box Score,,New Jersey Nets,W,,97,82,22,21,W 1,
44,Mon Apr 26 1999,,,Box Score,,New York Knicks,L,,84,91,22,22,L 1,
45,Tue Apr 27 1999,,,Box Score,@,Toronto Raptors,W,,108,98,23,22,W 1,
46,Thu Apr 29 1999,,,Box Score,@,Indiana Pacers,L,OT,110,115,23,23,L 1,
47,Fri Apr 30 1999,,,Box Score,,Chicago Bulls,W,,92,88,24,23,W 1,
48,Sun May 2 1999,,,Box Score,@,Miami Heat,L,,93,100,24,24,L 1,
49,Tue May 4 1999,,,Box Score,,Philadelphia 76ers,W,OT,117,110,25,24,W 1,
50,Wed May 5 1999,,,Box Score,@,Boston Celtics,W,2OT,133,129,26,24,W 2,
