
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2001,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,100,94,1,0,W 1,
2,Fri Nov 2 2001,7:30p EST,,Box Score,,New York Knicks,W,,97,93,2,0,W 2,
3,Sat Nov 3 2001,8:00p EST,,Box Score,@,New Jersey Nets,L,,85,95,2,1,L 1,
4,Tue Nov 6 2001,7:30p EST,,Box Score,@,Dallas Mavericks,L,,92,110,2,2,L 2,
5,Thu Nov 8 2001,7:00p EST,,Box Score,,San Antonio Spurs,L,,95,105,2,3,L 3,
6,Sat Nov 10 2001,7:30p EST,,Box Score,@,Chicago Bulls,W,,89,85,3,3,W 1,
7,Wed Nov 14 2001,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,86,100,3,4,L 1,
8,Fri Nov 16 2001,7:30p EST,,Box Score,@,Miami Heat,W,,96,87,4,4,W 1,
9,Sat Nov 17 2001,7:30p EST,,Box Score,,Portland Trail Blazers,L,,87,97,4,5,L 1,
10,Tue Nov 20 2001,8:00p EST,,Box Score,@,Washington Wizards,W,,95,88,5,5,W 1,
11,Wed Nov 21 2001,7:00p EST,,Box Score,,Dallas Mavericks,L,,78,89,5,6,L 1,
12,Fri Nov 23 2001,7:30p EST,,Box Score,,Orlando Magic,L,,99,109,5,7,L 2,
13,Sat Nov 24 2001,7:30p EST,,Box Score,@,Orlando Magic,W,,103,101,6,7,W 1,
14,Wed Nov 28 2001,7:30p EST,,Box Score,@,Detroit Pistons,W,,104,96,7,7,W 2,
15,Fri Nov 30 2001,7:30p EST,,Box Score,,Detroit Pistons,L,,105,110,7,8,L 1,
16,Sat Dec 1 2001,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,81,93,7,9,L 2,
17,Tue Dec 4 2001,7:00p EST,,Box Score,@,Utah Jazz,L,,100,104,7,10,L 3,
18,Thu Dec 6 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,95,89,8,10,W 1,
19,Fri Dec 7 2001,7:30p EST,,Box Score,@,Golden State Warriors,W,,106,89,9,10,W 2,
20,Sun Dec 9 2001,6:00p EST,,Box Score,@,Los Angeles Clippers,L,,78,89,9,11,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 11 2001,7:00p EST,,Box Score,@,Denver Nuggets,W,,99,96,10,11,W 1,
22,Thu Dec 13 2001,7:00p EST,,Box Score,,Toronto Raptors,W,,104,90,11,11,W 2,
23,Sat Dec 15 2001,7:30p EST,,Box Score,,Boston Celtics,L,,97,106,11,12,L 1,
24,Tue Dec 18 2001,7:00p EST,,Box Score,,New York Knicks,L,,95,100,11,13,L 2,
25,Wed Dec 19 2001,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,94,85,12,13,W 1,
26,Fri Dec 21 2001,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,89,94,12,14,L 1,
27,Sat Dec 22 2001,7:00p EST,,Box Score,@,Atlanta Hawks,L,,88,101,12,15,L 2,
28,Wed Dec 26 2001,8:00p EST,,Box Score,,Washington Wizards,W,,99,93,13,15,W 1,
29,Fri Dec 28 2001,7:30p EST,,Box Score,,Milwaukee Bucks,L,,89,105,13,16,L 1,
30,Sat Dec 29 2001,7:00p EST,,Box Score,@,Washington Wizards,L,,90,107,13,17,L 2,
31,Thu Jan 3 2002,7:00p EST,,Box Score,,Golden State Warriors,W,,114,102,14,17,W 1,
32,Sat Jan 5 2002,7:30p EST,,Box Score,,New Jersey Nets,L,,80,89,14,18,L 1,
33,Mon Jan 7 2002,7:00p EST,,Box Score,,Denver Nuggets,W,,94,80,15,18,W 1,
34,Wed Jan 9 2002,7:00p EST,,Box Score,,Atlanta Hawks,W,,111,87,16,18,W 2,
35,Fri Jan 11 2002,7:30p EST,,Box Score,,Los Angeles Clippers,W,OT,92,91,17,18,W 3,
36,Sat Jan 12 2002,7:30p EST,,Box Score,@,Detroit Pistons,L,,76,104,17,19,L 1,
37,Tue Jan 15 2002,7:30p EST,,Box Score,@,Chicago Bulls,W,,94,86,18,19,W 1,
38,Thu Jan 17 2002,7:00p EST,,Box Score,,Philadelphia 76ers,L,,88,93,18,20,L 1,
39,Sat Jan 19 2002,7:30p EST,,Box Score,,Toronto Raptors,L,,89,91,18,21,L 2,
40,Mon Jan 21 2002,1:00p EST,,Box Score,@,New York Knicks,W,,111,68,19,21,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 23 2002,7:00p EST,,Box Score,,Seattle SuperSonics,W,,111,101,20,21,W 2,
42,Fri Jan 25 2002,7:00p EST,,Box Score,@,Indiana Pacers,L,,81,90,20,22,L 1,
43,Sat Jan 26 2002,8:00p EST,,Box Score,,Houston Rockets,L,OT,104,111,20,23,L 2,
44,Tue Jan 29 2002,7:30p EST,,Box Score,@,San Antonio Spurs,W,,78,73,21,23,W 1,
45,Fri Feb 1 2002,7:30p EST,,Box Score,@,Houston Rockets,W,,73,72,22,23,W 2,
46,Sun Feb 3 2002,2:00p EST,,Box Score,@,Memphis Grizzlies,W,,97,79,23,23,W 3,
47,Tue Feb 5 2002,7:00p EST,,Box Score,,Boston Celtics,L,,79,82,23,24,L 1,
48,Thu Feb 7 2002,7:00p EST,,Box Score,,Philadelphia 76ers,L,,93,100,23,25,L 2,
49,Wed Feb 13 2002,7:00p EST,,Box Score,,Chicago Bulls,W,,113,91,24,25,W 1,
50,Fri Feb 15 2002,7:30p EST,,Box Score,,Indiana Pacers,W,,116,106,25,25,W 2,
51,Sun Feb 17 2002,2:00p EST,,Box Score,,Memphis Grizzlies,L,,78,92,25,26,L 1,
52,Mon Feb 18 2002,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,101,92,26,26,W 1,
53,Wed Feb 20 2002,8:00p EST,,Box Score,@,Toronto Raptors,W,,78,77,27,26,W 2,
54,Fri Feb 22 2002,7:30p EST,,Box Score,,Los Angeles Lakers,L,,94,96,27,27,L 1,
55,Sun Feb 24 2002,3:00p EST,,Box Score,@,New Jersey Nets,L,,93,95,27,28,L 2,
56,Mon Feb 25 2002,7:00p EST,,Box Score,,Minnesota Timberwolves,L,,92,97,27,29,L 3,
57,Wed Feb 27 2002,7:00p EST,,Box Score,,New Jersey Nets,W,,104,85,28,29,W 1,
58,Fri Mar 1 2002,7:30p EST,,Box Score,@,Boston Celtics,W,,100,87,29,29,W 2,
59,Sun Mar 3 2002,3:00p EST,,Box Score,,Detroit Pistons,L,,81,83,29,30,L 1,
60,Thu Mar 7 2002,7:00p EST,,Box Score,@,Seattle SuperSonics,L,OT,89,92,29,31,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 8 2002,7:00p EST,,Box Score,@,Sacramento Kings,L,,87,99,29,32,L 3,
62,Sun Mar 10 2002,7:00p EST,,Box Score,@,Phoenix Suns,W,,88,82,30,32,W 1,
63,Tue Mar 12 2002,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,66,107,30,33,L 1,
64,Thu Mar 14 2002,7:00p EST,,Box Score,,Utah Jazz,W,,100,82,31,33,W 1,
65,Sat Mar 16 2002,7:30p EST,,Box Score,,Phoenix Suns,W,,87,76,32,33,W 2,
66,Mon Mar 18 2002,7:00p EST,,Box Score,,Milwaukee Bucks,W,,113,110,33,33,W 3,
67,Wed Mar 20 2002,7:00p EST,,Box Score,,Indiana Pacers,W,,94,88,34,33,W 4,
68,Fri Mar 22 2002,7:30p EST,,Box Score,@,Orlando Magic,W,,106,92,35,33,W 5,
69,Sun Mar 24 2002,2:30p EST,,Box Score,@,Indiana Pacers,W,,99,84,36,33,W 6,
70,Wed Mar 27 2002,7:00p EST,,Box Score,,Orlando Magic,W,,111,104,37,33,W 7,
71,Fri Mar 29 2002,7:30p EST,,Box Score,,Sacramento Kings,L,,87,92,37,34,L 1,
72,Sat Mar 30 2002,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,93,85,38,34,W 1,
73,Tue Apr 2 2002,8:00p EST,,Box Score,@,New York Knicks,L,,85,91,38,35,L 1,
74,Wed Apr 3 2002,7:00p EST,,Box Score,,Miami Heat,W,,97,90,39,35,W 1,
75,Fri Apr 5 2002,7:30p EST,,Box Score,,Washington Wizards,W,,97,91,40,35,W 2,
76,Sat Apr 6 2002,8:00p EST,,Box Score,@,Atlanta Hawks,W,,93,86,41,35,W 3,
77,Tue Apr 9 2002,7:00p EST,,Box Score,@,Toronto Raptors,L,,80,84,41,36,L 1,
78,Wed Apr 10 2002,7:00p EST,,Box Score,,Atlanta Hawks,L,,95,101,41,37,L 2,
79,Fri Apr 12 2002,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,112,100,42,37,W 1,
80,Sun Apr 14 2002,2:00p EST,,Box Score,@,Milwaukee Bucks,L,,91,98,42,38,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 16 2002,7:30p EST,,Box Score,@,Miami Heat,W,,88,81,43,38,W 1,
82,Wed Apr 17 2002,7:00p EST,,Box Score,,Chicago Bulls,W,,112,106,44,38,W 2,
