
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,Seattle SuperSonics,W,,112,94,1,0,W 1,
2,Sun Nov 5 1995,,,Box Score,@,Portland Trail Blazers,L,,105,109,1,1,L 1,
3,Mon Nov 6 1995,,,Box Score,,Atlanta Hawks,W,,105,96,2,1,W 1,
4,Wed Nov 8 1995,,,Box Score,,Los Angeles Lakers,W,,108,98,3,1,W 2,
5,Fri Nov 10 1995,,,Box Score,,Denver Nuggets,W,,109,86,4,1,W 3,
6,Sun Nov 12 1995,,,Box Score,@,New York Knicks,L,,110,120,4,2,L 1,
7,Mon Nov 13 1995,,,Box Score,@,Toronto Raptors,W,,103,100,5,2,W 1,
8,Wed Nov 15 1995,,,Box Score,@,Boston Celtics,W,,102,90,6,2,W 2,
9,Fri Nov 17 1995,,,Box Score,@,Detroit Pistons,W,,86,81,7,2,W 3,
10,Sat Nov 18 1995,,,Box Score,@,Minnesota Timberwolves,W,,126,102,8,2,W 4,
11,Mon Nov 20 1995,,,Box Score,,New Jersey Nets,W,,105,79,9,2,W 5,
12,Wed Nov 22 1995,,,Box Score,,Sacramento Kings,W,,116,95,10,2,W 6,
13,Fri Nov 24 1995,,,Box Score,,Chicago Bulls,L,,85,90,10,3,L 1,
14,Sat Nov 25 1995,,,Box Score,@,Denver Nuggets,L,,91,94,10,4,L 2,
15,Mon Nov 27 1995,,,Box Score,@,Phoenix Suns,W,,114,105,11,4,W 1,
16,Thu Nov 30 1995,,,Box Score,@,Houston Rockets,W,,112,105,12,4,W 2,
17,Tue Dec 5 1995,,,Box Score,,Houston Rockets,L,,100,103,12,5,L 1,
18,Thu Dec 7 1995,,,Box Score,,Denver Nuggets,L,,119,124,12,6,L 2,
19,Sat Dec 9 1995,,,Box Score,,Golden State Warriors,W,,123,109,13,6,W 1,
20,Mon Dec 11 1995,,,Box Score,,Charlotte Hornets,W,,110,100,14,6,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 15 1995,,,Box Score,@,Orlando Magic,L,,99,111,14,7,L 1,
