
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1993,,,Box Score,,Dallas Mavericks,W,,102,86,1,0,W 1,
2,Sat Nov 6 1993,,,Box Score,@,Minnesota Timberwolves,W,,105,95,2,0,W 2,
3,Mon Nov 8 1993,,,Box Score,,Seattle SuperSonics,L,,100,101,2,1,L 1,
4,Wed Nov 10 1993,,,Box Score,,Atlanta Hawks,W,,91,88,3,1,W 1,
5,Fri Nov 12 1993,,,Box Score,,Detroit Pistons,W,,109,89,4,1,W 2,
6,Sat Nov 13 1993,,,Box Score,@,Dallas Mavericks,W,,101,100,5,1,W 3,
7,Tue Nov 16 1993,,,Box Score,@,Orlando Magic,L,,96,114,5,2,L 1,
8,Wed Nov 17 1993,,,Box Score,@,Miami Heat,W,,115,111,6,2,W 1,
9,Fri Nov 19 1993,,,Box Score,@,Philadelphia 76ers,L,,115,124,6,3,L 1,
10,Sat Nov 20 1993,,,Box Score,@,New York Knicks,W,,86,72,7,3,W 1,
11,Wed Nov 24 1993,,,Box Score,,Houston Rockets,L,OT,93,95,7,4,L 1,
12,Fri Nov 26 1993,,,Box Score,,New Jersey Nets,W,,100,97,8,4,W 1,
13,Sat Nov 27 1993,,,Box Score,@,Phoenix Suns,L,,98,120,8,5,L 1,
14,Tue Nov 30 1993,,,Box Score,,Denver Nuggets,W,,103,92,9,5,W 1,
15,Thu Dec 2 1993,,,Box Score,,Indiana Pacers,W,,103,87,10,5,W 2,
16,Sat Dec 4 1993,,,Box Score,,Charlotte Hornets,W,,122,108,11,5,W 3,
17,Mon Dec 6 1993,,,Box Score,,New York Knicks,W,,103,96,12,5,W 4,
18,Wed Dec 8 1993,,,Box Score,,Washington Bullets,W,,113,91,13,5,W 5,
19,Fri Dec 10 1993,,,Box Score,@,Denver Nuggets,L,,98,107,13,6,L 1,
20,Sat Dec 11 1993,,,Box Score,@,Golden State Warriors,L,OT,112,115,13,7,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 13 1993,,,Box Score,,San Antonio Spurs,W,,102,87,14,7,W 1,
22,Wed Dec 15 1993,,,Box Score,@,Minnesota Timberwolves,W,,97,95,15,7,W 2,
23,Fri Dec 17 1993,,,Box Score,@,Boston Celtics,W,,97,96,16,7,W 3,
24,Sat Dec 18 1993,,,Box Score,@,Washington Bullets,W,,102,96,17,7,W 4,
25,Tue Dec 21 1993,,,Box Score,@,Cleveland Cavaliers,L,,97,112,17,8,L 1,
26,Thu Dec 23 1993,,,Box Score,@,San Antonio Spurs,W,,96,88,18,8,W 1,
27,Mon Dec 27 1993,,,Box Score,,Minnesota Timberwolves,W,,97,93,19,8,W 2,
28,Wed Dec 29 1993,,,Box Score,,Boston Celtics,W,OT,110,107,20,8,W 3,
29,Sun Jan 2 1994,,,Box Score,@,Portland Trail Blazers,W,,92,90,21,8,W 4,
30,Mon Jan 3 1994,,,Box Score,,Dallas Mavericks,W,,115,85,22,8,W 5,
31,Wed Jan 5 1994,,,Box Score,,Phoenix Suns,L,,91,107,22,9,L 1,
32,Fri Jan 7 1994,,,Box Score,,Miami Heat,L,,104,110,22,10,L 2,
33,Sat Jan 8 1994,,,Box Score,@,Seattle SuperSonics,L,,87,108,22,11,L 3,
34,Thu Jan 13 1994,,,Box Score,@,Milwaukee Bucks,W,,101,83,23,11,W 1,
35,Fri Jan 14 1994,,,Box Score,@,Chicago Bulls,L,,91,107,23,12,L 1,
36,Sun Jan 16 1994,,,Box Score,@,New Jersey Nets,L,,94,99,23,13,L 2,
37,Mon Jan 17 1994,,,Box Score,@,Detroit Pistons,W,,109,94,24,13,W 1,
38,Wed Jan 19 1994,,,Box Score,,Cleveland Cavaliers,W,,104,92,25,13,W 2,
39,Fri Jan 21 1994,,,Box Score,,Sacramento Kings,W,,112,83,26,13,W 3,
40,Sat Jan 22 1994,,,Box Score,@,Houston Rockets,L,,101,106,26,14,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 24 1994,,,Box Score,,Seattle SuperSonics,W,,95,90,27,14,W 1,
42,Wed Jan 26 1994,,,Box Score,@,Minnesota Timberwolves,L,,98,100,27,15,L 1,
43,Fri Jan 28 1994,,,Box Score,,Golden State Warriors,W,,119,91,28,15,W 1,
44,Tue Feb 1 1994,,,Box Score,,Houston Rockets,W,,104,88,29,15,W 2,
45,Thu Feb 3 1994,,,Box Score,,Chicago Bulls,L,,85,94,29,16,L 1,
46,Sat Feb 5 1994,,,Box Score,,Portland Trail Blazers,W,,128,114,30,16,W 1,
47,Sun Feb 6 1994,,,Box Score,@,Los Angeles Lakers,L,,90,107,30,17,L 1,
48,Tue Feb 8 1994,,,Box Score,@,Denver Nuggets,W,,96,95,31,17,W 1,
49,Wed Feb 9 1994,,,Box Score,,Los Angeles Lakers,L,,96,103,31,18,L 1,
50,Wed Feb 16 1994,,,Box Score,@,Los Angeles Clippers,W,,103,99,32,18,W 1,
51,Fri Feb 18 1994,,,Box Score,@,Sacramento Kings,L,,81,90,32,19,L 1,
52,Sat Feb 19 1994,,,Box Score,,Los Angeles Clippers,W,,100,93,33,19,W 1,
53,Mon Feb 21 1994,,,Box Score,,Philadelphia 76ers,W,,119,92,34,19,W 2,
54,Wed Feb 23 1994,,,Box Score,,San Antonio Spurs,W,2OT,106,102,35,19,W 3,
55,Fri Feb 25 1994,,,Box Score,,Phoenix Suns,W,,107,87,36,19,W 4,
56,Sat Feb 26 1994,,,Box Score,@,Houston Rockets,W,,95,85,37,19,W 5,
