
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,,Phoenix Suns,L,,96,119,0,1,L 1,at Tokyo Japan (Tokyo Metropolitan Gymnasium)
2,Sat Nov 3 1990,,,Box Score,@,Phoenix Suns,W,,102,101,1,1,W 1,at Tokyo Japan (Tokyo Metropolitan Gymnasium)
3,Thu Nov 8 1990,,,Box Score,,San Antonio Spurs,W,,103,94,2,1,W 2,
4,Sun Nov 11 1990,,,Box Score,@,Houston Rockets,L,,90,110,2,2,L 1,
5,Tue Nov 13 1990,,,Box Score,,Chicago Bulls,L,,82,84,2,3,L 2,
6,Thu Nov 15 1990,,,Box Score,@,Orlando Magic,L,OT,99,102,2,4,L 3,
7,Fri Nov 16 1990,,,Box Score,@,Boston Celtics,L,,89,114,2,5,L 4,
8,Sun Nov 18 1990,,,Box Score,@,Minnesota Timberwolves,W,,103,94,3,5,W 1,
9,Mon Nov 19 1990,,,Box Score,@,Milwaukee Bucks,L,,104,114,3,6,L 1,
10,Wed Nov 21 1990,,,Box Score,,Orlando Magic,W,,106,91,4,6,W 1,
11,Fri Nov 23 1990,,,Box Score,,Seattle SuperSonics,W,,97,96,5,6,W 2,
12,Sat Nov 24 1990,,,Box Score,@,Dallas Mavericks,W,,85,74,6,6,W 3,
13,Wed Nov 28 1990,,,Box Score,,Houston Rockets,W,,103,92,7,6,W 4,
14,Fri Nov 30 1990,,,Box Score,,Minnesota Timberwolves,W,,96,79,8,6,W 5,
15,Sun Dec 2 1990,,,Box Score,@,Portland Trail Blazers,L,,97,101,8,7,L 1,
16,Mon Dec 3 1990,,,Box Score,,Washington Bullets,W,,135,101,9,7,W 1,
17,Wed Dec 5 1990,,,Box Score,,Detroit Pistons,W,,106,85,10,7,W 2,
18,Fri Dec 7 1990,,,Box Score,,Los Angeles Lakers,W,,101,79,11,7,W 3,
19,Sat Dec 8 1990,,,Box Score,@,Los Angeles Clippers,W,,105,95,12,7,W 4,
20,Tue Dec 11 1990,,,Box Score,,Golden State Warriors,W,,135,117,13,7,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 13 1990,,,Box Score,,Denver Nuggets,W,,141,126,14,7,W 6,
22,Sat Dec 15 1990,,,Box Score,,Indiana Pacers,L,,116,124,14,8,L 1,
23,Mon Dec 17 1990,,,Box Score,@,New Jersey Nets,W,,100,98,15,8,W 1,
24,Tue Dec 18 1990,,,Box Score,@,Charlotte Hornets,W,,105,100,16,8,W 2,
25,Thu Dec 20 1990,,,Box Score,@,Atlanta Hawks,L,,87,105,16,9,L 1,
26,Sat Dec 22 1990,,,Box Score,@,Orlando Magic,W,,104,96,17,9,W 1,
27,Sun Dec 23 1990,,,Box Score,@,Miami Heat,L,,93,99,17,10,L 1,
28,Thu Dec 27 1990,,,Box Score,,Dallas Mavericks,W,,110,102,18,10,W 1,
29,Sat Dec 29 1990,,,Box Score,,Los Angeles Clippers,W,,131,102,19,10,W 2,
30,Wed Jan 2 1991,,,Box Score,,Miami Heat,W,,112,104,20,10,W 3,
31,Fri Jan 4 1991,,,Box Score,,Philadelphia 76ers,W,,102,99,21,10,W 4,
32,Sat Jan 5 1991,,,Box Score,@,Sacramento Kings,W,,106,98,22,10,W 5,
33,Tue Jan 8 1991,,,Box Score,,Cleveland Cavaliers,W,,110,88,23,10,W 6,
34,Wed Jan 9 1991,,,Box Score,@,Los Angeles Lakers,L,,85,108,23,11,L 1,
35,Fri Jan 11 1991,,,Box Score,@,Dallas Mavericks,W,,110,99,24,11,W 1,
36,Sat Jan 12 1991,,,Box Score,@,San Antonio Spurs,L,,92,112,24,12,L 1,
37,Tue Jan 15 1991,,,Box Score,,San Antonio Spurs,W,,124,102,25,12,W 1,
38,Fri Jan 18 1991,,,Box Score,@,Cleveland Cavaliers,W,OT,106,99,26,12,W 2,
39,Sat Jan 19 1991,,,Box Score,@,Indiana Pacers,L,,104,117,26,13,L 1,
40,Wed Jan 23 1991,,,Box Score,,New York Knicks,L,,94,109,26,14,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 25 1991,,,Box Score,,Sacramento Kings,W,,105,93,27,14,W 1,
42,Sat Jan 26 1991,,,Box Score,@,Denver Nuggets,L,,115,120,27,15,L 1,
43,Tue Jan 29 1991,,,Box Score,,Atlanta Hawks,W,,116,105,28,15,W 1,
44,Thu Jan 31 1991,,,Box Score,,Portland Trail Blazers,W,,105,91,29,15,W 2,
45,Sat Feb 2 1991,,,Box Score,,New Jersey Nets,W,,111,103,30,15,W 3,
46,Tue Feb 5 1991,,,Box Score,@,Minnesota Timberwolves,L,,93,94,30,16,L 1,
47,Wed Feb 6 1991,,,Box Score,,Phoenix Suns,W,,103,99,31,16,W 1,
48,Tue Feb 12 1991,,,Box Score,,Houston Rockets,W,,113,92,32,16,W 2,
49,Fri Feb 15 1991,,,Box Score,@,Portland Trail Blazers,L,,105,117,32,17,L 1,
