
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Oct 31 1997,,,Box Score,,Seattle SuperSonics,L,,83,91,0,1,L 1,
2,Sat Nov 1 1997,,,Box Score,@,Los Angeles Clippers,W,,82,74,1,1,W 1,
3,Tue Nov 4 1997,,,Box Score,,Minnesota Timberwolves,W,,122,105,2,1,W 2,
4,Fri Nov 7 1997,,,Box Score,@,Houston Rockets,W,,86,85,3,1,W 3,
5,Sat Nov 8 1997,,,Box Score,@,Dallas Mavericks,W,,101,94,4,1,W 4,
6,Mon Nov 10 1997,,,Box Score,,Detroit Pistons,W,,86,82,5,1,W 5,
7,Fri Nov 14 1997,,,Box Score,,Phoenix Suns,L,4OT,139,140,5,2,L 1,
8,Sat Nov 15 1997,,,Box Score,@,Golden State Warriors,W,,99,87,6,2,W 1,
9,Mon Nov 17 1997,,,Box Score,,Dallas Mavericks,W,,120,75,7,2,W 2,
10,Wed Nov 19 1997,,,Box Score,@,Charlotte Hornets,L,,92,106,7,3,L 1,
11,Thu Nov 20 1997,,,Box Score,@,Detroit Pistons,W,,93,87,8,3,W 1,
12,Sat Nov 22 1997,,,Box Score,@,New Jersey Nets,L,,87,93,8,4,L 1,
13,Mon Nov 24 1997,,,Box Score,@,Toronto Raptors,W,,91,90,9,4,W 1,
14,Wed Nov 26 1997,,,Box Score,@,Minnesota Timberwolves,W,,96,90,10,4,W 2,
15,Fri Nov 28 1997,,,Box Score,,Houston Rockets,L,,89,98,10,5,L 1,
16,Tue Dec 2 1997,,,Box Score,,Orlando Magic,L,,88,89,10,6,L 2,
17,Fri Dec 5 1997,,,Box Score,,Utah Jazz,W,,94,77,11,6,W 1,
18,Mon Dec 8 1997,,,Box Score,,Los Angeles Lakers,W,,105,99,12,6,W 2,
19,Wed Dec 10 1997,,,Box Score,,Indiana Pacers,W,,93,85,13,6,W 3,
20,Fri Dec 12 1997,,,Box Score,@,Seattle SuperSonics,L,,98,111,13,7,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 15 1997,,,Box Score,,Atlanta Hawks,L,,90,99,13,8,L 2,
22,Tue Dec 16 1997,,,Box Score,@,Sacramento Kings,L,,87,94,13,9,L 3,
23,Fri Dec 19 1997,,,Box Score,,Vancouver Grizzlies,W,,96,91,14,9,W 1,
24,Sun Dec 21 1997,,,Box Score,@,Vancouver Grizzlies,L,,86,88,14,10,L 1,
25,Tue Dec 23 1997,,,Box Score,,Sacramento Kings,W,,93,82,15,10,W 1,
26,Sat Dec 27 1997,,,Box Score,@,Utah Jazz,W,,102,91,16,10,W 2,
27,Sun Dec 28 1997,,,Box Score,,San Antonio Spurs,W,,82,79,17,10,W 3,
28,Tue Dec 30 1997,,,Box Score,,Philadelphia 76ers,W,,96,86,18,10,W 4,
29,Fri Jan 2 1998,,,Box Score,@,San Antonio Spurs,L,,69,85,18,11,L 1,
30,Sat Jan 3 1998,,,Box Score,@,Houston Rockets,W,,97,95,19,11,W 1,
31,Mon Jan 5 1998,,,Box Score,,Milwaukee Bucks,L,,92,98,19,12,L 1,
32,Wed Jan 7 1998,,,Box Score,,Charlotte Hornets,L,,89,91,19,13,L 2,
33,Fri Jan 9 1998,,,Box Score,@,Minnesota Timberwolves,L,,91,96,19,14,L 3,
34,Sat Jan 10 1998,,,Box Score,@,Milwaukee Bucks,L,OT,90,95,19,15,L 4,
35,Tue Jan 13 1998,,,Box Score,,Miami Heat,L,,68,76,19,16,L 5,
36,Fri Jan 16 1998,,,Box Score,,Utah Jazz,W,,96,86,20,16,W 1,
37,Sun Jan 18 1998,,,Box Score,,Denver Nuggets,W,,94,82,21,16,W 2,
38,Tue Jan 20 1998,,,Box Score,@,Cleveland Cavaliers,W,,86,84,22,16,W 3,
39,Wed Jan 21 1998,,,Box Score,@,Washington Wizards,W,,100,87,23,16,W 4,
40,Fri Jan 23 1998,,,Box Score,@,Philadelphia 76ers,L,,87,98,23,17,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 24 1998,,,Box Score,@,Atlanta Hawks,W,,92,77,24,17,W 1,
42,Tue Jan 27 1998,,,Box Score,,Golden State Warriors,L,,78,82,24,18,L 1,
43,Thu Jan 29 1998,,,Box Score,,Chicago Bulls,L,,87,100,24,19,L 2,
44,Sun Feb 1 1998,,,Box Score,,Toronto Raptors,W,,97,90,25,19,W 1,
45,Tue Feb 3 1998,,,Box Score,,New Jersey Nets,W,,98,97,26,19,W 2,
46,Wed Feb 4 1998,,,Box Score,@,Los Angeles Lakers,L,,115,122,26,20,L 1,
47,Tue Feb 10 1998,,,Box Score,,Los Angeles Lakers,W,,117,105,27,20,W 1,
48,Thu Feb 12 1998,,,Box Score,@,Phoenix Suns,W,,115,110,28,20,W 2,
49,Fri Feb 13 1998,,,Box Score,,Houston Rockets,W,,105,81,29,20,W 3,
50,Sun Feb 15 1998,,,Box Score,,Denver Nuggets,W,,117,82,30,20,W 4,
51,Tue Feb 17 1998,,,Box Score,,Golden State Warriors,W,,101,83,31,20,W 5,
52,Wed Feb 18 1998,,,Box Score,@,Seattle SuperSonics,L,,95,101,31,21,L 1,
53,Fri Feb 20 1998,,,Box Score,,New York Knicks,L,,89,98,31,22,L 2,
54,Sun Feb 22 1998,,,Box Score,,Boston Celtics,W,,121,96,32,22,W 1,
55,Wed Feb 25 1998,,,Box Score,@,Chicago Bulls,W,,106,101,33,22,W 2,
56,Fri Feb 27 1998,,,Box Score,@,Indiana Pacers,L,,59,124,33,23,L 1,
57,Sun Mar 1 1998,,,Box Score,@,Boston Celtics,L,,101,102,33,24,L 2,
