
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,87,98,0,1,L 1,
2,Wed Oct 31 2001,7:00p EST,,Box Score,,Golden State Warriors,W,,92,87,1,1,W 1,
3,Sat Nov 3 2001,7:00p EST,,Box Score,,San Antonio Spurs,L,,90,106,1,2,L 1,
4,Sun Nov 4 2001,6:00p EST,,Box Score,@,Golden State Warriors,L,,86,96,1,3,L 2,
5,Tue Nov 6 2001,7:00p EST,,Box Score,,Utah Jazz,W,,101,83,2,3,W 1,
6,Thu Nov 8 2001,7:00p EST,,Box Score,,Los Angeles Clippers,W,,119,101,3,3,W 2,
7,Sat Nov 10 2001,8:00p EST,,Box Score,@,Indiana Pacers,L,,96,105,3,4,L 1,
8,Sun Nov 11 2001,6:00p EST,,Box Score,@,Detroit Pistons,W,,100,98,4,4,W 1,
9,Tue Nov 13 2001,7:30p EST,,Box Score,@,New York Knicks,L,,82,89,4,5,L 1,
10,Thu Nov 15 2001,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,101,85,5,5,W 1,
11,Sat Nov 17 2001,7:30p EST,,Box Score,@,Charlotte Hornets,W,,97,87,6,5,W 2,
12,Tue Nov 20 2001,7:00p EST,,Box Score,,Houston Rockets,L,,87,94,6,6,L 1,
13,Wed Nov 21 2001,7:00p EST,,Box Score,@,Sacramento Kings,L,,83,95,6,7,L 2,
14,Fri Nov 23 2001,7:00p EST,,Box Score,,Denver Nuggets,W,,97,90,7,7,W 1,
15,Tue Nov 27 2001,7:00p EST,,Box Score,,Indiana Pacers,W,,96,90,8,7,W 2,
16,Fri Nov 30 2001,7:00p EST,,Box Score,,Milwaukee Bucks,W,,101,95,9,7,W 3,
17,Sat Dec 1 2001,7:00p EST,,Box Score,,Phoenix Suns,L,,83,97,9,8,L 1,
18,Thu Dec 6 2001,7:00p EST,,Box Score,,Charlotte Hornets,L,,89,95,9,9,L 2,
19,Sat Dec 8 2001,7:00p EST,,Box Score,,Seattle SuperSonics,W,,113,92,10,9,W 1,
20,Tue Dec 11 2001,7:30p EST,,Box Score,@,Dallas Mavericks,L,,103,105,10,10,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 14 2001,7:00p EST,,Box Score,@,Utah Jazz,L,,85,93,10,11,L 2,
22,Sat Dec 15 2001,7:00p EST,,Box Score,,Orlando Magic,W,,117,106,11,11,W 1,
23,Tue Dec 18 2001,7:30p EST,,Box Score,@,Houston Rockets,W,,101,92,12,11,W 2,
24,Wed Dec 19 2001,7:30p EST,,Box Score,@,San Antonio Spurs,L,,79,97,12,12,L 1,
25,Fri Dec 21 2001,7:00p EST,,Box Score,,Detroit Pistons,W,,83,81,13,12,W 1,
26,Sat Dec 22 2001,7:00p EST,,Box Score,@,Phoenix Suns,L,,90,102,13,13,L 1,
27,Wed Dec 26 2001,7:00p EST,,Box Score,@,Sacramento Kings,L,,74,89,13,14,L 2,
28,Thu Dec 27 2001,6:00p EST,,Box Score,,Utah Jazz,L,,87,99,13,15,L 3,
29,Sun Dec 30 2001,7:00p EST,,Box Score,,Minnesota Timberwolves,L,,93,95,13,16,L 4,
30,Tue Jan 1 2002,6:00p EST,,Box Score,@,Los Angeles Clippers,L,,97,112,13,17,L 5,
