
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,,Houston Rockets,W,,90,89,1,0,W 1,
2,Sat Nov 3 1990,,,Box Score,@,Sacramento Kings,W,OT,95,93,2,0,W 2,
3,Tue Nov 6 1990,,,Box Score,@,Los Angeles Lakers,W,OT,125,123,3,0,W 3,
4,Fri Nov 9 1990,,,Box Score,,Detroit Pistons,W,,113,101,4,0,W 4,
5,Sun Nov 11 1990,,,Box Score,,Los Angeles Clippers,W,,138,107,5,0,W 5,
6,Tue Nov 13 1990,,,Box Score,,Denver Nuggets,W,,155,129,6,0,W 6,
7,Thu Nov 15 1990,,,Box Score,,New York Knicks,W,,141,125,7,0,W 7,
8,Sat Nov 17 1990,,,Box Score,@,Denver Nuggets,W,,143,112,8,0,W 8,
9,Sun Nov 18 1990,,,Box Score,,Chicago Bulls,W,,125,112,9,0,W 9,
10,Fri Nov 23 1990,,,Box Score,,Golden State Warriors,W,,143,119,10,0,W 10,
11,Sun Nov 25 1990,,,Box Score,,San Antonio Spurs,W,,117,103,11,0,W 11,
12,Tue Nov 27 1990,,,Box Score,,Phoenix Suns,L,,109,123,11,1,L 1,
13,Thu Nov 29 1990,,,Box Score,,Minnesota Timberwolves,W,,107,92,12,1,W 1,
14,Sat Dec 1 1990,,,Box Score,@,Seattle SuperSonics,W,3OT,130,124,13,1,W 2,
15,Sun Dec 2 1990,,,Box Score,,Utah Jazz,W,,101,97,14,1,W 3,
16,Tue Dec 4 1990,,,Box Score,@,Miami Heat,W,,98,95,15,1,W 4,
17,Wed Dec 5 1990,,,Box Score,@,Orlando Magic,W,,119,110,16,1,W 5,
18,Fri Dec 7 1990,,,Box Score,@,Indiana Pacers,W,,127,105,17,1,W 6,
19,Sat Dec 8 1990,,,Box Score,@,Chicago Bulls,W,,109,101,18,1,W 7,
20,Tue Dec 11 1990,,,Box Score,,Indiana Pacers,W,,122,96,19,1,W 8,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
