
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,@,Vancouver Grizzlies,W,,106,86,1,0,W 1,
2,Wed Nov 3 1999,,,Box Score,,Los Angeles Clippers,W,,121,98,2,0,W 2,
3,Fri Nov 5 1999,,,Box Score,,Denver Nuggets,W,,95,83,3,0,W 3,
4,Sat Nov 6 1999,,,Box Score,,Los Angeles Lakers,W,,97,82,4,0,W 4,
5,Tue Nov 9 1999,,,Box Score,@,Utah Jazz,L,,87,92,4,1,L 1,
6,Fri Nov 12 1999,,,Box Score,@,Denver Nuggets,W,,93,78,5,1,W 1,
7,Sat Nov 13 1999,,,Box Score,,Atlanta Hawks,W,,131,95,6,1,W 2,
8,Tue Nov 16 1999,,,Box Score,@,Miami Heat,W,,101,96,7,1,W 3,
9,Wed Nov 17 1999,,,Box Score,@,Orlando Magic,W,,81,79,8,1,W 4,
10,Fri Nov 19 1999,,,Box Score,@,Philadelphia 76ers,W,,97,91,9,1,W 5,
11,Sat Nov 20 1999,,,Box Score,@,Charlotte Hornets,W,OT,100,96,10,1,W 6,
12,Tue Nov 23 1999,,,Box Score,@,Cleveland Cavaliers,L,,100,103,10,2,L 1,
13,Wed Nov 24 1999,,,Box Score,@,Minnesota Timberwolves,W,,88,81,11,2,W 1,
14,Fri Nov 26 1999,,,Box Score,,Houston Rockets,W,OT,91,88,12,2,W 2,
15,Sat Nov 27 1999,,,Box Score,@,Los Angeles Clippers,W,,88,71,13,2,W 3,
16,Mon Nov 29 1999,,,Box Score,,Indiana Pacers,L,,91,93,13,3,L 1,
17,Wed Dec 1 1999,,,Box Score,,Charlotte Hornets,W,,94,90,14,3,W 1,
18,Fri Dec 3 1999,,,Box Score,@,Los Angeles Lakers,L,,80,93,14,4,L 1,
19,Sun Dec 5 1999,,,Box Score,@,Phoenix Suns,W,,92,90,15,4,W 1,
20,Tue Dec 7 1999,,,Box Score,,Miami Heat,L,,76,86,15,5,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 9 1999,,,Box Score,,Minnesota Timberwolves,W,,90,86,16,5,W 1,
22,Sat Dec 11 1999,,,Box Score,@,Sacramento Kings,W,,101,96,17,5,W 2,
23,Thu Dec 16 1999,,,Box Score,@,Seattle SuperSonics,W,,107,81,18,5,W 3,
24,Fri Dec 17 1999,,,Box Score,,Phoenix Suns,L,,102,110,18,6,L 1,
25,Mon Dec 20 1999,,,Box Score,@,Denver Nuggets,L,,88,97,18,7,L 2,
26,Tue Dec 21 1999,,,Box Score,@,Houston Rockets,W,,89,79,19,7,W 1,
27,Thu Dec 23 1999,,,Box Score,,Golden State Warriors,W,,111,91,20,7,W 2,
28,Tue Dec 28 1999,,,Box Score,,Seattle SuperSonics,W,,94,89,21,7,W 3,
29,Thu Dec 30 1999,,,Box Score,,Philadelphia 76ers,W,,108,90,22,7,W 4,
30,Mon Jan 3 2000,,,Box Score,@,Chicago Bulls,W,,88,63,23,7,W 5,
31,Tue Jan 4 2000,,,Box Score,@,Toronto Raptors,W,,114,90,24,7,W 6,
