
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,,Philadelphia 76ers,L,,116,124,0,1,L 1,
2,Sat Nov 3 1990,,,Box Score,@,Washington Bullets,L,,102,103,0,2,L 2,
3,Tue Nov 6 1990,,,Box Score,,Boston Celtics,L,,108,110,0,3,L 3,
4,Wed Nov 7 1990,,,Box Score,@,Minnesota Timberwolves,W,,96,91,1,3,W 1,
5,Fri Nov 9 1990,,,Box Score,@,Boston Celtics,W,,120,100,2,3,W 2,
6,Sat Nov 10 1990,,,Box Score,,Charlotte Hornets,W,,105,86,3,3,W 3,
7,Tue Nov 13 1990,,,Box Score,@,Utah Jazz,W,,84,82,4,3,W 4,
8,Thu Nov 15 1990,,,Box Score,@,Golden State Warriors,L,,93,103,4,4,L 1,
9,Sat Nov 17 1990,,,Box Score,@,Seattle SuperSonics,W,,116,95,5,4,W 1,
10,Sun Nov 18 1990,,,Box Score,@,Portland Trail Blazers,L,,112,125,5,5,L 1,
11,Wed Nov 21 1990,,,Box Score,@,Phoenix Suns,L,,107,109,5,6,L 2,
12,Fri Nov 23 1990,,,Box Score,@,Los Angeles Clippers,W,,105,97,6,6,W 1,
13,Sat Nov 24 1990,,,Box Score,@,Denver Nuggets,W,,151,145,7,6,W 2,
14,Wed Nov 28 1990,,,Box Score,,Washington Bullets,W,,118,94,8,6,W 3,
15,Fri Nov 30 1990,,,Box Score,,Indiana Pacers,W,,124,95,9,6,W 4,
16,Sat Dec 1 1990,,,Box Score,@,Cleveland Cavaliers,W,,120,85,10,6,W 5,
17,Tue Dec 4 1990,,,Box Score,,Phoenix Suns,W,,155,127,11,6,W 6,
18,Fri Dec 7 1990,,,Box Score,,New York Knicks,W,,108,98,12,6,W 7,
19,Sat Dec 8 1990,,,Box Score,,Portland Trail Blazers,L,,101,109,12,7,L 1,
20,Tue Dec 11 1990,,,Box Score,@,Milwaukee Bucks,L,,87,99,12,8,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 14 1990,,,Box Score,,Los Angeles Clippers,W,,128,88,13,8,W 1,
22,Sat Dec 15 1990,,,Box Score,,Cleveland Cavaliers,W,,116,98,14,8,W 2,
23,Tue Dec 18 1990,,,Box Score,,Miami Heat,W,,112,103,15,8,W 3,
24,Wed Dec 19 1990,,,Box Score,@,Detroit Pistons,L,,84,105,15,9,L 1,
25,Fri Dec 21 1990,,,Box Score,,Los Angeles Lakers,W,,114,103,16,9,W 1,
26,Sat Dec 22 1990,,,Box Score,,Indiana Pacers,W,,128,118,17,9,W 2,
27,Tue Dec 25 1990,,,Box Score,,Detroit Pistons,W,,98,86,18,9,W 3,
28,Thu Dec 27 1990,,,Box Score,,Golden State Warriors,W,,128,113,19,9,W 4,
29,Sat Dec 29 1990,,,Box Score,,Seattle SuperSonics,W,,116,91,20,9,W 5,
30,Thu Jan 3 1991,,,Box Score,@,Houston Rockets,L,,92,114,20,10,L 1,
31,Sat Jan 5 1991,,,Box Score,,Cleveland Cavaliers,W,,108,92,21,10,W 1,
32,Tue Jan 8 1991,,,Box Score,,New Jersey Nets,W,,111,102,22,10,W 2,
33,Wed Jan 9 1991,,,Box Score,@,Philadelphia 76ers,W,,107,99,23,10,W 3,
34,Fri Jan 11 1991,,,Box Score,,Atlanta Hawks,W,,99,96,24,10,W 4,
35,Sat Jan 12 1991,,,Box Score,@,Charlotte Hornets,W,,106,95,25,10,W 5,
36,Mon Jan 14 1991,,,Box Score,,Milwaukee Bucks,W,,110,97,26,10,W 6,
37,Wed Jan 16 1991,,,Box Score,@,Orlando Magic,W,,99,88,27,10,W 7,
38,Fri Jan 18 1991,,,Box Score,@,Atlanta Hawks,L,,105,114,27,11,L 1,
39,Mon Jan 21 1991,,,Box Score,@,Miami Heat,W,,117,106,28,11,W 1,
40,Wed Jan 23 1991,,,Box Score,@,New Jersey Nets,L,,95,99,28,12,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 25 1991,,,Box Score,,Miami Heat,W,,108,87,29,12,W 1,
42,Thu Jan 31 1991,,,Box Score,@,San Antonio Spurs,L,,102,106,29,13,L 1,
43,Fri Feb 1 1991,,,Box Score,@,Dallas Mavericks,W,,101,90,30,13,W 1,
44,Sun Feb 3 1991,,,Box Score,@,Los Angeles Lakers,L,,86,99,30,14,L 1,
45,Mon Feb 4 1991,,,Box Score,@,Sacramento Kings,W,,108,97,31,14,W 1,
46,Thu Feb 7 1991,,,Box Score,@,Detroit Pistons,W,,95,93,32,14,W 2,
47,Tue Feb 12 1991,,,Box Score,,Atlanta Hawks,W,,122,113,33,14,W 3,
48,Thu Feb 14 1991,,,Box Score,@,New York Knicks,W,,102,92,34,14,W 4,
49,Sat Feb 16 1991,,,Box Score,,New Jersey Nets,W,,99,87,35,14,W 5,
50,Mon Feb 18 1991,,,Box Score,@,Cleveland Cavaliers,W,,110,95,36,14,W 6,
51,Tue Feb 19 1991,,,Box Score,,Washington Bullets,W,,118,113,37,14,W 7,
52,Fri Feb 22 1991,,,Box Score,,Sacramento Kings,W,,129,82,38,14,W 8,
53,Sat Feb 23 1991,,,Box Score,,Charlotte Hornets,W,,129,108,39,14,W 9,
54,Tue Feb 26 1991,,,Box Score,,Boston Celtics,W,,129,99,40,14,W 10,
55,Fri Mar 1 1991,,,Box Score,,Dallas Mavericks,W,,109,86,41,14,W 11,
56,Sat Mar 2 1991,,,Box Score,@,Indiana Pacers,L,,114,135,41,15,L 1,
57,Tue Mar 5 1991,,,Box Score,,Milwaukee Bucks,W,,104,86,42,15,W 1,
58,Fri Mar 8 1991,,,Box Score,,Utah Jazz,W,,99,89,43,15,W 2,
59,Sun Mar 10 1991,,,Box Score,@,Atlanta Hawks,W,,122,87,44,15,W 3,
60,Tue Mar 12 1991,,,Box Score,,Minnesota Timberwolves,W,,131,99,45,15,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 13 1991,,,Box Score,@,Milwaukee Bucks,W,,102,101,46,15,W 5,
62,Fri Mar 15 1991,,,Box Score,@,Charlotte Hornets,W,,105,92,47,15,W 6,
63,Sat Mar 16 1991,,,Box Score,@,Cleveland Cavaliers,W,,102,98,48,15,W 7,
64,Mon Mar 18 1991,,,Box Score,,Denver Nuggets,W,,121,108,49,15,W 8,
65,Wed Mar 20 1991,,,Box Score,,Atlanta Hawks,W,,129,107,50,15,W 9,
66,Fri Mar 22 1991,,,Box Score,@,Philadelphia 76ers,L,,90,95,50,16,L 1,
67,Sat Mar 23 1991,,,Box Score,,Indiana Pacers,W,,133,119,51,16,W 1,
68,Mon Mar 25 1991,,,Box Score,,Houston Rockets,L,,90,100,51,17,L 1,
69,Thu Mar 28 1991,,,Box Score,@,New Jersey Nets,W,,128,94,52,17,W 1,
70,Fri Mar 29 1991,,,Box Score,@,Washington Bullets,W,,112,94,53,17,W 2,
71,Sun Mar 31 1991,,,Box Score,@,Boston Celtics,L,2OT,132,135,53,18,L 1,
72,Tue Apr 2 1991,,,Box Score,,Orlando Magic,W,,106,102,54,18,W 1,
73,Thu Apr 4 1991,,,Box Score,@,New York Knicks,W,,101,91,55,18,W 2,
74,Fri Apr 5 1991,,,Box Score,,San Antonio Spurs,L,,107,110,55,19,L 1,
75,Sun Apr 7 1991,,,Box Score,,Philadelphia 76ers,L,OT,111,114,55,20,L 2,
76,Tue Apr 9 1991,,,Box Score,,New York Knicks,W,,108,106,56,20,W 1,
77,Wed Apr 10 1991,,,Box Score,@,Indiana Pacers,W,,101,96,57,20,W 2,
78,Fri Apr 12 1991,,,Box Score,@,Detroit Pistons,L,,91,95,57,21,L 1,
79,Mon Apr 15 1991,,,Box Score,,Milwaukee Bucks,W,,103,94,58,21,W 1,
80,Wed Apr 17 1991,,,Box Score,@,Miami Heat,W,,111,101,59,21,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 19 1991,,,Box Score,@,Charlotte Hornets,W,,115,99,60,21,W 3,
82,Sun Apr 21 1991,,,Box Score,,Detroit Pistons,W,,108,100,61,21,W 4,
