
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1993,,,Box Score,@,Charlotte Hornets,W,OT,124,123,1,0,W 1,
2,Sat Nov 6 1993,,,Box Score,,Miami Heat,L,,71,95,1,1,L 1,
3,Mon Nov 8 1993,,,Box Score,,Atlanta Hawks,W,,106,80,2,1,W 1,
4,Wed Nov 10 1993,,,Box Score,@,Milwaukee Bucks,W,,91,90,3,1,W 2,
5,Sat Nov 13 1993,,,Box Score,,Boston Celtics,L,,97,98,3,2,L 1,
6,Tue Nov 16 1993,,,Box Score,@,Seattle SuperSonics,L,,94,95,3,3,L 2,
7,Thu Nov 18 1993,,,Box Score,@,Portland Trail Blazers,L,,98,120,3,4,L 3,
8,Fri Nov 19 1993,,,Box Score,@,Los Angeles Lakers,W,,88,86,4,4,W 1,
9,Sun Nov 21 1993,,,Box Score,@,Sacramento Kings,L,,101,103,4,5,L 1,
10,Tue Nov 23 1993,,,Box Score,@,Houston Rockets,L,,93,100,4,6,L 2,
11,Wed Nov 24 1993,,,Box Score,@,San Antonio Spurs,L,,84,109,4,7,L 3,
12,Fri Nov 26 1993,,,Box Score,@,Dallas Mavericks,W,,108,85,5,7,W 1,
13,Tue Nov 30 1993,,,Box Score,,Phoenix Suns,W,,132,113,6,7,W 2,
14,Fri Dec 3 1993,,,Box Score,@,Miami Heat,W,,104,99,7,7,W 3,
15,Tue Dec 7 1993,,,Box Score,,Los Angeles Clippers,W,,115,111,8,7,W 4,
16,Wed Dec 8 1993,,,Box Score,@,Philadelphia 76ers,L,OT,88,95,8,8,L 1,
17,Fri Dec 10 1993,,,Box Score,@,New Jersey Nets,W,,109,105,9,8,W 1,
18,Sat Dec 11 1993,,,Box Score,,Cleveland Cavaliers,W,,93,84,10,8,W 2,
19,Wed Dec 15 1993,,,Box Score,@,Boston Celtics,W,,108,98,11,8,W 3,
20,Fri Dec 17 1993,,,Box Score,,New York Knicks,W,,98,86,12,8,W 4,
