
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Oct 31 1997,,,Box Score,@,Boston Celtics,L,,85,92,0,1,L 1,
2,Sat Nov 1 1997,,,Box Score,,Philadelphia 76ers,W,,94,74,1,1,W 1,
3,Mon Nov 3 1997,,,Box Score,,San Antonio Spurs,W,2OT,87,83,2,1,W 2,
4,Wed Nov 5 1997,,,Box Score,,Orlando Magic,W,,94,81,3,1,W 3,
5,Fri Nov 7 1997,,,Box Score,@,Atlanta Hawks,L,,78,80,3,2,L 1,
6,Sat Nov 8 1997,,,Box Score,,New Jersey Nets,W,,99,86,4,2,W 1,
7,Tue Nov 11 1997,,,Box Score,@,Cleveland Cavaliers,L,,80,101,4,3,L 1,
8,Wed Nov 12 1997,,,Box Score,,Washington Wizards,L,,83,90,4,4,L 2,
9,Fri Nov 14 1997,,,Box Score,,Charlotte Hornets,W,,105,92,5,4,W 1,
10,Sat Nov 15 1997,,,Box Score,,Cleveland Cavaliers,W,,79,70,6,4,W 2,
11,Thu Nov 20 1997,,,Box Score,@,Phoenix Suns,L,,85,89,6,5,L 1,
12,Fri Nov 21 1997,,,Box Score,@,Los Angeles Clippers,W,2OT,111,102,7,5,W 1,
13,Sun Nov 23 1997,,,Box Score,@,Sacramento Kings,W,,103,88,8,5,W 2,
14,Tue Nov 25 1997,,,Box Score,@,Seattle SuperSonics,L,,90,91,8,6,L 1,
15,Fri Nov 28 1997,,,Box Score,@,Indiana Pacers,L,,83,94,8,7,L 2,
16,Sat Nov 29 1997,,,Box Score,@,Washington Wizards,W,,88,83,9,7,W 1,at Landover MD
17,Wed Dec 3 1997,,,Box Score,@,Boston Celtics,W,,97,87,10,7,W 2,
18,Fri Dec 5 1997,,,Box Score,,Milwaukee Bucks,W,,84,62,11,7,W 3,
19,Tue Dec 9 1997,,,Box Score,,New York Knicks,W,,100,82,12,7,W 4,
20,Wed Dec 10 1997,,,Box Score,@,Orlando Magic,L,,98,106,12,8,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 12 1997,,,Box Score,@,Charlotte Hornets,L,,77,79,12,9,L 2,
22,Sat Dec 13 1997,,,Box Score,,Toronto Raptors,W,,97,70,13,9,W 1,
23,Mon Dec 15 1997,,,Box Score,,Phoenix Suns,W,,111,104,14,9,W 2,
24,Wed Dec 17 1997,,,Box Score,,Los Angeles Lakers,W,,104,83,15,9,W 3,
25,Sat Dec 20 1997,,,Box Score,@,New Jersey Nets,W,,100,92,16,9,W 4,
26,Tue Dec 23 1997,,,Box Score,,Los Angeles Clippers,W,,94,89,17,9,W 5,
27,Thu Dec 25 1997,,,Box Score,,Miami Heat,W,,90,80,18,9,W 6,
28,Sat Dec 27 1997,,,Box Score,,Atlanta Hawks,W,,97,90,19,9,W 7,
29,Mon Dec 29 1997,,,Box Score,,Dallas Mavericks,W,,111,105,20,9,W 8,
30,Tue Dec 30 1997,,,Box Score,@,Minnesota Timberwolves,L,,95,99,20,10,L 1,
31,Fri Jan 2 1998,,,Box Score,,Milwaukee Bucks,W,,114,100,21,10,W 1,
32,Sat Jan 3 1998,,,Box Score,@,Detroit Pistons,W,,105,96,22,10,W 2,
33,Tue Jan 6 1998,,,Box Score,,Boston Celtics,W,,90,79,23,10,W 3,
34,Wed Jan 7 1998,,,Box Score,@,Miami Heat,L,,72,99,23,11,L 1,
35,Fri Jan 9 1998,,,Box Score,@,New York Knicks,W,,90,89,24,11,W 1,
36,Sat Jan 10 1998,,,Box Score,,Golden State Warriors,W,,87,82,25,11,W 2,
37,Tue Jan 13 1998,,,Box Score,,Seattle SuperSonics,W,,101,91,26,11,W 3,
38,Thu Jan 15 1998,,,Box Score,@,Philadelphia 76ers,L,,96,106,26,12,L 1,
