
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Nov 3 1999,,,Box Score,,New York Knicks,L,,74,84,0,1,L 1,
2,Fri Nov 5 1999,,,Box Score,,Miami Heat,L,,87,105,0,2,L 2,
3,Sat Nov 6 1999,,,Box Score,@,Atlanta Hawks,L,,97,113,0,3,L 3,
4,Tue Nov 9 1999,,,Box Score,,Phoenix Suns,L,,80,103,0,4,L 4,
5,Fri Nov 12 1999,,,Box Score,@,Philadelphia 76ers,L,,86,92,0,5,L 5,
6,Sat Nov 13 1999,,,Box Score,,Boston Celtics,W,,92,91,1,5,W 1,
7,Tue Nov 16 1999,,,Box Score,@,Golden State Warriors,L,,79,99,1,6,L 1,
8,Wed Nov 17 1999,,,Box Score,@,Phoenix Suns,L,,81,105,1,7,L 2,
9,Fri Nov 19 1999,,,Box Score,@,Los Angeles Lakers,L,,95,103,1,8,L 3,
10,Sat Nov 20 1999,,,Box Score,@,Denver Nuggets,L,,86,95,1,9,L 4,
11,Wed Nov 24 1999,,,Box Score,@,Milwaukee Bucks,L,,95,102,1,10,L 5,
12,Fri Nov 26 1999,,,Box Score,@,San Antonio Spurs,L,,78,101,1,11,L 6,
13,Sat Nov 27 1999,,,Box Score,@,Dallas Mavericks,L,,83,95,1,12,L 7,
14,Thu Dec 2 1999,,,Box Score,,Dallas Mavericks,L,,95,101,1,13,L 8,
15,Sat Dec 4 1999,,,Box Score,,Milwaukee Bucks,L,,91,92,1,14,L 9,
16,Wed Dec 8 1999,,,Box Score,@,Cleveland Cavaliers,L,,93,107,1,15,L 10,
17,Fri Dec 10 1999,,,Box Score,,New Jersey Nets,W,,71,69,2,15,W 1,
18,Sat Dec 11 1999,,,Box Score,@,Orlando Magic,L,,87,108,2,16,L 1,
19,Wed Dec 15 1999,,,Box Score,@,Indiana Pacers,L,,91,102,2,17,L 2,
20,Fri Dec 17 1999,,,Box Score,@,Philadelphia 76ers,L,,74,77,2,18,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 18 1999,,,Box Score,,Orlando Magic,L,,74,83,2,19,L 4,
22,Mon Dec 20 1999,,,Box Score,,Seattle SuperSonics,L,,84,93,2,20,L 5,
23,Wed Dec 22 1999,,,Box Score,,Minnesota Timberwolves,L,,86,106,2,21,L 6,
24,Sun Dec 26 1999,,,Box Score,@,New Jersey Nets,L,,76,103,2,22,L 7,
25,Mon Dec 27 1999,,,Box Score,,Indiana Pacers,L,,91,103,2,23,L 8,
26,Wed Dec 29 1999,,,Box Score,,Detroit Pistons,L,,77,91,2,24,L 9,
