
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1991,,,Box Score,@,Detroit Pistons,W,,109,99,1,0,W 1,
2,Sat Nov 2 1991,,,Box Score,,Chicago Bulls,W,,109,107,2,0,W 2,
3,Tue Nov 5 1991,,,Box Score,@,New York Knicks,L,,85,113,2,1,L 1,
4,Wed Nov 6 1991,,,Box Score,,Golden State Warriors,L,,114,120,2,2,L 2,
5,Fri Nov 8 1991,,,Box Score,@,Charlotte Hornets,W,OT,125,122,3,2,W 1,
6,Sat Nov 9 1991,,,Box Score,,Dallas Mavericks,W,,111,95,4,2,W 2,
7,Mon Nov 11 1991,,,Box Score,@,Philadelphia 76ers,L,,99,102,4,3,L 1,
8,Tue Nov 12 1991,,,Box Score,@,Cleveland Cavaliers,L,,113,119,4,4,L 2,
9,Fri Nov 15 1991,,,Box Score,@,Chicago Bulls,L,,101,114,4,5,L 3,
10,Sat Nov 16 1991,,,Box Score,,Miami Heat,L,OT,116,120,4,6,L 4,
11,Tue Nov 19 1991,,,Box Score,,Charlotte Hornets,W,,127,104,5,6,W 1,
12,Thu Nov 21 1991,,,Box Score,,Washington Bullets,W,,112,87,6,6,W 2,
13,Sat Nov 23 1991,,,Box Score,@,Golden State Warriors,L,,115,120,6,7,L 1,
14,Sun Nov 24 1991,,,Box Score,@,Los Angeles Lakers,L,,97,102,6,8,L 2,
15,Tue Nov 26 1991,,,Box Score,@,Portland Trail Blazers,L,OT,98,107,6,9,L 3,
16,Sat Nov 30 1991,,,Box Score,,Indiana Pacers,W,,137,119,7,9,W 1,
17,Tue Dec 3 1991,,,Box Score,,Los Angeles Lakers,W,,126,94,8,9,W 2,
18,Thu Dec 5 1991,,,Box Score,,New Jersey Nets,L,,101,109,8,10,L 1,
19,Fri Dec 6 1991,,,Box Score,@,Indiana Pacers,L,,106,126,8,11,L 2,
20,Sun Dec 8 1991,,,Box Score,,San Antonio Spurs,W,,102,83,9,11,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 10 1991,,,Box Score,@,Atlanta Hawks,L,,104,118,9,12,L 1,
22,Thu Dec 12 1991,,,Box Score,@,Washington Bullets,W,,109,97,10,12,W 1,
23,Sat Dec 14 1991,,,Box Score,,Minnesota Timberwolves,W,,103,92,11,12,W 2,
24,Wed Dec 18 1991,,,Box Score,@,Boston Celtics,L,,117,131,11,13,L 1,
25,Thu Dec 19 1991,,,Box Score,@,Orlando Magic,W,,95,87,12,13,W 1,
26,Sat Dec 21 1991,,,Box Score,,Philadelphia 76ers,W,,110,97,13,13,W 2,
27,Thu Dec 26 1991,,,Box Score,,Cleveland Cavaliers,L,,94,111,13,14,L 1,
28,Sun Dec 29 1991,,,Box Score,,Houston Rockets,W,,110,100,14,14,W 1,
