
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
55,Thu Feb 29 1996,,,Box Score,,Cleveland Cavaliers,L,,86,95,20,35,L 5,
56,Sat Mar 2 1996,,,Box Score,,Atlanta Hawks,W,,110,106,21,35,W 1,
57,Mon Mar 4 1996,,,Box Score,@,Boston Celtics,L,,98,105,21,36,L 1,
58,Tue Mar 5 1996,,,Box Score,@,Chicago Bulls,L,,106,115,21,37,L 2,
59,Fri Mar 8 1996,,,Box Score,@,Atlanta Hawks,L,,91,94,21,38,L 3,
60,Sun Mar 10 1996,,,Box Score,,Boston Celtics,L,,103,110,21,39,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 13 1996,,,Box Score,@,Sacramento Kings,L,,95,104,21,40,L 5,
62,Fri Mar 15 1996,,,Box Score,@,Los Angeles Lakers,L,,95,117,21,41,L 6,
63,Sat Mar 16 1996,,,Box Score,@,Golden State Warriors,L,,94,99,21,42,L 7,
64,Mon Mar 18 1996,,,Box Score,,Utah Jazz,L,,90,107,21,43,L 8,
65,Wed Mar 20 1996,,,Box Score,,Sacramento Kings,L,,97,122,21,44,L 9,
66,Fri Mar 22 1996,,,Box Score,,Miami Heat,L,,106,122,21,45,L 10,
67,Sun Mar 24 1996,,,Box Score,,New Jersey Nets,L,,80,84,21,46,L 11,
68,Tue Mar 26 1996,,,Box Score,@,Los Angeles Clippers,L,,97,103,21,47,L 12,
69,Wed Mar 27 1996,,,Box Score,@,Utah Jazz,L,,82,98,21,48,L 13,
70,Fri Mar 29 1996,,,Box Score,@,Phoenix Suns,L,,85,108,21,49,L 14,
71,Sat Mar 30 1996,,,Box Score,@,Denver Nuggets,L,,85,98,21,50,L 15,
72,Tue Apr 2 1996,,,Box Score,,Detroit Pistons,W,,105,98,22,50,W 1,
73,Fri Apr 5 1996,,,Box Score,,New York Knicks,L,,79,86,22,51,L 1,
74,Sat Apr 6 1996,,,Box Score,@,New Jersey Nets,W,,109,88,23,51,W 1,
75,Tue Apr 9 1996,,,Box Score,,Toronto Raptors,L,,96,102,23,52,L 1,
76,Thu Apr 11 1996,,,Box Score,@,Miami Heat,L,,105,115,23,53,L 2,
77,Fri Apr 12 1996,,,Box Score,@,Atlanta Hawks,L,,97,104,23,54,L 3,
78,Sun Apr 14 1996,,,Box Score,,Orlando Magic,W,,114,101,24,54,W 1,
79,Tue Apr 16 1996,,,Box Score,,Chicago Bulls,L,,80,86,24,55,L 1,
80,Thu Apr 18 1996,,,Box Score,@,Charlotte Hornets,W,,111,103,25,55,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 19 1996,,,Box Score,,Miami Heat,L,,100,106,25,56,L 1,
82,Sun Apr 21 1996,,,Box Score,@,Detroit Pistons,L,,92,108,25,57,L 2,
