
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,@,Detroit Pistons,L,,104,115,0,1,L 1,
2,Sat Nov 3 1990,,,Box Score,,Minnesota Timberwolves,W,,111,93,1,1,W 1,
3,Tue Nov 6 1990,,,Box Score,@,Miami Heat,W,,106,94,2,1,W 2,
4,Thu Nov 8 1990,,,Box Score,,Philadelphia 76ers,W,,141,111,3,1,W 3,
5,Fri Nov 9 1990,,,Box Score,@,Washington Bullets,W,,108,100,4,1,W 4,
6,Tue Nov 13 1990,,,Box Score,,Boston Celtics,W,,119,91,5,1,W 5,
7,Wed Nov 14 1990,,,Box Score,@,New Jersey Nets,L,,95,112,5,2,L 1,
8,Fri Nov 16 1990,,,Box Score,@,Cleveland Cavaliers,L,,94,99,5,3,L 2,
9,Sat Nov 17 1990,,,Box Score,,New Jersey Nets,W,,111,99,6,3,W 1,
10,Mon Nov 19 1990,,,Box Score,,Utah Jazz,W,,114,104,7,3,W 2,
11,Wed Nov 21 1990,,,Box Score,,Atlanta Hawks,W,,105,93,8,3,W 3,
12,Sat Nov 24 1990,,,Box Score,@,New York Knicks,W,,107,97,9,3,W 4,
13,Tue Nov 27 1990,,,Box Score,,Indiana Pacers,W,,112,98,10,3,W 5,
14,Wed Nov 28 1990,,,Box Score,@,Charlotte Hornets,L,OT,111,118,10,4,L 1,
15,Fri Nov 30 1990,,,Box Score,,New York Knicks,W,,103,97,11,4,W 1,
16,Sun Dec 2 1990,,,Box Score,@,Indiana Pacers,L,,103,107,11,5,L 1,
17,Tue Dec 4 1990,,,Box Score,@,Philadelphia 76ers,L,OT,108,109,11,6,L 2,
18,Wed Dec 5 1990,,,Box Score,,Cleveland Cavaliers,W,OT,113,109,12,6,W 1,
19,Fri Dec 7 1990,,,Box Score,@,Atlanta Hawks,W,,104,103,13,6,W 2,
20,Sun Dec 9 1990,,,Box Score,,Seattle SuperSonics,W,,105,99,14,6,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 11 1990,,,Box Score,,Chicago Bulls,W,,99,87,15,6,W 4,
22,Wed Dec 12 1990,,,Box Score,@,Boston Celtics,L,,111,129,15,7,L 1,
23,Sat Dec 15 1990,,,Box Score,,Los Angeles Clippers,W,,98,92,16,7,W 1,
24,Tue Dec 18 1990,,,Box Score,,Detroit Pistons,W,,106,101,17,7,W 2,
25,Fri Dec 21 1990,,,Box Score,@,Dallas Mavericks,L,,89,103,17,8,L 1,
26,Sat Dec 22 1990,,,Box Score,@,San Antonio Spurs,W,,114,98,18,8,W 1,
27,Wed Dec 26 1990,,,Box Score,,Golden State Warriors,W,,126,119,19,8,W 2,
28,Sat Dec 29 1990,,,Box Score,@,New York Knicks,W,,109,100,20,8,W 3,
29,Sun Dec 30 1990,,,Box Score,,Portland Trail Blazers,W,,117,112,21,8,W 4,
30,Wed Jan 2 1991,,,Box Score,@,Charlotte Hornets,W,,106,91,22,8,W 5,
31,Thu Jan 3 1991,,,Box Score,,Dallas Mavericks,W,,97,87,23,8,W 6,
32,Sat Jan 5 1991,,,Box Score,,Phoenix Suns,W,,88,86,24,8,W 7,
33,Tue Jan 8 1991,,,Box Score,,Washington Bullets,W,,99,96,25,8,W 8,
34,Wed Jan 9 1991,,,Box Score,@,Boston Celtics,L,,102,110,25,9,L 1,
35,Fri Jan 11 1991,,,Box Score,,Philadelphia 76ers,L,,105,120,25,10,L 2,
36,Sat Jan 12 1991,,,Box Score,@,Indiana Pacers,L,,110,118,25,11,L 3,
