
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Feb 6 1999,,,Box Score,@,Charlotte Hornets,W,OT,113,107,1,0,W 1,
2,Tue Feb 9 1999,,,Box Score,@,Toronto Raptors,W,,91,77,2,0,W 2,at Toronto Canada (Maple Leaf Gardens)
3,Thu Feb 11 1999,,,Box Score,,New Jersey Nets,W,,95,75,3,0,W 3,
4,Sun Feb 14 1999,,,Box Score,@,Orlando Magic,L,,82,85,3,1,L 1,
5,Tue Feb 16 1999,,,Box Score,@,Philadelphia 76ers,W,,93,92,4,1,W 1,
6,Wed Feb 17 1999,,,Box Score,,Chicago Bulls,W,,91,83,5,1,W 2,
7,Fri Feb 19 1999,,,Box Score,@,Toronto Raptors,L,,82,90,5,2,L 1,at Toronto Canada (SkyDome)
8,Sat Feb 20 1999,,,Box Score,,Indiana Pacers,L,,80,82,5,3,L 2,
9,Tue Feb 23 1999,,,Box Score,@,Chicago Bulls,W,,90,88,6,3,W 1,
10,Fri Feb 26 1999,,,Box Score,@,Denver Nuggets,L,,95,96,6,4,L 1,
11,Sun Feb 28 1999,,,Box Score,,Philadelphia 76ers,L,,76,87,6,5,L 2,
12,Tue Mar 2 1999,,,Box Score,@,New Jersey Nets,W,,94,86,7,5,W 1,
13,Wed Mar 3 1999,,,Box Score,,Golden State Warriors,W,,106,78,8,5,W 2,
14,Fri Mar 5 1999,,,Box Score,,New York Knicks,W,,88,87,9,5,W 3,
15,Mon Mar 8 1999,,,Box Score,,Chicago Bulls,W,,81,76,10,5,W 4,
16,Tue Mar 9 1999,,,Box Score,@,New York Knicks,W,,87,86,11,5,W 5,
17,Wed Mar 10 1999,,,Box Score,,Seattle SuperSonics,W,,101,97,12,5,W 6,
18,Fri Mar 12 1999,,,Box Score,@,Indiana Pacers,L,,104,109,12,6,L 1,
19,Sun Mar 14 1999,,,Box Score,@,Washington Wizards,L,,86,98,12,7,L 2,
20,Mon Mar 15 1999,,,Box Score,,New York Knicks,L,,102,108,12,8,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Mar 16 1999,,,Box Score,,Phoenix Suns,L,,92,110,12,9,L 4,
22,Thu Mar 18 1999,,,Box Score,,Boston Celtics,W,,99,83,13,9,W 1,
23,Sat Mar 20 1999,,,Box Score,@,Atlanta Hawks,W,,83,77,14,9,W 2,
24,Sun Mar 21 1999,,,Box Score,,Charlotte Hornets,L,,87,94,14,10,L 1,
25,Mon Mar 22 1999,,,Box Score,,Detroit Pistons,W,,115,86,15,10,W 1,
26,Wed Mar 24 1999,,,Box Score,,Miami Heat,L,,76,84,15,11,L 1,
27,Fri Mar 26 1999,,,Box Score,@,Detroit Pistons,L,,85,90,15,12,L 2,
28,Sun Mar 28 1999,,,Box Score,@,Minnesota Timberwolves,W,,94,85,16,12,W 1,
29,Tue Mar 30 1999,,,Box Score,,Washington Wizards,W,,107,105,17,12,W 2,
30,Wed Mar 31 1999,,,Box Score,@,Charlotte Hornets,W,,102,94,18,12,W 3,
31,Fri Apr 2 1999,,,Box Score,@,Boston Celtics,W,,84,83,19,12,W 4,
32,Sun Apr 4 1999,,,Box Score,@,Cleveland Cavaliers,L,,74,98,19,13,L 1,
33,Tue Apr 6 1999,,,Box Score,@,Philadelphia 76ers,L,,87,95,19,14,L 2,
34,Wed Apr 7 1999,,,Box Score,,Cleveland Cavaliers,W,,99,91,20,14,W 1,
35,Fri Apr 9 1999,,,Box Score,@,Orlando Magic,L,,83,95,20,15,L 1,
36,Sun Apr 11 1999,,,Box Score,@,Miami Heat,L,,92,95,20,16,L 2,
37,Tue Apr 13 1999,,,Box Score,,Atlanta Hawks,W,,91,84,21,16,W 1,
38,Wed Apr 14 1999,,,Box Score,,Miami Heat,W,,98,86,22,16,W 2,
39,Fri Apr 16 1999,,,Box Score,,Charlotte Hornets,L,,94,95,22,17,L 1,
40,Sun Apr 18 1999,,,Box Score,@,Chicago Bulls,L,,77,79,22,18,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Apr 20 1999,,,Box Score,,Orlando Magic,W,,95,83,23,18,W 1,
42,Wed Apr 21 1999,,,Box Score,@,Indiana Pacers,L,OT,100,108,23,19,L 1,
43,Fri Apr 23 1999,,,Box Score,,Cleveland Cavaliers,W,,79,75,24,19,W 1,
44,Sun Apr 25 1999,,,Box Score,@,Atlanta Hawks,L,,70,85,24,20,L 1,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
45,Mon Apr 26 1999,,,Box Score,,Washington Wizards,W,,99,91,25,20,W 1,
46,Wed Apr 28 1999,,,Box Score,,Toronto Raptors,W,,115,102,26,20,W 2,
47,Fri Apr 30 1999,,,Box Score,,Detroit Pistons,L,,76,81,26,21,L 1,
48,Sat May 1 1999,,,Box Score,@,Boston Celtics,W,,88,79,27,21,W 1,
49,Tue May 4 1999,,,Box Score,,Toronto Raptors,W,,99,86,28,21,W 2,
50,Wed May 5 1999,,,Box Score,@,New Jersey Nets,L,,107,115,28,22,L 1,
