
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1996,,,Box Score,,Atlanta Hawks,W,,94,81,1,0,W 1,
2,Sat Nov 2 1996,,,Box Score,@,Indiana Pacers,W,,97,95,2,0,W 2,
3,Wed Nov 6 1996,,,Box Score,,Chicago Bulls,L,,100,106,2,1,L 1,
4,Fri Nov 8 1996,,,Box Score,,Milwaukee Bucks,W,,101,89,3,1,W 1,
5,Sat Nov 9 1996,,,Box Score,@,Dallas Mavericks,W,,91,84,4,1,W 2,
6,Tue Nov 12 1996,,,Box Score,,Charlotte Hornets,W,,105,97,5,1,W 3,
7,Wed Nov 13 1996,,,Box Score,@,Chicago Bulls,L,,71,103,5,2,L 1,
8,Fri Nov 15 1996,,,Box Score,@,Atlanta Hawks,L,,77,85,5,3,L 2,
9,Sat Nov 16 1996,,,Box Score,,Philadelphia 76ers,L,,89,91,5,4,L 3,
10,Tue Nov 19 1996,,,Box Score,@,Denver Nuggets,W,,104,86,6,4,W 1,
11,Wed Nov 20 1996,,,Box Score,@,Vancouver Grizzlies,W,,94,75,7,4,W 2,
12,Fri Nov 22 1996,,,Box Score,@,Sacramento Kings,W,2OT,111,108,8,4,W 3,
13,Sun Nov 24 1996,,,Box Score,@,Phoenix Suns,W,,87,84,9,4,W 4,
14,Tue Nov 26 1996,,,Box Score,@,Golden State Warriors,W,,107,88,10,4,W 5,
15,Wed Nov 27 1996,,,Box Score,@,Los Angeles Clippers,W,,98,82,11,4,W 6,
16,Sat Nov 30 1996,,,Box Score,,Boston Celtics,W,,78,77,12,4,W 7,
17,Tue Dec 3 1996,,,Box Score,@,New York Knicks,W,,99,75,13,4,W 8,
18,Wed Dec 4 1996,,,Box Score,,Dallas Mavericks,W,,101,79,14,4,W 9,
19,Fri Dec 6 1996,,,Box Score,,New York Knicks,L,,85,103,14,5,L 1,
20,Sat Dec 7 1996,,,Box Score,@,Chicago Bulls,W,,83,80,15,5,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 10 1996,,,Box Score,@,Cleveland Cavaliers,W,,76,74,16,5,W 2,
22,Wed Dec 11 1996,,,Box Score,@,Philadelphia 76ers,W,,84,79,17,5,W 3,
23,Sat Dec 14 1996,,,Box Score,,Toronto Raptors,W,,89,88,18,5,W 4,
24,Tue Dec 17 1996,,,Box Score,,Indiana Pacers,L,,89,103,18,6,L 1,
25,Thu Dec 19 1996,,,Box Score,,Utah Jazz,L,OT,87,94,18,7,L 2,
26,Sat Dec 21 1996,,,Box Score,@,Houston Rockets,W,,86,66,19,7,W 1,
