
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 4 1995,,,Box Score,,Cleveland Cavaliers,W,,85,71,1,0,W 1,
2,Wed Nov 8 1995,,,Box Score,,Houston Rockets,W,,89,82,2,0,W 2,
3,Fri Nov 10 1995,,,Box Score,,New Jersey Nets,W,,106,80,3,0,W 3,
4,Sat Nov 11 1995,,,Box Score,@,Orlando Magic,L,,93,94,3,1,L 1,
5,Wed Nov 15 1995,,,Box Score,,Indiana Pacers,L,,97,103,3,2,L 2,
6,Fri Nov 17 1995,,,Box Score,@,Atlanta Hawks,W,,91,88,4,2,W 1,
7,Sat Nov 18 1995,,,Box Score,,Orlando Magic,W,,93,90,5,2,W 2,
8,Wed Nov 22 1995,,,Box Score,,Golden State Warriors,W,,103,93,6,2,W 3,
9,Fri Nov 24 1995,,,Box Score,@,Washington Bullets,L,,94,110,6,3,L 1,at Baltimore MD
10,Sat Nov 25 1995,,,Box Score,,Vancouver Grizzlies,W,,111,91,7,3,W 1,
11,Tue Nov 28 1995,,,Box Score,,Dallas Mavericks,W,,111,89,8,3,W 2,
12,Thu Nov 30 1995,,,Box Score,@,Detroit Pistons,W,,118,107,9,3,W 3,
13,Fri Dec 1 1995,,,Box Score,,Charlotte Hornets,W,OT,108,101,10,3,W 4,
14,Sun Dec 3 1995,,,Box Score,@,Toronto Raptors,W,,112,94,11,3,W 5,
15,Mon Dec 4 1995,,,Box Score,@,Boston Celtics,L,2OT,120,121,11,4,L 1,
16,Wed Dec 6 1995,,,Box Score,,Boston Celtics,L,,101,105,11,5,L 2,
17,Sat Dec 9 1995,,,Box Score,@,Phoenix Suns,W,,94,92,12,5,W 1,
18,Sun Dec 10 1995,,,Box Score,@,Sacramento Kings,L,,90,110,12,6,L 1,
19,Tue Dec 12 1995,,,Box Score,@,Golden State Warriors,L,,80,105,12,7,L 2,
20,Thu Dec 14 1995,,,Box Score,@,Los Angeles Clippers,L,,84,89,12,8,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 16 1995,,,Box Score,,Utah Jazz,L,,74,83,12,9,L 4,
22,Tue Dec 19 1995,,,Box Score,@,New York Knicks,L,,70,89,12,10,L 5,
23,Wed Dec 20 1995,,,Box Score,@,New Jersey Nets,W,OT,112,104,13,10,W 1,
24,Fri Dec 22 1995,,,Box Score,,Detroit Pistons,L,,75,84,13,11,L 1,
25,Sat Dec 23 1995,,,Box Score,@,Charlotte Hornets,L,,75,87,13,12,L 2,
26,Tue Dec 26 1995,,,Box Score,,New Jersey Nets,W,,96,93,14,12,W 1,
27,Thu Dec 28 1995,,,Box Score,@,Indiana Pacers,L,,77,91,14,13,L 1,
28,Sat Dec 30 1995,,,Box Score,,Los Angeles Clippers,W,,105,96,15,13,W 1,
29,Thu Jan 4 1996,,,Box Score,,Seattle SuperSonics,L,,81,84,15,14,L 1,
30,Sat Jan 6 1996,,,Box Score,@,Denver Nuggets,W,,88,86,16,14,W 1,
31,Mon Jan 8 1996,,,Box Score,@,Utah Jazz,L,,92,94,16,15,L 1,
