
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
25,Sat Dec 17 2005,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,107,115,14,11,L 1,
26,Tue Dec 20 2005,7:30p EST,,Box Score,,Atlanta Hawks,W,,111,92,15,11,W 1,
27,Fri Dec 23 2005,7:30p EST,,Box Score,,New Jersey Nets,L,,88,95,15,12,L 1,
28,Sun Dec 25 2005,3:00p EST,,Box Score,,Los Angeles Lakers,W,,97,92,16,12,W 1,
29,Tue Dec 27 2005,7:30p EST,,Box Score,,Milwaukee Bucks,W,,109,98,17,12,W 2,
30,Thu Dec 29 2005,8:00p EST,,Box Score,@,Detroit Pistons,L,,101,106,17,13,L 1,
31,Fri Dec 30 2005,7:00p EST,,Box Score,@,Washington Wizards,W,,128,113,18,13,W 1,
32,Sun Jan 1 2006,6:00p EST,,Box Score,,Minnesota Timberwolves,W,,97,70,19,13,W 2,
33,Wed Jan 4 2006,7:00p EST,,Box Score,@,New Orleans/Oklahoma City Hornets,L,,92,107,19,14,L 1,
34,Fri Jan 6 2006,8:30p EST,,Box Score,@,Phoenix Suns,L,,93,111,19,15,L 2,
35,Sun Jan 8 2006,6:00p EST,,Box Score,@,Portland Trail Blazers,W,,118,89,20,15,W 1,
36,Wed Jan 11 2006,7:30p EST,,Box Score,@,Golden State Warriors,W,,110,96,21,15,W 2,
37,Fri Jan 13 2006,7:30p EST,,Box Score,@,Seattle SuperSonics,W,,117,104,22,15,W 3,
38,Sat Jan 14 2006,7:00p EST,,Box Score,@,Utah Jazz,W,,100,94,23,15,W 4,
39,Mon Jan 16 2006,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,92,100,23,16,L 1,
40,Fri Jan 20 2006,8:00p EST,,Box Score,,San Antonio Spurs,L,,94,101,23,17,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Jan 22 2006,6:00p EST,,Box Score,,Sacramento Kings,W,,119,99,24,17,W 1,
42,Tue Jan 24 2006,7:30p EST,,Box Score,,Memphis Grizzlies,W,,94,82,25,17,W 2,
43,Thu Jan 26 2006,8:00p EST,,Box Score,,Phoenix Suns,L,,98,107,25,18,L 1,
44,Fri Jan 27 2006,7:30p EST,,Box Score,@,Charlotte Bobcats,W,,91,85,26,18,W 1,
45,Sun Jan 29 2006,2:30p EST,,Box Score,@,Houston Rockets,W,,101,95,27,18,W 2,
46,Mon Jan 30 2006,7:30p EST,,Box Score,,Los Angeles Clippers,W,,118,114,28,18,W 3,
47,Thu Feb 2 2006,8:00p EST,,Box Score,,Cleveland Cavaliers,W,,101,73,29,18,W 4,
48,Sat Feb 4 2006,1:00p EST,,Box Score,@,New Jersey Nets,L,,92,105,29,19,L 1,
49,Mon Feb 6 2006,7:30p EST,,Box Score,,Boston Celtics,W,,114,98,30,19,W 1,
50,Thu Feb 9 2006,7:00p EST,,Box Score,@,Dallas Mavericks,L,,76,112,30,20,L 1,
51,Sun Feb 12 2006,3:30p EST,,Box Score,,Detroit Pistons,W,,100,98,31,20,W 1,
52,Tue Feb 14 2006,7:30p EST,,Box Score,,Orlando Magic,W,,107,93,32,20,W 2,
53,Wed Feb 15 2006,7:00p EST,,Box Score,@,Orlando Magic,W,,110,100,33,20,W 3,
54,Wed Feb 22 2006,7:30p EST,,Box Score,@,New York Knicks,W,,103,83,34,20,W 4,
55,Sat Feb 25 2006,7:30p EST,,Box Score,,Seattle SuperSonics,W,,115,106,35,20,W 5,
56,Mon Feb 27 2006,7:30p EST,,Box Score,,Toronto Raptors,W,,101,94,36,20,W 6,
57,Wed Mar 1 2006,7:30p EST,,Box Score,@,Boston Celtics,W,,103,96,37,20,W 7,
58,Sat Mar 4 2006,7:30p EST,,Box Score,,Atlanta Hawks,W,,95,93,38,20,W 8,
59,Mon Mar 6 2006,7:30p EST,,Box Score,@,Charlotte Bobcats,W,OT,106,105,39,20,W 9,
60,Wed Mar 8 2006,7:30p EST,,Box Score,,Washington Wizards,W,,118,112,40,20,W 10,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 10 2006,7:30p EST,,Box Score,,Golden State Warriors,L,,106,111,40,21,L 1,
62,Sun Mar 12 2006,1:00p EST,,Box Score,,Cleveland Cavaliers,W,,98,92,41,21,W 1,
63,Tue Mar 14 2006,7:30p EST,,Box Score,,Utah Jazz,W,,121,83,42,21,W 2,
64,Thu Mar 16 2006,8:00p EST,,Box Score,,Boston Celtics,W,,107,104,43,21,W 3,
65,Sat Mar 18 2006,1:00p EST,,Box Score,@,Chicago Bulls,W,,85,84,44,21,W 4,
66,Sun Mar 19 2006,7:30p EST,,Box Score,@,New York Knicks,W,,111,100,45,21,W 5,
67,Tue Mar 21 2006,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,96,100,45,22,L 1,
68,Wed Mar 22 2006,8:00p EST,,Box Score,@,Detroit Pistons,L,,73,82,45,23,L 2,
69,Fri Mar 24 2006,7:30p EST,,Box Score,,Charlotte Bobcats,W,,114,93,46,23,W 1,
70,Mon Mar 27 2006,7:30p EST,,Box Score,,Indiana Pacers,W,,96,91,47,23,W 2,
71,Wed Mar 29 2006,7:00p EST,,Box Score,@,Toronto Raptors,W,,98,94,48,23,W 3,
72,Sat Apr 1 2006,2:00p EST,,Box Score,@,Cleveland Cavaliers,L,,99,106,48,24,L 1,
73,Sun Apr 2 2006,6:00p EST,,Box Score,@,New Jersey Nets,L,,78,90,48,25,L 2,
74,Tue Apr 4 2006,7:30p EST,,Box Score,,Milwaukee Bucks,W,,115,89,49,25,W 1,
75,Thu Apr 6 2006,8:00p EST,,Box Score,,Detroit Pistons,L,,82,95,49,26,L 1,
76,Sat Apr 8 2006,7:00p EST,,Box Score,@,Washington Wizards,W,,99,86,50,26,W 1,
77,Sun Apr 9 2006,6:00p EST,,Box Score,,Orlando Magic,L,,84,93,50,27,L 1,
78,Tue Apr 11 2006,7:30p EST,,Box Score,,Toronto Raptors,W,,106,97,51,27,W 1,
79,Fri Apr 14 2006,7:30p EST,,Box Score,,Philadelphia 76ers,W,,104,85,52,27,W 2,
80,Sun Apr 16 2006,1:00p EST,,Box Score,,Chicago Bulls,L,,93,117,52,28,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 18 2006,7:00p EST,,Box Score,@,Atlanta Hawks,L,,100,103,52,29,L 2,
82,Wed Apr 19 2006,7:30p EST,,Box Score,@,Boston Celtics,L,,78,85,52,30,L 3,
