
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Oct 31 2001,8:00p EST,,Box Score,,Toronto Raptors,W,,97,92,1,0,W 1,
2,Fri Nov 2 2001,7:30p EST,,Box Score,,Cleveland Cavaliers,L,,83,90,1,1,L 1,
3,Sat Nov 3 2001,7:00p EST,,Box Score,@,Atlanta Hawks,L,,83,90,1,2,L 2,
4,Tue Nov 6 2001,7:30p EST,,Box Score,,Seattle SuperSonics,W,OT,87,85,2,2,W 1,
5,Thu Nov 8 2001,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,82,86,2,3,L 1,
6,Sat Nov 10 2001,7:30p EST,,Box Score,,Sacramento Kings,L,,75,90,2,4,L 2,
7,Tue Nov 13 2001,7:30p EST,,Box Score,,Philadelphia 76ers,L,,76,82,2,5,L 3,
8,Thu Nov 15 2001,7:30p EST,,Box Score,@,New York Knicks,L,,74,83,2,6,L 4,
9,Fri Nov 16 2001,7:30p EST,,Box Score,,Charlotte Hornets,L,,87,96,2,7,L 5,
10,Tue Nov 20 2001,8:00p EST,,Box Score,,Minnesota Timberwolves,L,,73,80,2,8,L 6,
11,Fri Nov 23 2001,7:30p EST,,Box Score,,Dallas Mavericks,L,,94,104,2,9,L 7,
12,Sat Nov 24 2001,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,OT,96,100,2,10,L 8,
13,Tue Nov 27 2001,7:30p EST,,Box Score,,Boston Celtics,L,,83,84,2,11,L 9,
14,Thu Nov 29 2001,7:30p EST,,Box Score,@,Chicago Bulls,L,,72,78,2,12,L 10,
15,Fri Nov 30 2001,7:30p EST,,Box Score,,Washington Wizards,L,,75,84,2,13,L 11,
16,Tue Dec 4 2001,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,83,87,2,14,L 12,
17,Fri Dec 7 2001,7:00p EST,,Box Score,@,Seattle SuperSonics,W,OT,98,94,3,14,W 1,
18,Sun Dec 9 2001,6:00p EST,,Box Score,@,Sacramento Kings,L,,88,95,3,15,L 1,
19,Tue Dec 11 2001,7:30p EST,,Box Score,,Milwaukee Bucks,W,,99,97,4,15,W 1,
20,Wed Dec 12 2001,8:00p EST,,Box Score,@,Washington Wizards,L,,80,82,4,16,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 14 2001,7:30p EST,,Box Score,,New Jersey Nets,L,,86,95,4,17,L 2,
22,Sat Dec 15 2001,7:30p EST,,Box Score,@,Houston Rockets,W,,76,73,5,17,W 1,
23,Tue Dec 18 2001,7:30p EST,,Box Score,,Utah Jazz,L,,56,95,5,18,L 1,
24,Fri Dec 21 2001,7:30p EST,,Box Score,,Cleveland Cavaliers,L,OT,81,86,5,19,L 2,
25,Sun Dec 23 2001,3:00p EST,,Box Score,@,Toronto Raptors,L,,76,83,5,20,L 3,
26,Thu Dec 27 2001,7:30p EST,,Box Score,@,Atlanta Hawks,L,,96,100,5,21,L 4,
27,Fri Dec 28 2001,7:30p EST,,Box Score,,Memphis Grizzlies,L,,86,91,5,22,L 5,
28,Sun Dec 30 2001,6:00p EST,,Box Score,@,Detroit Pistons,L,,80,86,5,23,L 6,
29,Mon Dec 31 2001,7:00p EST,,Box Score,@,Indiana Pacers,W,,89,87,6,23,W 1,
30,Fri Jan 4 2002,7:30p EST,,Box Score,@,Boston Celtics,W,,89,66,7,23,W 2,
31,Sun Jan 6 2002,7:30p EST,,Box Score,,Golden State Warriors,W,,92,84,8,23,W 3,
32,Tue Jan 8 2002,7:30p EST,,Box Score,@,New Jersey Nets,L,,95,104,8,24,L 1,
33,Thu Jan 10 2002,7:30p EST,,Box Score,,Portland Trail Blazers,L,,85,92,8,25,L 2,
34,Sat Jan 12 2002,7:00p EST,,Box Score,@,Phoenix Suns,L,,74,108,8,26,L 3,
35,Mon Jan 14 2002,7:30p EST,,Box Score,@,Golden State Warriors,W,,85,79,9,26,W 1,
36,Wed Jan 16 2002,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,102,96,10,26,W 2,
37,Thu Jan 17 2002,7:00p EST,,Box Score,@,Portland Trail Blazers,W,OT,92,90,11,26,W 3,
