
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 2 1991,,,Box Score,,New York Knicks,W,,107,93,1,0,W 1,
2,Tue Nov 5 1991,,,Box Score,,Boston Celtics,L,,89,93,1,1,L 1,
3,Thu Nov 7 1991,,,Box Score,@,New Jersey Nets,W,,111,89,2,1,W 1,
4,Sat Nov 9 1991,,,Box Score,@,Atlanta Hawks,L,,93,97,2,2,L 1,
5,Wed Nov 13 1991,,,Box Score,,Detroit Pistons,W,,107,102,3,2,W 1,
6,Fri Nov 15 1991,,,Box Score,,Charlotte Hornets,W,,120,105,4,2,W 2,
7,Sat Nov 16 1991,,,Box Score,@,Milwaukee Bucks,W,OT,120,116,5,2,W 3,
8,Tue Nov 19 1991,,,Box Score,,Utah Jazz,W,,111,91,6,2,W 4,
9,Wed Nov 20 1991,,,Box Score,@,Philadelphia 76ers,L,,107,114,6,3,L 1,
10,Fri Nov 22 1991,,,Box Score,,Sacramento Kings,W,,118,112,7,3,W 1,
11,Sat Nov 23 1991,,,Box Score,@,Indiana Pacers,L,,83,119,7,4,L 1,
12,Tue Nov 26 1991,,,Box Score,@,New York Knicks,L,,81,98,7,5,L 2,
13,Wed Nov 27 1991,,,Box Score,,Los Angeles Lakers,L,,87,89,7,6,L 3,
14,Fri Nov 29 1991,,,Box Score,,Philadelphia 76ers,W,,95,92,8,6,W 1,
15,Sat Nov 30 1991,,,Box Score,@,Orlando Magic,L,,99,105,8,7,L 1,
16,Tue Dec 3 1991,,,Box Score,,Portland Trail Blazers,L,,94,124,8,8,L 2,
17,Wed Dec 4 1991,,,Box Score,@,Boston Celtics,L,,97,124,8,9,L 3,
18,Sat Dec 7 1991,,,Box Score,,Phoenix Suns,L,,108,109,8,10,L 4,
19,Tue Dec 10 1991,,,Box Score,@,Dallas Mavericks,L,OT,110,114,8,11,L 5,
20,Wed Dec 11 1991,,,Box Score,,Cleveland Cavaliers,W,,105,103,9,11,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 13 1991,,,Box Score,@,Charlotte Hornets,W,,112,108,10,11,W 2,
22,Sat Dec 14 1991,,,Box Score,,Atlanta Hawks,W,,121,101,11,11,W 3,
23,Tue Dec 17 1991,,,Box Score,@,Cleveland Cavaliers,L,,80,148,11,12,L 1,
24,Wed Dec 18 1991,,,Box Score,,Indiana Pacers,W,OT,118,112,12,12,W 1,
25,Fri Dec 20 1991,,,Box Score,@,Philadelphia 76ers,L,,99,127,12,13,L 1,
26,Sat Dec 21 1991,,,Box Score,,Boston Celtics,W,,112,101,13,13,W 1,
27,Mon Dec 23 1991,,,Box Score,,Orlando Magic,W,,113,102,14,13,W 2,
28,Thu Dec 26 1991,,,Box Score,@,Phoenix Suns,L,,104,132,14,14,L 1,
29,Sat Dec 28 1991,,,Box Score,@,Utah Jazz,L,,103,128,14,15,L 2,
30,Sun Dec 29 1991,,,Box Score,@,Portland Trail Blazers,L,,96,129,14,16,L 3,
31,Thu Jan 2 1992,,,Box Score,@,Seattle SuperSonics,L,OT,109,113,14,17,L 4,
32,Sat Jan 4 1992,,,Box Score,@,Sacramento Kings,W,,110,97,15,17,W 1,
33,Sun Jan 5 1992,,,Box Score,@,Los Angeles Lakers,L,,111,123,15,18,L 1,
34,Wed Jan 8 1992,,,Box Score,,Chicago Bulls,L,,106,108,15,19,L 2,
35,Fri Jan 10 1992,,,Box Score,,Houston Rockets,L,OT,107,111,15,20,L 3,
36,Sat Jan 11 1992,,,Box Score,@,Chicago Bulls,L,,99,108,15,21,L 4,
37,Wed Jan 15 1992,,,Box Score,,Milwaukee Bucks,W,,134,115,16,21,W 1,
38,Thu Jan 16 1992,,,Box Score,@,Washington Bullets,W,,102,94,17,21,W 2,
39,Sat Jan 18 1992,,,Box Score,@,Indiana Pacers,L,,103,127,17,22,L 1,
40,Mon Jan 20 1992,,,Box Score,,Minnesota Timberwolves,W,,121,106,18,22,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
