
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,,Detroit Pistons,W,2OT,128,122,1,0,W 1,
2,Thu Nov 4 1999,,,Box Score,@,Toronto Raptors,L,,86,97,1,1,L 1,
3,Fri Nov 5 1999,,,Box Score,@,Chicago Bulls,W,,105,87,2,1,W 1,
4,Tue Nov 9 1999,,,Box Score,,Indiana Pacers,W,,113,101,3,1,W 2,
5,Thu Nov 11 1999,,,Box Score,,Dallas Mavericks,W,,128,105,4,1,W 3,
6,Fri Nov 12 1999,,,Box Score,@,Washington Wizards,W,,104,95,5,1,W 4,
7,Sun Nov 14 1999,,,Box Score,@,New York Knicks,W,,94,88,6,1,W 5,
8,Tue Nov 16 1999,,,Box Score,,Portland Trail Blazers,L,,96,101,6,2,L 1,
9,Wed Nov 17 1999,,,Box Score,@,Philadelphia 76ers,W,,98,93,7,2,W 1,
10,Sat Nov 20 1999,,,Box Score,,Boston Celtics,W,,110,92,8,2,W 2,
11,Tue Nov 23 1999,,,Box Score,@,Atlanta Hawks,L,,106,113,8,3,L 1,
12,Wed Nov 24 1999,,,Box Score,,Atlanta Hawks,W,,93,91,9,3,W 1,
13,Sat Nov 27 1999,,,Box Score,,Washington Wizards,W,,89,86,10,3,W 2,
14,Mon Nov 29 1999,,,Box Score,,Sacramento Kings,W,,98,88,11,3,W 3,
15,Wed Dec 1 1999,,,Box Score,,Philadelphia 76ers,W,,90,83,12,3,W 4,
16,Fri Dec 3 1999,,,Box Score,@,Boston Celtics,L,,84,96,12,4,L 1,
17,Mon Dec 6 1999,,,Box Score,@,Los Angeles Clippers,W,,99,91,13,4,W 1,
18,Tue Dec 7 1999,,,Box Score,@,Portland Trail Blazers,W,,86,76,14,4,W 2,
19,Fri Dec 10 1999,,,Box Score,@,Sacramento Kings,W,,107,97,15,4,W 3,
20,Sat Dec 11 1999,,,Box Score,@,Seattle SuperSonics,L,,88,92,15,5,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 14 1999,,,Box Score,@,Golden State Warriors,L,,97,102,15,6,L 2,
22,Thu Dec 16 1999,,,Box Score,,Milwaukee Bucks,L,,95,96,15,7,L 3,
23,Sat Dec 18 1999,,,Box Score,,Charlotte Hornets,L,,89,106,15,8,L 4,
24,Mon Dec 20 1999,,,Box Score,@,Dallas Mavericks,W,,92,89,16,8,W 1,
25,Wed Dec 22 1999,,,Box Score,,Utah Jazz,W,,74,72,17,8,W 2,
26,Sun Dec 26 1999,,,Box Score,@,Milwaukee Bucks,L,,85,93,17,9,L 1,
27,Tue Dec 28 1999,,,Box Score,,Minnesota Timberwolves,W,,89,78,18,9,W 1,
28,Wed Dec 29 1999,,,Box Score,@,Orlando Magic,W,,109,106,19,9,W 2,
29,Sun Jan 2 2000,,,Box Score,,Orlando Magic,W,OT,111,103,20,9,W 3,
30,Tue Jan 4 2000,,,Box Score,,Vancouver Grizzlies,L,,87,91,20,10,L 1,
31,Thu Jan 6 2000,,,Box Score,,Houston Rockets,W,,111,99,21,10,W 1,
32,Sat Jan 8 2000,,,Box Score,,New Jersey Nets,L,,89,90,21,11,L 1,
33,Tue Jan 11 2000,,,Box Score,@,Minnesota Timberwolves,W,,116,106,22,11,W 1,
34,Thu Jan 13 2000,,,Box Score,@,Utah Jazz,L,,83,93,22,12,L 1,
35,Fri Jan 14 2000,,,Box Score,@,Denver Nuggets,W,,92,87,23,12,W 1,
36,Sun Jan 16 2000,,,Box Score,@,Vancouver Grizzlies,W,,94,83,24,12,W 2,
37,Tue Jan 18 2000,,,Box Score,,Chicago Bulls,L,OT,85,92,24,13,L 1,
38,Fri Jan 21 2000,,,Box Score,,Atlanta Hawks,W,,101,79,25,13,W 1,
39,Sun Jan 23 2000,,,Box Score,@,Houston Rockets,L,,88,101,25,14,L 1,
40,Tue Jan 25 2000,,,Box Score,,Boston Celtics,W,,115,89,26,14,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 28 2000,,,Box Score,@,Toronto Raptors,L,,93,108,26,15,L 1,
42,Sat Jan 29 2000,,,Box Score,@,Indiana Pacers,L,,84,94,26,16,L 2,
43,Mon Jan 31 2000,,,Box Score,,Detroit Pistons,W,,104,82,27,16,W 1,
44,Wed Feb 2 2000,,,Box Score,@,Boston Celtics,W,,105,103,28,16,W 2,
45,Fri Feb 4 2000,,,Box Score,,Washington Wizards,W,,99,92,29,16,W 3,
