
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1993,,,Box Score,,Indiana Pacers,W,,116,110,1,0,W 1,
2,Mon Nov 8 1993,,,Box Score,@,Chicago Bulls,L,,80,106,1,1,L 1,
3,Wed Nov 10 1993,,,Box Score,@,Utah Jazz,L,,88,91,1,2,L 2,
4,Fri Nov 12 1993,,,Box Score,@,Portland Trail Blazers,L,,84,94,1,3,L 3,
5,Sat Nov 13 1993,,,Box Score,@,Seattle SuperSonics,L,OT,89,97,1,4,L 4,
6,Tue Nov 16 1993,,,Box Score,,Sacramento Kings,W,,118,95,2,4,W 1,
7,Wed Nov 17 1993,,,Box Score,@,Philadelphia 76ers,W,,92,90,3,4,W 2,
8,Fri Nov 19 1993,,,Box Score,@,Miami Heat,W,,95,92,4,4,W 3,
9,Sat Nov 20 1993,,,Box Score,,Charlotte Hornets,W,,96,91,5,4,W 4,
10,Tue Nov 23 1993,,,Box Score,,Los Angeles Lakers,W,,103,94,6,4,W 5,
11,Wed Nov 24 1993,,,Box Score,@,Milwaukee Bucks,W,,89,85,7,4,W 6,
12,Fri Nov 26 1993,,,Box Score,,Washington Bullets,W,,124,108,8,4,W 7,
13,Sat Nov 27 1993,,,Box Score,,Philadelphia 76ers,W,,111,79,9,4,W 8,
14,Tue Nov 30 1993,,,Box Score,,Boston Celtics,W,,122,114,10,4,W 9,
15,Fri Dec 3 1993,,,Box Score,,Houston Rockets,W,,133,111,11,4,W 10,
16,Wed Dec 8 1993,,,Box Score,@,Detroit Pistons,W,,105,97,12,4,W 11,
17,Thu Dec 9 1993,,,Box Score,,San Antonio Spurs,W,,105,95,13,4,W 12,
18,Sat Dec 11 1993,,,Box Score,@,Washington Bullets,W,,116,108,14,4,W 13,at Baltimore MD
19,Tue Dec 14 1993,,,Box Score,@,Cleveland Cavaliers,W,,103,92,15,4,W 14,
20,Thu Dec 16 1993,,,Box Score,,Indiana Pacers,L,,81,99,15,5,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 18 1993,,,Box Score,,Denver Nuggets,W,,102,96,16,5,W 1,
22,Wed Dec 22 1993,,,Box Score,@,Boston Celtics,W,,108,103,17,5,W 2,
23,Thu Dec 23 1993,,,Box Score,@,New York Knicks,L,,75,84,17,6,L 1,
24,Sun Dec 26 1993,,,Box Score,@,New Jersey Nets,L,,87,91,17,7,L 2,
25,Tue Dec 28 1993,,,Box Score,,Detroit Pistons,W,,119,101,18,7,W 1,
26,Wed Dec 29 1993,,,Box Score,@,Orlando Magic,W,,92,90,19,7,W 2,
27,Tue Jan 4 1994,,,Box Score,,Charlotte Hornets,W,,133,94,20,7,W 3,
28,Fri Jan 7 1994,,,Box Score,,Portland Trail Blazers,W,,100,85,21,7,W 4,
