
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 2 1991,,,Box Score,,Detroit Pistons,L,,87,89,0,1,L 1,
2,Tue Nov 5 1991,,,Box Score,,Utah Jazz,W,,98,94,1,1,W 1,
3,Wed Nov 6 1991,,,Box Score,@,Charlotte Hornets,L,,104,114,1,2,L 1,
4,Fri Nov 8 1991,,,Box Score,@,Boston Celtics,W,,100,95,2,2,W 1,
5,Sat Nov 9 1991,,,Box Score,,Miami Heat,W,,97,93,3,2,W 2,
6,Tue Nov 12 1991,,,Box Score,,Charlotte Hornets,W,,118,100,4,2,W 3,
7,Thu Nov 14 1991,,,Box Score,@,Sacramento Kings,L,,96,98,4,3,L 1,
8,Fri Nov 15 1991,,,Box Score,@,Phoenix Suns,W,,119,115,5,3,W 1,
9,Sun Nov 17 1991,,,Box Score,@,Los Angeles Lakers,L,,89,111,5,4,L 1,
10,Wed Nov 20 1991,,,Box Score,,Sacramento Kings,W,,116,104,6,4,W 1,
11,Fri Nov 22 1991,,,Box Score,@,Philadelphia 76ers,W,,99,92,7,4,W 2,
12,Sat Nov 23 1991,,,Box Score,@,Washington Bullets,L,,115,126,7,5,L 1,
13,Tue Nov 26 1991,,,Box Score,,Detroit Pistons,L,,93,103,7,6,L 2,
14,Wed Nov 27 1991,,,Box Score,@,Detroit Pistons,L,,91,100,7,7,L 3,
15,Fri Nov 29 1991,,,Box Score,,San Antonio Spurs,L,,85,88,7,8,L 4,
16,Sat Nov 30 1991,,,Box Score,,Boston Celtics,W,,129,102,8,8,W 1,
17,Tue Dec 3 1991,,,Box Score,@,Dallas Mavericks,W,,103,99,9,8,W 2,
18,Thu Dec 5 1991,,,Box Score,@,Houston Rockets,W,,109,97,10,8,W 3,
19,Sat Dec 7 1991,,,Box Score,,New York Knicks,L,2OT,128,137,10,9,L 1,
20,Tue Dec 10 1991,,,Box Score,,Milwaukee Bucks,W,,118,104,11,9,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 12 1991,,,Box Score,@,Cleveland Cavaliers,L,,107,134,11,10,L 1,
22,Sat Dec 14 1991,,,Box Score,@,Miami Heat,L,,101,121,11,11,L 2,
23,Tue Dec 17 1991,,,Box Score,,Indiana Pacers,W,,117,113,12,11,W 1,
24,Fri Dec 20 1991,,,Box Score,,Cleveland Cavaliers,L,,99,122,12,12,L 1,
25,Sat Dec 21 1991,,,Box Score,@,Chicago Bulls,L,,103,117,12,13,L 2,
26,Mon Dec 23 1991,,,Box Score,@,New Jersey Nets,L,,93,105,12,14,L 3,
27,Thu Dec 26 1991,,,Box Score,,Chicago Bulls,L,,111,122,12,15,L 4,
28,Sat Dec 28 1991,,,Box Score,,Minnesota Timberwolves,W,OT,125,122,13,15,W 1,
29,Thu Jan 2 1992,,,Box Score,,Phoenix Suns,W,,123,105,14,15,W 2,
30,Sat Jan 4 1992,,,Box Score,,Los Angeles Clippers,W,,97,95,15,15,W 3,
31,Mon Jan 6 1992,,,Box Score,,Houston Rockets,W,,109,97,16,15,W 4,
32,Tue Jan 7 1992,,,Box Score,@,New York Knicks,W,,109,94,17,15,W 5,
33,Thu Jan 9 1992,,,Box Score,,Dallas Mavericks,W,,124,108,18,15,W 6,
34,Sat Jan 11 1992,,,Box Score,@,Indiana Pacers,L,,115,138,18,16,L 1,
35,Tue Jan 14 1992,,,Box Score,,Milwaukee Bucks,W,,93,88,19,16,W 1,
36,Thu Jan 16 1992,,,Box Score,@,Utah Jazz,L,,111,116,19,17,L 1,
37,Fri Jan 17 1992,,,Box Score,@,Los Angeles Clippers,L,OT,107,111,19,18,L 2,
38,Sun Jan 19 1992,,,Box Score,@,Denver Nuggets,W,,119,93,20,18,W 1,
39,Tue Jan 21 1992,,,Box Score,@,Seattle SuperSonics,W,,128,119,21,18,W 2,
40,Wed Jan 22 1992,,,Box Score,@,Golden State Warriors,L,,124,136,21,19,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 24 1992,,,Box Score,@,Portland Trail Blazers,L,,117,125,21,20,L 2,
42,Tue Jan 28 1992,,,Box Score,,Philadelphia 76ers,W,,110,109,22,20,W 1,
43,Wed Jan 29 1992,,,Box Score,@,Milwaukee Bucks,W,,110,100,23,20,W 2,
44,Fri Jan 31 1992,,,Box Score,@,Indiana Pacers,L,OT,106,115,23,21,L 1,
45,Sat Feb 1 1992,,,Box Score,,Detroit Pistons,L,,80,89,23,22,L 2,
46,Mon Feb 3 1992,,,Box Score,,Seattle SuperSonics,L,,110,112,23,23,L 3,
47,Thu Feb 6 1992,,,Box Score,,Orlando Magic,W,,123,112,24,23,W 1,
48,Tue Feb 11 1992,,,Box Score,,Charlotte Hornets,L,,108,113,24,24,L 1,
49,Thu Feb 13 1992,,,Box Score,@,Miami Heat,L,,119,121,24,25,L 2,
50,Fri Feb 14 1992,,,Box Score,@,Orlando Magic,W,,112,107,25,25,W 1,
51,Mon Feb 17 1992,,,Box Score,@,Washington Bullets,W,,117,110,26,25,W 2,at Baltimore MD
52,Wed Feb 19 1992,,,Box Score,,Washington Bullets,L,OT,102,103,26,26,L 1,
53,Fri Feb 21 1992,,,Box Score,,Chicago Bulls,L,,88,103,26,27,L 2,
54,Sat Feb 22 1992,,,Box Score,,New Jersey Nets,W,,119,107,27,27,W 1,
55,Mon Feb 24 1992,,,Box Score,,Denver Nuggets,W,,117,95,28,27,W 2,
56,Fri Feb 28 1992,,,Box Score,,Boston Celtics,W,,102,90,29,27,W 3,
57,Sun Mar 1 1992,,,Box Score,@,Milwaukee Bucks,L,OT,106,109,29,28,L 1,
58,Wed Mar 4 1992,,,Box Score,@,Philadelphia 76ers,L,,102,107,29,29,L 2,
59,Fri Mar 6 1992,,,Box Score,,Indiana Pacers,L,OT,113,115,29,30,L 3,
60,Sat Mar 7 1992,,,Box Score,,Cleveland Cavaliers,L,,94,110,29,31,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 10 1992,,,Box Score,@,San Antonio Spurs,L,,92,103,29,32,L 5,
62,Wed Mar 11 1992,,,Box Score,,Los Angeles Lakers,L,,98,109,29,33,L 6,
63,Fri Mar 13 1992,,,Box Score,,Portland Trail Blazers,L,,95,106,29,34,L 7,
64,Sat Mar 14 1992,,,Box Score,,Miami Heat,W,,115,102,30,34,W 1,
65,Mon Mar 16 1992,,,Box Score,@,Detroit Pistons,W,,89,77,31,34,W 2,
66,Wed Mar 18 1992,,,Box Score,,Orlando Magic,L,,96,99,31,35,L 1,
67,Fri Mar 20 1992,,,Box Score,@,Charlotte Hornets,W,,112,110,32,35,W 1,
68,Sun Mar 22 1992,,,Box Score,@,Cleveland Cavaliers,L,,80,123,32,36,L 1,
69,Mon Mar 23 1992,,,Box Score,,Golden State Warriors,W,OT,126,125,33,36,W 1,
70,Thu Mar 26 1992,,,Box Score,,Washington Bullets,W,,107,95,34,36,W 2,
71,Fri Mar 27 1992,,,Box Score,@,Minnesota Timberwolves,W,,105,103,35,36,W 3,
72,Sun Mar 29 1992,,,Box Score,@,Boston Celtics,L,,93,117,35,37,L 1,
73,Wed Apr 1 1992,,,Box Score,@,Indiana Pacers,L,,117,137,35,38,L 2,
74,Fri Apr 3 1992,,,Box Score,@,New York Knicks,L,,94,115,35,39,L 3,
75,Sat Apr 4 1992,,,Box Score,,Philadelphia 76ers,L,,121,126,35,40,L 4,
76,Tue Apr 7 1992,,,Box Score,@,New Jersey Nets,W,,104,97,36,40,W 1,
77,Thu Apr 9 1992,,,Box Score,@,Orlando Magic,L,,94,96,36,41,L 1,
78,Sat Apr 11 1992,,,Box Score,,New Jersey Nets,W,,118,98,37,41,W 1,
79,Mon Apr 13 1992,,,Box Score,@,Chicago Bulls,L,,93,100,37,42,L 1,
80,Wed Apr 15 1992,,,Box Score,,New York Knicks,W,,95,94,38,42,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 17 1992,,,Box Score,,Chicago Bulls,L,,95,121,38,43,L 1,
82,Sun Apr 19 1992,,,Box Score,@,Cleveland Cavaliers,L,,108,112,38,44,L 2,
