
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1999,,,Box Score,@,Sacramento Kings,L,,95,100,0,1,L 1,at Tokyo Japan
2,Sat Nov 6 1999,,,Box Score,,Sacramento Kings,W,,114,101,1,1,W 1,at Tokyo Japan
3,Thu Nov 11 1999,,,Box Score,,New York Knicks,W,,93,90,2,1,W 2,
4,Sat Nov 13 1999,,,Box Score,,Phoenix Suns,W,,111,100,3,1,W 3,
5,Wed Nov 17 1999,,,Box Score,,Los Angeles Clippers,L,,85,89,3,2,L 1,
6,Fri Nov 19 1999,,,Box Score,,Utah Jazz,W,,89,84,4,2,W 1,
7,Sun Nov 21 1999,,,Box Score,@,Vancouver Grizzlies,W,,105,81,5,2,W 2,
8,Mon Nov 22 1999,,,Box Score,@,Utah Jazz,L,,93,108,5,3,L 1,
9,Wed Nov 24 1999,,,Box Score,,Portland Trail Blazers,L,,81,88,5,4,L 2,
10,Fri Nov 26 1999,,,Box Score,@,Denver Nuggets,L,,105,114,5,5,L 3,
11,Sat Nov 27 1999,,,Box Score,,Vancouver Grizzlies,W,,113,82,6,5,W 1,
12,Tue Nov 30 1999,,,Box Score,,Denver Nuggets,W,,109,92,7,5,W 2,
13,Thu Dec 2 1999,,,Box Score,,Orlando Magic,L,,93,103,7,6,L 1,
14,Sat Dec 4 1999,,,Box Score,,Dallas Mavericks,L,,84,103,7,7,L 2,
15,Wed Dec 8 1999,,,Box Score,@,Seattle SuperSonics,L,,94,110,7,8,L 3,
16,Thu Dec 9 1999,,,Box Score,@,Portland Trail Blazers,L,,86,90,7,9,L 4,
17,Sat Dec 11 1999,,,Box Score,,Golden State Warriors,L,,76,104,7,10,L 5,
18,Tue Dec 14 1999,,,Box Score,@,Atlanta Hawks,L,,94,105,7,11,L 6,
19,Wed Dec 15 1999,,,Box Score,@,Charlotte Hornets,L,,98,103,7,12,L 7,
20,Fri Dec 17 1999,,,Box Score,,Los Angeles Lakers,L,,88,97,7,13,L 8,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 18 1999,,,Box Score,@,Dallas Mavericks,W,,108,104,8,13,W 1,
22,Mon Dec 20 1999,,,Box Score,@,Cleveland Cavaliers,W,,100,94,9,13,W 2,
23,Wed Dec 22 1999,,,Box Score,@,Chicago Bulls,W,,106,86,10,13,W 3,
24,Thu Dec 23 1999,,,Box Score,,Seattle SuperSonics,W,,109,102,11,13,W 4,
25,Mon Dec 27 1999,,,Box Score,@,Orlando Magic,W,,107,105,12,13,W 5,
26,Tue Dec 28 1999,,,Box Score,@,Miami Heat,L,,78,89,12,14,L 1,
27,Thu Dec 30 1999,,,Box Score,,Chicago Bulls,W,,94,76,13,14,W 1,
28,Tue Jan 4 2000,,,Box Score,,San Antonio Spurs,W,,91,88,14,14,W 2,
29,Thu Jan 6 2000,,,Box Score,,Portland Trail Blazers,W,,98,96,15,14,W 3,
30,Sat Jan 8 2000,,,Box Score,@,Detroit Pistons,W,,110,105,16,14,W 4,
31,Sun Jan 9 2000,,,Box Score,@,Philadelphia 76ers,W,,123,112,17,14,W 5,
32,Tue Jan 11 2000,,,Box Score,,Miami Heat,L,,106,116,17,15,L 1,
33,Thu Jan 13 2000,,,Box Score,,Boston Celtics,W,,103,85,18,15,W 1,
34,Sat Jan 15 2000,,,Box Score,,Los Angeles Lakers,L,,91,104,18,16,L 1,
35,Mon Jan 17 2000,,,Box Score,,Indiana Pacers,W,,101,100,19,16,W 1,
36,Wed Jan 19 2000,,,Box Score,@,Utah Jazz,W,,91,88,20,16,W 2,
37,Fri Jan 21 2000,,,Box Score,@,Los Angeles Clippers,W,,95,89,21,16,W 3,
38,Sun Jan 23 2000,,,Box Score,@,Golden State Warriors,W,,99,81,22,16,W 4,
39,Tue Jan 25 2000,,,Box Score,@,Houston Rockets,W,,92,84,23,16,W 5,
