
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1996,,,Box Score,,San Antonio Spurs,W,,82,78,1,0,W 1,
2,Sun Nov 3 1996,,,Box Score,@,Los Angeles Lakers,L,,85,91,1,1,L 1,
3,Tue Nov 5 1996,,,Box Score,@,Phoenix Suns,W,,98,95,2,1,W 1,
4,Thu Nov 7 1996,,,Box Score,@,Portland Trail Blazers,L,OT,94,95,2,2,L 1,
5,Sun Nov 10 1996,,,Box Score,@,Los Angeles Clippers,L,,70,81,2,3,L 2,
6,Tue Nov 12 1996,,,Box Score,,Portland Trail Blazers,W,,100,97,3,3,W 1,
7,Thu Nov 14 1996,,,Box Score,,Dallas Mavericks,W,,100,90,4,3,W 2,
8,Sat Nov 16 1996,,,Box Score,@,New York Knicks,L,,79,82,4,4,L 1,
9,Tue Nov 19 1996,,,Box Score,@,Houston Rockets,L,,93,122,4,5,L 2,
10,Thu Nov 21 1996,,,Box Score,@,Orlando Magic,L,,86,90,4,6,L 3,
11,Sat Nov 23 1996,,,Box Score,,Los Angeles Clippers,W,,98,96,5,6,W 1,
12,Mon Nov 25 1996,,,Box Score,@,Washington Bullets,L,,98,105,5,7,L 1,
13,Wed Nov 27 1996,,,Box Score,,Seattle SuperSonics,L,,98,106,5,8,L 2,
14,Fri Nov 29 1996,,,Box Score,@,Denver Nuggets,W,,108,103,6,8,W 1,
15,Sat Nov 30 1996,,,Box Score,,Toronto Raptors,W,,79,70,7,8,W 2,
16,Tue Dec 3 1996,,,Box Score,,Sacramento Kings,L,,89,96,7,9,L 1,
17,Thu Dec 5 1996,,,Box Score,@,Seattle SuperSonics,L,,86,117,7,10,L 2,
18,Fri Dec 6 1996,,,Box Score,@,Utah Jazz,L,,95,106,7,11,L 3,
19,Sun Dec 8 1996,,,Box Score,@,Los Angeles Lakers,L,,86,110,7,12,L 4,
20,Tue Dec 10 1996,,,Box Score,,Houston Rockets,L,,94,96,7,13,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 11 1996,,,Box Score,@,Chicago Bulls,L,,86,103,7,14,L 6,
22,Fri Dec 13 1996,,,Box Score,,Phoenix Suns,W,,108,105,8,14,W 1,
23,Sat Dec 14 1996,,,Box Score,,Cleveland Cavaliers,L,,93,101,8,15,L 1,
24,Wed Dec 18 1996,,,Box Score,@,Golden State Warriors,L,,96,123,8,16,L 2,
25,Thu Dec 19 1996,,,Box Score,@,Sacramento Kings,L,,105,112,8,17,L 3,
26,Sat Dec 21 1996,,,Box Score,,Los Angeles Lakers,W,,103,88,9,17,W 1,
27,Mon Dec 23 1996,,,Box Score,,Utah Jazz,W,,107,98,10,17,W 2,
28,Thu Dec 26 1996,,,Box Score,,New York Knicks,W,,88,80,11,17,W 3,
29,Sat Dec 28 1996,,,Box Score,,Denver Nuggets,W,OT,103,96,12,17,W 4,
30,Mon Dec 30 1996,,,Box Score,@,Cleveland Cavaliers,L,,96,108,12,18,L 1,
31,Fri Jan 3 1997,,,Box Score,@,Boston Celtics,W,,94,84,13,18,W 1,
32,Sat Jan 4 1997,,,Box Score,@,Milwaukee Bucks,W,,97,91,14,18,W 2,
33,Tue Jan 7 1997,,,Box Score,,Houston Rockets,L,,95,104,14,19,L 1,
34,Thu Jan 9 1997,,,Box Score,@,New Jersey Nets,W,,110,107,15,19,W 1,
35,Sat Jan 11 1997,,,Box Score,,Los Angeles Clippers,W,,95,93,16,19,W 2,
36,Tue Jan 14 1997,,,Box Score,@,Atlanta Hawks,L,,93,95,16,20,L 1,
37,Wed Jan 15 1997,,,Box Score,,Chicago Bulls,L,,102,112,16,21,L 2,
38,Sat Jan 18 1997,,,Box Score,,Golden State Warriors,W,,108,93,17,21,W 1,
39,Mon Jan 20 1997,,,Box Score,,San Antonio Spurs,W,,96,83,18,21,W 2,
40,Tue Jan 21 1997,,,Box Score,@,Toronto Raptors,L,,106,118,18,22,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Thu Jan 23 1997,,,Box Score,@,Vancouver Grizzlies,W,,95,76,19,22,W 1,
42,Sat Jan 25 1997,,,Box Score,@,Portland Trail Blazers,L,,94,101,19,23,L 1,
43,Tue Jan 28 1997,,,Box Score,,Sacramento Kings,L,,88,91,19,24,L 2,
44,Thu Jan 30 1997,,,Box Score,@,Dallas Mavericks,W,,92,82,20,24,W 1,
45,Fri Jan 31 1997,,,Box Score,@,San Antonio Spurs,W,,97,95,21,24,W 2,
