
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1996,,,Box Score,@,Orlando Magic,W,,96,92,1,0,W 1,
2,Sat Nov 2 1996,,,Box Score,,Cleveland Cavaliers,L,OT,96,98,1,1,L 1,
3,Wed Nov 6 1996,,,Box Score,,San Antonio Spurs,W,,96,86,2,1,W 1,
4,Fri Nov 8 1996,,,Box Score,,Charlotte Hornets,L,,87,102,2,2,L 1,
5,Sat Nov 9 1996,,,Box Score,@,Indiana Pacers,L,OT,100,103,2,3,L 2,
6,Tue Nov 12 1996,,,Box Score,,Detroit Pistons,L,,79,92,2,4,L 3,
7,Wed Nov 13 1996,,,Box Score,@,New Jersey Nets,W,,106,91,3,4,W 1,
8,Fri Nov 15 1996,,,Box Score,@,Detroit Pistons,L,,84,95,3,5,L 1,
9,Sat Nov 16 1996,,,Box Score,,Boston Celtics,W,,106,92,4,5,W 1,
10,Wed Nov 20 1996,,,Box Score,,Seattle SuperSonics,L,2OT,110,115,4,6,L 1,
11,Fri Nov 22 1996,,,Box Score,,Philadelphia 76ers,W,,88,76,5,6,W 1,
12,Sat Nov 23 1996,,,Box Score,@,Milwaukee Bucks,W,,95,90,6,6,W 2,
13,Mon Nov 25 1996,,,Box Score,,Minnesota Timberwolves,W,,105,98,7,6,W 3,
14,Fri Nov 29 1996,,,Box Score,@,Atlanta Hawks,L,,81,110,7,7,L 1,
15,Sat Nov 30 1996,,,Box Score,,Houston Rockets,L,,99,103,7,8,L 2,
16,Thu Dec 5 1996,,,Box Score,@,Toronto Raptors,L,,80,82,7,9,L 3,
17,Sat Dec 7 1996,,,Box Score,,Milwaukee Bucks,L,,118,126,7,10,L 4,
18,Tue Dec 10 1996,,,Box Score,@,New York Knicks,L,,73,85,7,11,L 5,
19,Wed Dec 11 1996,,,Box Score,,Cleveland Cavaliers,W,,106,95,8,11,W 1,
20,Fri Dec 13 1996,,,Box Score,,Denver Nuggets,W,,108,104,9,11,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 15 1996,,,Box Score,@,Golden State Warriors,W,,110,102,10,11,W 3,
22,Mon Dec 16 1996,,,Box Score,@,Sacramento Kings,W,,97,89,11,11,W 4,
23,Wed Dec 18 1996,,,Box Score,@,Phoenix Suns,L,,107,114,11,12,L 1,
24,Thu Dec 19 1996,,,Box Score,@,Los Angeles Clippers,W,,102,93,12,12,W 1,
25,Sun Dec 22 1996,,,Box Score,@,Vancouver Grizzlies,L,,87,91,12,13,L 1,
26,Mon Dec 23 1996,,,Box Score,@,Portland Trail Blazers,W,,106,84,13,13,W 1,
27,Fri Dec 27 1996,,,Box Score,,Toronto Raptors,W,,100,82,14,13,W 2,
28,Sat Dec 28 1996,,,Box Score,,Atlanta Hawks,W,,97,86,15,13,W 3,at Baltimore MD
29,Mon Dec 30 1996,,,Box Score,,Charlotte Hornets,L,,92,101,15,14,L 1,
30,Thu Jan 2 1997,,,Box Score,,New York Knicks,L,,80,92,15,15,L 2,
31,Sat Jan 4 1997,,,Box Score,@,Charlotte Hornets,W,,104,93,16,15,W 1,
32,Wed Jan 8 1997,,,Box Score,,Phoenix Suns,W,OT,115,113,17,15,W 2,
33,Fri Jan 10 1997,,,Box Score,,Los Angeles Clippers,W,,102,98,18,15,W 3,
34,Sat Jan 11 1997,,,Box Score,@,Cleveland Cavaliers,W,,98,85,19,15,W 4,
35,Mon Jan 13 1997,,,Box Score,@,Miami Heat,L,,95,98,19,16,L 1,
36,Tue Jan 14 1997,,,Box Score,@,Chicago Bulls,L,,107,108,19,17,L 2,
37,Fri Jan 17 1997,,,Box Score,,Miami Heat,L,,92,103,19,18,L 3,at Baltimore MD
38,Sat Jan 18 1997,,,Box Score,@,Boston Celtics,W,,112,106,20,18,W 1,
39,Mon Jan 20 1997,,,Box Score,@,New York Knicks,L,,79,95,20,19,L 1,
40,Tue Jan 21 1997,,,Box Score,@,Orlando Magic,L,,88,93,20,20,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 24 1997,,,Box Score,@,Atlanta Hawks,L,OT,105,117,20,21,L 3,
42,Sat Jan 25 1997,,,Box Score,,Sacramento Kings,W,,113,105,21,21,W 1,
43,Tue Jan 28 1997,,,Box Score,,Orlando Magic,W,,102,82,22,21,W 2,
44,Fri Jan 31 1997,,,Box Score,@,Seattle SuperSonics,L,,95,97,22,22,L 1,
45,Sun Feb 2 1997,,,Box Score,@,Los Angeles Lakers,L,,99,129,22,23,L 2,
46,Mon Feb 3 1997,,,Box Score,@,Utah Jazz,L,,89,111,22,24,L 3,
47,Wed Feb 5 1997,,,Box Score,@,Denver Nuggets,L,,104,106,22,25,L 4,
48,Tue Feb 11 1997,,,Box Score,,New York Knicks,L,,92,97,22,26,L 5,
49,Fri Feb 14 1997,,,Box Score,,New Jersey Nets,W,,125,107,23,26,W 1,at Baltimore MD
50,Sat Feb 15 1997,,,Box Score,@,New Jersey Nets,L,,86,107,23,27,L 1,
51,Mon Feb 17 1997,,,Box Score,,Milwaukee Bucks,W,,95,93,24,27,W 1,
52,Wed Feb 19 1997,,,Box Score,@,Detroit Pistons,L,,85,100,24,28,L 1,
53,Fri Feb 21 1997,,,Box Score,,Chicago Bulls,L,,99,103,24,29,L 2,
54,Sun Feb 23 1997,,,Box Score,,Detroit Pistons,L,,79,85,24,30,L 3,
55,Tue Feb 25 1997,,,Box Score,,Indiana Pacers,W,,108,87,25,30,W 1,
56,Thu Feb 27 1997,,,Box Score,,Los Angeles Lakers,L,,107,122,25,31,L 1,
57,Sat Mar 1 1997,,,Box Score,,Golden State Warriors,W,,118,108,26,31,W 1,
58,Tue Mar 4 1997,,,Box Score,@,Philadelphia 76ers,W,,107,106,27,31,W 2,
59,Thu Mar 6 1997,,,Box Score,@,Miami Heat,W,,99,95,28,31,W 3,
60,Fri Mar 7 1997,,,Box Score,,Miami Heat,L,OT,105,108,28,32,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 9 1997,,,Box Score,,Philadelphia 76ers,L,,93,99,28,33,L 2,
62,Wed Mar 12 1997,,,Box Score,,Vancouver Grizzlies,W,,104,82,29,33,W 1,
63,Fri Mar 14 1997,,,Box Score,@,Milwaukee Bucks,W,,105,96,30,33,W 2,
64,Sat Mar 15 1997,,,Box Score,,Utah Jazz,L,,93,100,30,34,L 1,
65,Mon Mar 17 1997,,,Box Score,@,San Antonio Spurs,W,,109,85,31,34,W 1,
66,Tue Mar 18 1997,,,Box Score,@,Dallas Mavericks,W,,86,85,32,34,W 2,
