
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,@,Philadelphia 76ers,L,,103,105,0,1,L 1,
2,Sat Nov 4 1995,,,Box Score,,Detroit Pistons,W,,100,89,1,1,W 1,
3,Mon Nov 6 1995,,,Box Score,@,Orlando Magic,L,,95,105,1,2,L 1,
4,Wed Nov 8 1995,,,Box Score,,Charlotte Hornets,W,,110,96,2,2,W 1,
5,Fri Nov 10 1995,,,Box Score,,New York Knicks,L,,109,110,2,3,L 1,
6,Wed Nov 15 1995,,,Box Score,,Philadelphia 76ers,W,,127,95,3,3,W 1,
7,Fri Nov 17 1995,,,Box Score,@,Boston Celtics,L,,100,110,3,4,L 1,
8,Sat Nov 18 1995,,,Box Score,,Toronto Raptors,L,,102,103,3,5,L 2,
9,Wed Nov 22 1995,,,Box Score,@,Detroit Pistons,W,,98,97,4,5,W 1,
10,Fri Nov 24 1995,,,Box Score,,Miami Heat,W,,110,94,5,5,W 2,at Baltimore MD
11,Sat Nov 25 1995,,,Box Score,,Orlando Magic,L,,112,114,5,6,L 1,
12,Tue Nov 28 1995,,,Box Score,@,New Jersey Nets,L,,84,89,5,7,L 2,
13,Thu Nov 30 1995,,,Box Score,,Cleveland Cavaliers,L,,85,97,5,8,L 3,
14,Sat Dec 2 1995,,,Box Score,,Boston Celtics,W,,135,107,6,8,W 1,at Baltimore MD
15,Sun Dec 3 1995,,,Box Score,@,New York Knicks,L,,83,107,6,9,L 1,
16,Wed Dec 6 1995,,,Box Score,,Atlanta Hawks,W,,96,79,7,9,W 1,
17,Fri Dec 8 1995,,,Box Score,@,Houston Rockets,L,,107,113,7,10,L 1,
18,Sat Dec 9 1995,,,Box Score,@,Dallas Mavericks,W,,103,94,8,10,W 1,
19,Tue Dec 12 1995,,,Box Score,,Milwaukee Bucks,W,,108,102,9,10,W 2,
20,Fri Dec 15 1995,,,Box Score,,Los Angeles Lakers,W,,122,114,10,10,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 17 1995,,,Box Score,@,Portland Trail Blazers,W,,112,100,11,10,W 4,
22,Tue Dec 19 1995,,,Box Score,@,Los Angeles Clippers,W,,108,104,12,10,W 5,
23,Wed Dec 20 1995,,,Box Score,@,Phoenix Suns,L,OT,104,106,12,11,L 1,
24,Fri Dec 22 1995,,,Box Score,@,Golden State Warriors,L,,117,132,12,12,L 2,
25,Sat Dec 23 1995,,,Box Score,@,Seattle SuperSonics,L,,100,118,12,13,L 3,
26,Wed Dec 27 1995,,,Box Score,,Golden State Warriors,W,,115,94,13,13,W 1,
27,Fri Dec 29 1995,,,Box Score,,New York Knicks,W,OT,127,120,14,13,W 2,
28,Sat Dec 30 1995,,,Box Score,@,Milwaukee Bucks,W,,96,87,15,13,W 3,
29,Tue Jan 2 1996,,,Box Score,,Cleveland Cavaliers,L,,100,108,15,14,L 1,
30,Thu Jan 4 1996,,,Box Score,,Dallas Mavericks,W,,112,100,16,14,W 1,
31,Sat Jan 6 1996,,,Box Score,@,Detroit Pistons,L,,82,90,16,15,L 1,
32,Mon Jan 8 1996,,,Box Score,@,Cleveland Cavaliers,L,,91,109,16,16,L 2,
33,Wed Jan 10 1996,,,Box Score,@,Philadelphia 76ers,W,,98,93,17,16,W 1,
34,Fri Jan 12 1996,,,Box Score,,Sacramento Kings,W,,117,88,18,16,W 2,
35,Sat Jan 13 1996,,,Box Score,@,Toronto Raptors,L,,100,106,18,17,L 1,
36,Mon Jan 15 1996,,,Box Score,,Chicago Bulls,L,,109,116,18,18,L 2,
37,Wed Jan 17 1996,,,Box Score,@,Miami Heat,L,,89,96,18,19,L 3,
38,Fri Jan 19 1996,,,Box Score,,New Jersey Nets,W,,93,87,19,19,W 1,at Baltimore MD
39,Sun Jan 21 1996,,,Box Score,@,Indiana Pacers,L,,96,106,19,20,L 1,
40,Wed Jan 24 1996,,,Box Score,@,Charlotte Hornets,L,,113,127,19,21,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Thu Jan 25 1996,,,Box Score,,Houston Rockets,W,,120,85,20,21,W 1,
42,Sat Jan 27 1996,,,Box Score,,Vancouver Grizzlies,W,,102,77,21,21,W 2,
43,Fri Feb 2 1996,,,Box Score,,Portland Trail Blazers,W,,113,97,22,21,W 3,
44,Sun Feb 4 1996,,,Box Score,,Phoenix Suns,L,OT,115,123,22,22,L 1,
45,Wed Feb 7 1996,,,Box Score,@,New York Knicks,L,,82,87,22,23,L 2,
