
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1991,,,Box Score,,Charlotte Hornets,W,,111,108,1,0,W 1,
2,Sat Nov 2 1991,,,Box Score,@,Washington Bullets,L,OT,118,126,1,1,L 1,
3,Tue Nov 5 1991,,,Box Score,@,Miami Heat,W,,93,89,2,1,W 1,
4,Wed Nov 6 1991,,,Box Score,,Chicago Bulls,L,,113,132,2,2,L 1,
5,Fri Nov 8 1991,,,Box Score,,Atlanta Hawks,L,,95,100,2,3,L 2,
6,Sun Nov 10 1991,,,Box Score,@,Portland Trail Blazers,L,,90,116,2,4,L 3,
7,Tue Nov 12 1991,,,Box Score,@,Sacramento Kings,W,,126,103,3,4,W 1,
8,Wed Nov 13 1991,,,Box Score,@,Phoenix Suns,W,,117,111,4,4,W 2,
9,Fri Nov 15 1991,,,Box Score,,Philadelphia 76ers,W,,122,97,5,4,W 3,
10,Sat Nov 16 1991,,,Box Score,@,Charlotte Hornets,L,,109,118,5,5,L 1,
11,Wed Nov 20 1991,,,Box Score,,Indiana Pacers,W,,116,101,6,5,W 1,
12,Sat Nov 23 1991,,,Box Score,@,New Jersey Nets,W,,125,107,7,5,W 2,
13,Mon Nov 25 1991,,,Box Score,,Washington Bullets,W,,121,108,8,5,W 3,at Hartford CT
14,Wed Nov 27 1991,,,Box Score,,Orlando Magic,W,,101,92,9,5,W 4,
15,Fri Nov 29 1991,,,Box Score,,Los Angeles Lakers,W,,114,91,10,5,W 5,
16,Sat Nov 30 1991,,,Box Score,@,Atlanta Hawks,L,,102,129,10,6,L 1,
17,Wed Dec 4 1991,,,Box Score,,Miami Heat,W,,124,97,11,6,W 1,
18,Fri Dec 6 1991,,,Box Score,,New York Knicks,W,,103,92,12,6,W 2,
19,Mon Dec 9 1991,,,Box Score,,Denver Nuggets,W,,132,94,13,6,W 3,
20,Fri Dec 13 1991,,,Box Score,,Seattle SuperSonics,W,,117,97,14,6,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 14 1991,,,Box Score,@,New York Knicks,L,,101,111,14,7,L 1,
22,Tue Dec 17 1991,,,Box Score,@,Orlando Magic,W,,105,98,15,7,W 1,
23,Wed Dec 18 1991,,,Box Score,,Milwaukee Bucks,W,,131,117,16,7,W 2,
24,Fri Dec 20 1991,,,Box Score,,Utah Jazz,W,,112,101,17,7,W 3,
25,Sat Dec 21 1991,,,Box Score,@,Miami Heat,L,,101,112,17,8,L 1,
26,Wed Dec 25 1991,,,Box Score,@,Chicago Bulls,L,,99,121,17,9,L 2,
27,Fri Dec 27 1991,,,Box Score,@,Seattle SuperSonics,W,,110,87,18,9,W 1,
28,Sat Dec 28 1991,,,Box Score,@,Denver Nuggets,L,,90,97,18,10,L 1,
29,Mon Dec 30 1991,,,Box Score,@,Los Angeles Clippers,W,,97,86,19,10,W 1,
30,Fri Jan 3 1992,,,Box Score,,Cleveland Cavaliers,L,,100,111,19,11,L 1,
31,Sat Jan 4 1992,,,Box Score,@,Minnesota Timberwolves,L,,96,100,19,12,L 2,
32,Mon Jan 6 1992,,,Box Score,,Sacramento Kings,W,,110,108,20,12,W 1,
33,Wed Jan 8 1992,,,Box Score,,New York Knicks,W,,99,95,21,12,W 2,
34,Fri Jan 10 1992,,,Box Score,,Minnesota Timberwolves,L,,94,104,21,13,L 1,
35,Sat Jan 11 1992,,,Box Score,@,New York Knicks,L,,96,100,21,14,L 2,
36,Wed Jan 15 1992,,,Box Score,,New Jersey Nets,L,,120,130,21,15,L 3,
37,Fri Jan 17 1992,,,Box Score,,Philadelphia 76ers,W,,98,95,22,15,W 1,
38,Sun Jan 19 1992,,,Box Score,,San Antonio Spurs,W,,98,89,23,15,W 2,
39,Mon Jan 20 1992,,,Box Score,@,Cleveland Cavaliers,W,,107,102,24,15,W 3,
40,Wed Jan 22 1992,,,Box Score,,Orlando Magic,W,,107,95,25,15,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 24 1992,,,Box Score,,Phoenix Suns,L,,93,100,25,16,L 1,
42,Sun Jan 26 1992,,,Box Score,,Detroit Pistons,W,,106,91,26,16,W 1,
43,Tue Jan 28 1992,,,Box Score,@,Washington Bullets,W,,98,87,27,16,W 2,
44,Fri Jan 31 1992,,,Box Score,@,Milwaukee Bucks,L,,100,102,27,17,L 1,
45,Sat Feb 1 1992,,,Box Score,@,Philadelphia 76ers,L,,110,126,27,18,L 2,
46,Wed Feb 5 1992,,,Box Score,,Houston Rockets,W,,98,85,28,18,W 1,
