
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,,Cleveland Cavaliers,W,,125,101,1,0,W 1,
2,Sat Nov 3 1990,,,Box Score,@,New York Knicks,W,,106,103,2,0,W 2,
3,Tue Nov 6 1990,,,Box Score,@,Chicago Bulls,W,,110,108,3,0,W 3,
4,Fri Nov 9 1990,,,Box Score,,Chicago Bulls,L,,100,120,3,1,L 1,
5,Sat Nov 10 1990,,,Box Score,@,New Jersey Nets,W,,105,91,4,1,W 1,
6,Tue Nov 13 1990,,,Box Score,@,Milwaukee Bucks,L,,91,119,4,2,L 1,
7,Wed Nov 14 1990,,,Box Score,,Charlotte Hornets,W,,135,126,5,2,W 1,
8,Fri Nov 16 1990,,,Box Score,,Utah Jazz,W,,114,89,6,2,W 2,
9,Sat Nov 17 1990,,,Box Score,@,Washington Bullets,W,,102,90,7,2,W 3,
10,Wed Nov 21 1990,,,Box Score,,Houston Rockets,W,,108,95,8,2,W 4,
11,Fri Nov 23 1990,,,Box Score,,Sacramento Kings,W,,115,105,9,2,W 5,
12,Sat Nov 24 1990,,,Box Score,@,Cleveland Cavaliers,W,,113,102,10,2,W 6,
13,Mon Nov 26 1990,,,Box Score,,Miami Heat,W,,118,101,11,2,W 7,at Hartford CT
14,Fri Nov 30 1990,,,Box Score,,Washington Bullets,W,,123,95,12,2,W 8,
15,Sat Dec 1 1990,,,Box Score,@,Philadelphia 76ers,L,,110,116,12,3,L 1,
16,Mon Dec 3 1990,,,Box Score,,Seattle SuperSonics,W,,135,102,13,3,W 1,
17,Wed Dec 5 1990,,,Box Score,,Denver Nuggets,W,,148,140,14,3,W 2,
18,Fri Dec 7 1990,,,Box Score,@,Dallas Mavericks,W,,112,104,15,3,W 3,
19,Sat Dec 8 1990,,,Box Score,@,San Antonio Spurs,L,,96,102,15,4,L 1,
20,Mon Dec 10 1990,,,Box Score,@,Houston Rockets,W,,107,95,16,4,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 12 1990,,,Box Score,,Milwaukee Bucks,W,,129,111,17,4,W 2,
22,Fri Dec 14 1990,,,Box Score,,Detroit Pistons,W,,108,100,18,4,W 3,
23,Sat Dec 15 1990,,,Box Score,@,Miami Heat,W,,114,100,19,4,W 4,
24,Wed Dec 19 1990,,,Box Score,,Philadelphia 76ers,W,,115,105,20,4,W 5,
25,Thu Dec 20 1990,,,Box Score,@,Charlotte Hornets,W,,115,96,21,4,W 6,
26,Sun Dec 23 1990,,,Box Score,,Atlanta Hawks,W,,132,104,22,4,W 7,
27,Wed Dec 26 1990,,,Box Score,,Indiana Pacers,W,,152,132,23,4,W 8,
28,Fri Dec 28 1990,,,Box Score,@,Atlanta Hawks,L,,114,131,23,5,L 1,
29,Wed Jan 2 1991,,,Box Score,,New York Knicks,W,,113,86,24,5,W 1,
