
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Nov 1 2000,7:00p EST,,Box Score,,Detroit Pistons,W,,103,83,1,0,W 1,
2,Fri Nov 3 2000,7:30p EST,,Box Score,,Toronto Raptors,W,,93,91,2,0,W 2,
3,Sat Nov 4 2000,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,89,91,2,1,L 1,
4,Tue Nov 7 2000,7:00p EST,,Box Score,@,Toronto Raptors,L,,75,105,2,2,L 2,
5,Fri Nov 10 2000,7:30p EST,,Box Score,,New York Knicks,L,OT,101,103,2,3,L 3,
6,Sat Nov 11 2000,8:00p EST,,Box Score,@,Philadelphia 76ers,L,,83,85,2,4,L 4,
7,Wed Nov 15 2000,7:00p EST,,Box Score,,Washington Wizards,W,,116,109,3,4,W 1,
8,Fri Nov 17 2000,7:30p EST,,Box Score,,Atlanta Hawks,W,,106,99,4,4,W 2,
9,Sat Nov 18 2000,7:00p EST,,Box Score,@,Washington Wizards,L,,89,109,4,5,L 1,
10,Mon Nov 20 2000,7:00p EST,,Box Score,,Philadelphia 76ers,L,,90,114,4,6,L 2,
11,Wed Nov 22 2000,7:00p EST,,Box Score,,Houston Rockets,W,,96,81,5,6,W 1,
12,Fri Nov 24 2000,7:30p EST,,Box Score,,Orlando Magic,W,OT,103,98,6,6,W 2,
13,Sun Nov 26 2000,12:30p EST,,Box Score,,Vancouver Grizzlies,L,,87,98,6,7,L 1,
14,Tue Nov 28 2000,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,87,72,7,7,W 1,
15,Thu Nov 30 2000,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,97,108,7,8,L 1,
16,Fri Dec 1 2000,7:30p EST,,Box Score,,Minnesota Timberwolves,L,,98,102,7,9,L 2,
17,Sun Dec 3 2000,12:30p EST,,Box Score,,Los Angeles Clippers,W,,96,87,8,9,W 1,
18,Tue Dec 5 2000,7:30p EST,,Box Score,@,Orlando Magic,L,,98,101,8,10,L 1,
19,Fri Dec 8 2000,7:30p EST,,Box Score,,Indiana Pacers,L,,91,104,8,11,L 2,
20,Sun Dec 10 2000,6:00p EST,,Box Score,,Denver Nuggets,W,OT,104,102,9,11,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 13 2000,7:00p EST,,Box Score,,Chicago Bulls,L,,86,104,9,12,L 1,
22,Fri Dec 15 2000,7:30p EST,,Box Score,,Sacramento Kings,L,,81,104,9,13,L 2,
23,Sat Dec 16 2000,7:30p EST,,Box Score,@,Charlotte Hornets,L,,87,99,9,14,L 3,
24,Mon Dec 18 2000,7:00p EST,,Box Score,,Dallas Mavericks,L,,98,106,9,15,L 4,
25,Wed Dec 20 2000,7:00p EST,,Box Score,,New Jersey Nets,W,,99,86,10,15,W 1,
26,Thu Dec 21 2000,8:00p EST,,Box Score,@,New York Knicks,W,,92,86,11,15,W 2,
27,Sat Dec 23 2000,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,99,104,11,16,L 1,
28,Tue Dec 26 2000,7:30p EST,,Box Score,@,Detroit Pistons,L,,96,101,11,17,L 2,
29,Thu Dec 28 2000,7:30p EST,,Box Score,@,New Jersey Nets,W,,112,111,12,17,W 1,
30,Sat Dec 30 2000,1:00p EST,,Box Score,,Orlando Magic,L,,90,95,12,18,L 1,
