
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,Milwaukee Bucks,L,,100,101,0,1,L 1,
2,Sat Nov 4 1995,,,Box Score,@,Chicago Bulls,L,,85,107,0,2,L 2,
3,Wed Nov 8 1995,,,Box Score,,Phoenix Suns,W,,113,109,1,2,W 1,
4,Fri Nov 10 1995,,,Box Score,,Orlando Magic,L,,94,110,1,3,L 1,
5,Wed Nov 15 1995,,,Box Score,,Utah Jazz,L,,90,102,1,4,L 2,
6,Fri Nov 17 1995,,,Box Score,,Washington Bullets,W,,110,100,2,4,W 1,
7,Sat Nov 18 1995,,,Box Score,@,Milwaukee Bucks,W,,99,93,3,4,W 2,
8,Mon Nov 20 1995,,,Box Score,,Houston Rockets,L,,93,98,3,5,L 1,
9,Wed Nov 22 1995,,,Box Score,@,Charlotte Hornets,W,,129,124,4,5,W 1,
10,Fri Nov 24 1995,,,Box Score,,Golden State Warriors,L,,94,101,4,6,L 1,
11,Sun Nov 26 1995,,,Box Score,,Charlotte Hornets,L,,109,111,4,7,L 2,
12,Wed Nov 29 1995,,,Box Score,,Detroit Pistons,W,,100,96,5,7,W 1,
13,Fri Dec 1 1995,,,Box Score,,New Jersey Nets,L,OT,123,131,5,8,L 1,
14,Sat Dec 2 1995,,,Box Score,@,Washington Bullets,L,,107,135,5,9,L 2,at Baltimore MD
15,Mon Dec 4 1995,,,Box Score,,Miami Heat,W,2OT,121,120,6,9,W 1,
16,Wed Dec 6 1995,,,Box Score,@,Miami Heat,W,,105,101,7,9,W 2,
17,Sat Dec 9 1995,,,Box Score,@,Philadelphia 76ers,W,,124,98,8,9,W 3,
18,Sun Dec 10 1995,,,Box Score,,Atlanta Hawks,L,,103,108,8,10,L 1,
19,Tue Dec 12 1995,,,Box Score,@,Toronto Raptors,W,,116,96,9,10,W 1,
20,Wed Dec 13 1995,,,Box Score,,Philadelphia 76ers,W,,111,100,10,10,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 15 1995,,,Box Score,,Toronto Raptors,W,,122,103,11,10,W 3,
22,Mon Dec 18 1995,,,Box Score,,Chicago Bulls,L,,114,123,11,11,L 1,
23,Thu Dec 21 1995,,,Box Score,@,Charlotte Hornets,L,,97,107,11,12,L 2,
24,Fri Dec 22 1995,,,Box Score,,Minnesota Timberwolves,W,,114,113,12,12,W 1,
25,Tue Dec 26 1995,,,Box Score,@,Los Angeles Lakers,L,,91,102,12,13,L 1,
26,Wed Dec 27 1995,,,Box Score,@,Portland Trail Blazers,L,,109,135,12,14,L 2,
27,Fri Dec 29 1995,,,Box Score,@,Seattle SuperSonics,L,,85,124,12,15,L 3,
28,Sat Dec 30 1995,,,Box Score,@,Vancouver Grizzlies,L,,95,103,12,16,L 4,
29,Wed Jan 3 1996,,,Box Score,,Portland Trail Blazers,L,OT,110,114,12,17,L 5,
30,Fri Jan 5 1996,,,Box Score,,Cleveland Cavaliers,W,,93,77,13,17,W 1,
31,Sun Jan 7 1996,,,Box Score,,Dallas Mavericks,L,,96,117,13,18,L 1,
32,Tue Jan 9 1996,,,Box Score,@,New York Knicks,L,,93,98,13,19,L 2,
33,Wed Jan 10 1996,,,Box Score,,Sacramento Kings,W,,113,104,14,19,W 1,
34,Fri Jan 12 1996,,,Box Score,,New York Knicks,L,,92,105,14,20,L 1,
35,Sat Jan 13 1996,,,Box Score,@,Atlanta Hawks,L,,105,108,14,21,L 2,
36,Tue Jan 16 1996,,,Box Score,@,San Antonio Spurs,L,,97,121,14,22,L 3,
37,Thu Jan 18 1996,,,Box Score,@,Houston Rockets,W,,108,106,15,22,W 1,
38,Fri Jan 19 1996,,,Box Score,@,Dallas Mavericks,L,,124,129,15,23,L 1,
39,Sun Jan 21 1996,,,Box Score,@,Toronto Raptors,L,,95,97,15,24,L 2,
