
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,,New York Knicks,L,,107,120,0,1,L 1,
2,Sat Nov 5 1994,,,Box Score,@,Indiana Pacers,L,,103,112,0,2,L 2,
3,Fri Nov 11 1994,,,Box Score,,Houston Rockets,L,,82,102,0,3,L 3,
4,Sat Nov 12 1994,,,Box Score,@,Minnesota Timberwolves,W,,114,101,1,3,W 1,
5,Tue Nov 15 1994,,,Box Score,@,Atlanta Hawks,L,,94,110,1,4,L 1,
6,Wed Nov 16 1994,,,Box Score,,Seattle SuperSonics,W,,120,93,2,4,W 1,
7,Fri Nov 18 1994,,,Box Score,@,Miami Heat,W,,115,111,3,4,W 2,
8,Sat Nov 19 1994,,,Box Score,@,Washington Bullets,W,,103,102,4,4,W 3,
9,Tue Nov 22 1994,,,Box Score,,Milwaukee Bucks,L,,94,116,4,5,L 1,at Hartford CT
10,Wed Nov 23 1994,,,Box Score,,Charlotte Hornets,W,,98,91,5,5,W 1,
11,Fri Nov 25 1994,,,Box Score,,Orlando Magic,L,,118,124,5,6,L 1,
12,Sat Nov 26 1994,,,Box Score,@,Philadelphia 76ers,W,,108,99,6,6,W 1,
13,Wed Nov 30 1994,,,Box Score,,Detroit Pistons,W,,118,115,7,6,W 2,
14,Fri Dec 2 1994,,,Box Score,,Phoenix Suns,L,,102,107,7,7,L 1,
15,Sat Dec 3 1994,,,Box Score,@,Chicago Bulls,L,,109,125,7,8,L 2,
16,Tue Dec 6 1994,,,Box Score,@,New York Knicks,L,,90,104,7,9,L 3,
17,Wed Dec 7 1994,,,Box Score,,Atlanta Hawks,W,,93,80,8,9,W 1,
18,Fri Dec 9 1994,,,Box Score,,Cleveland Cavaliers,L,,89,96,8,10,L 1,
19,Sat Dec 10 1994,,,Box Score,@,New Jersey Nets,L,,96,108,8,11,L 2,
20,Mon Dec 12 1994,,,Box Score,,Denver Nuggets,W,,113,103,9,11,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 14 1994,,,Box Score,@,San Antonio Spurs,L,,110,122,9,12,L 1,
22,Thu Dec 15 1994,,,Box Score,@,Dallas Mavericks,L,,113,122,9,13,L 2,
23,Sat Dec 17 1994,,,Box Score,@,Houston Rockets,W,,112,109,10,13,W 1,
24,Mon Dec 19 1994,,,Box Score,@,Denver Nuggets,L,,85,104,10,14,L 1,
25,Fri Dec 23 1994,,,Box Score,,Philadelphia 76ers,L,,77,85,10,15,L 2,
26,Mon Dec 26 1994,,,Box Score,@,Cleveland Cavaliers,L,,102,123,10,16,L 3,
27,Wed Dec 28 1994,,,Box Score,,Chicago Bulls,L,,97,105,10,17,L 4,
28,Fri Dec 30 1994,,,Box Score,@,Detroit Pistons,W,,124,107,11,17,W 1,
29,Wed Jan 4 1995,,,Box Score,,Miami Heat,W,OT,117,113,12,17,W 2,
30,Fri Jan 6 1995,,,Box Score,,Portland Trail Blazers,L,,92,95,12,18,L 1,
31,Sat Jan 7 1995,,,Box Score,@,Charlotte Hornets,L,,98,106,12,19,L 2,
32,Mon Jan 9 1995,,,Box Score,,Washington Bullets,W,,114,101,13,19,W 1,
33,Wed Jan 11 1995,,,Box Score,,Indiana Pacers,W,,100,97,14,19,W 2,
34,Fri Jan 13 1995,,,Box Score,,Utah Jazz,L,,93,95,14,20,L 1,
35,Sun Jan 15 1995,,,Box Score,,Sacramento Kings,W,,98,97,15,20,W 1,
36,Tue Jan 17 1995,,,Box Score,,San Antonio Spurs,L,,92,101,15,21,L 1,
37,Wed Jan 18 1995,,,Box Score,@,Miami Heat,L,,93,121,15,22,L 2,
38,Fri Jan 20 1995,,,Box Score,,Los Angeles Lakers,L,,118,120,15,23,L 3,
39,Sat Jan 21 1995,,,Box Score,@,Atlanta Hawks,L,,84,89,15,24,L 4,
40,Tue Jan 24 1995,,,Box Score,@,Orlando Magic,L,,97,110,15,25,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 25 1995,,,Box Score,,Los Angeles Clippers,L,,98,107,15,26,L 6,
