
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,New Jersey Nets,W,,94,79,1,0,W 1,
2,Sat Nov 4 1995,,,Box Score,@,Indiana Pacers,L,,89,97,1,1,L 1,
3,Tue Nov 7 1995,,,Box Score,@,Chicago Bulls,L,,108,117,1,2,L 2,
4,Wed Nov 8 1995,,,Box Score,,Sacramento Kings,L,,90,109,1,3,L 3,
5,Fri Nov 10 1995,,,Box Score,,Phoenix Suns,L,,108,112,1,4,L 4,
6,Sat Nov 11 1995,,,Box Score,@,Charlotte Hornets,L,OT,117,123,1,5,L 5,
7,Mon Nov 13 1995,,,Box Score,,Utah Jazz,L,,100,103,1,6,L 6,
8,Wed Nov 15 1995,,,Box Score,,Houston Rockets,L,,93,96,1,7,L 7,
9,Fri Nov 17 1995,,,Box Score,,Minnesota Timberwolves,W,,114,96,2,7,W 1,
10,Sat Nov 18 1995,,,Box Score,@,Washington Bullets,W,,103,102,3,7,W 2,
11,Tue Nov 21 1995,,,Box Score,,Seattle SuperSonics,W,,102,97,4,7,W 3,
12,Wed Nov 22 1995,,,Box Score,@,Milwaukee Bucks,L,,86,96,4,8,L 1,
13,Sat Nov 25 1995,,,Box Score,@,Atlanta Hawks,L,,102,114,4,9,L 2,
14,Mon Nov 27 1995,,,Box Score,,Golden State Warriors,W,,101,98,5,9,W 1,
15,Tue Nov 28 1995,,,Box Score,@,Cleveland Cavaliers,L,,89,93,5,10,L 1,
16,Fri Dec 1 1995,,,Box Score,,Philadelphia 76ers,W,,105,102,6,10,W 1,
17,Sun Dec 3 1995,,,Box Score,,Miami Heat,L,,94,112,6,11,L 1,
18,Tue Dec 5 1995,,,Box Score,@,Seattle SuperSonics,L,,89,119,6,12,L 2,
19,Thu Dec 7 1995,,,Box Score,@,Portland Trail Blazers,L,,88,96,6,13,L 3,
20,Fri Dec 8 1995,,,Box Score,@,Los Angeles Lakers,L,,103,120,6,14,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 10 1995,,,Box Score,@,Vancouver Grizzlies,W,,93,81,7,14,W 1,
22,Tue Dec 12 1995,,,Box Score,,Boston Celtics,L,,96,116,7,15,L 1,
23,Thu Dec 14 1995,,,Box Score,,Indiana Pacers,L,,100,102,7,16,L 2,
24,Fri Dec 15 1995,,,Box Score,@,Boston Celtics,L,,103,122,7,17,L 3,
25,Sun Dec 17 1995,,,Box Score,,Orlando Magic,W,,110,93,8,17,W 1,
26,Tue Dec 19 1995,,,Box Score,,Detroit Pistons,L,,82,94,8,18,L 1,
27,Fri Dec 22 1995,,,Box Score,@,Chicago Bulls,L,,104,113,8,19,L 2,
28,Sat Dec 23 1995,,,Box Score,@,New York Knicks,L,,91,103,8,20,L 3,
29,Tue Dec 26 1995,,,Box Score,,Milwaukee Bucks,W,,93,87,9,20,W 1,at Hamilton Canada
30,Thu Dec 28 1995,,,Box Score,@,Detroit Pistons,L,,91,113,9,21,L 1,
31,Wed Jan 3 1996,,,Box Score,@,Orlando Magic,L,,110,121,9,22,L 2,
32,Thu Jan 4 1996,,,Box Score,@,Atlanta Hawks,L,OT,101,104,9,23,L 3,
33,Tue Jan 9 1996,,,Box Score,,Charlotte Hornets,L,,91,92,9,24,L 4,
34,Thu Jan 11 1996,,,Box Score,,Atlanta Hawks,L,,79,87,9,25,L 5,
35,Sat Jan 13 1996,,,Box Score,,Washington Bullets,W,,106,100,10,25,W 1,
36,Mon Jan 15 1996,,,Box Score,@,New Jersey Nets,L,,83,108,10,26,L 1,
37,Tue Jan 16 1996,,,Box Score,,Indiana Pacers,L,,102,110,10,27,L 2,
38,Thu Jan 18 1996,,,Box Score,,Chicago Bulls,L,,89,92,10,28,L 3,
39,Sun Jan 21 1996,,,Box Score,,Boston Celtics,W,,97,95,11,28,W 1,
40,Tue Jan 23 1996,,,Box Score,,New Jersey Nets,W,,86,79,12,28,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Thu Jan 25 1996,,,Box Score,,Vancouver Grizzlies,L,OT,101,106,12,29,L 1,
42,Sat Jan 27 1996,,,Box Score,@,Denver Nuggets,L,,82,93,12,30,L 2,
43,Tue Jan 30 1996,,,Box Score,@,Sacramento Kings,L,,75,102,12,31,L 3,
44,Fri Feb 2 1996,,,Box Score,@,Golden State Warriors,L,,111,114,12,32,L 4,
45,Sat Feb 3 1996,,,Box Score,@,Los Angeles Clippers,W,OT,119,113,13,32,W 1,
46,Mon Feb 5 1996,,,Box Score,,Portland Trail Blazers,L,,87,90,13,33,L 1,
47,Wed Feb 7 1996,,,Box Score,,Milwaukee Bucks,L,,88,93,13,34,L 2,
48,Tue Feb 13 1996,,,Box Score,@,Miami Heat,W,,98,87,14,34,W 1,
49,Thu Feb 15 1996,,,Box Score,,Cleveland Cavaliers,L,,76,95,14,35,L 1,at Hamilton Canada
50,Sat Feb 17 1996,,,Box Score,@,Detroit Pistons,L,,95,108,14,36,L 2,
51,Thu Feb 22 1996,,,Box Score,@,Utah Jazz,L,,86,102,14,37,L 3,
52,Fri Feb 23 1996,,,Box Score,@,Phoenix Suns,L,,105,110,14,38,L 4,
53,Sun Feb 25 1996,,,Box Score,@,Dallas Mavericks,L,,98,105,14,39,L 5,
54,Tue Feb 27 1996,,,Box Score,@,Houston Rockets,L,,100,105,14,40,L 6,
55,Thu Feb 29 1996,,,Box Score,@,San Antonio Spurs,L,,95,120,14,41,L 7,
56,Sun Mar 3 1996,,,Box Score,@,Cleveland Cavaliers,W,,100,89,15,41,W 1,
57,Tue Mar 5 1996,,,Box Score,,Detroit Pistons,L,,84,105,15,42,L 1,
58,Wed Mar 6 1996,,,Box Score,,New York Knicks,L,,82,89,15,43,L 2,
59,Fri Mar 8 1996,,,Box Score,@,Miami Heat,L,,79,109,15,44,L 3,
60,Sun Mar 10 1996,,,Box Score,,Dallas Mavericks,W,,128,112,16,44,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 12 1996,,,Box Score,@,Philadelphia 76ers,L,,110,118,16,45,L 1,
62,Fri Mar 15 1996,,,Box Score,@,Charlotte Hornets,L,,101,113,16,46,L 2,
63,Sun Mar 17 1996,,,Box Score,@,Indiana Pacers,L,,96,105,16,47,L 3,
64,Mon Mar 18 1996,,,Box Score,,Denver Nuggets,L,,114,122,16,48,L 4,
65,Wed Mar 20 1996,,,Box Score,,Charlotte Hornets,W,,107,89,17,48,W 1,
66,Fri Mar 22 1996,,,Box Score,,San Antonio Spurs,L,,108,120,17,49,L 1,
67,Sun Mar 24 1996,,,Box Score,,Chicago Bulls,W,,109,108,18,49,W 1,
68,Tue Mar 26 1996,,,Box Score,,Atlanta Hawks,L,,111,114,18,50,L 1,
69,Wed Mar 27 1996,,,Box Score,@,Philadelphia 76ers,L,,94,103,18,51,L 2,
70,Fri Mar 29 1996,,,Box Score,,Orlando Magic,L,,86,126,18,52,L 3,
71,Sun Mar 31 1996,,,Box Score,,Los Angeles Lakers,L,,106,111,18,53,L 4,
72,Tue Apr 2 1996,,,Box Score,,Los Angeles Clippers,W,OT,104,103,19,53,W 1,
73,Thu Apr 4 1996,,,Box Score,,Cleveland Cavaliers,L,,77,98,19,54,L 1,
74,Sat Apr 6 1996,,,Box Score,,New York Knicks,L,,106,139,19,55,L 2,
75,Mon Apr 8 1996,,,Box Score,@,Minnesota Timberwolves,L,,101,115,19,56,L 3,
76,Tue Apr 9 1996,,,Box Score,@,Milwaukee Bucks,W,,102,96,20,56,W 1,
77,Fri Apr 12 1996,,,Box Score,@,Boston Celtics,L,,108,136,20,57,L 1,
78,Sun Apr 14 1996,,,Box Score,@,Washington Bullets,L,,97,110,20,58,L 2,
79,Mon Apr 15 1996,,,Box Score,@,New York Knicks,L,,79,125,20,59,L 3,
80,Wed Apr 17 1996,,,Box Score,@,New Jersey Nets,L,,95,107,20,60,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 19 1996,,,Box Score,,Washington Bullets,W,,107,103,21,60,W 1,
82,Sun Apr 21 1996,,,Box Score,,Philadelphia 76ers,L,OT,105,109,21,61,L 1,
