
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Oct 31 1997,,,Box Score,@,Miami Heat,L,,101,114,0,1,L 1,
2,Sat Nov 1 1997,,,Box Score,@,Atlanta Hawks,L,,85,90,0,2,L 2,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
3,Tue Nov 4 1997,,,Box Score,,Golden State Warriors,W,,104,86,1,2,W 1,
4,Thu Nov 6 1997,,,Box Score,,Seattle SuperSonics,L,,92,109,1,3,L 1,
5,Sat Nov 8 1997,,,Box Score,@,Orlando Magic,L,,87,96,1,4,L 2,
6,Mon Nov 10 1997,,,Box Score,,San Antonio Spurs,L,,98,100,1,5,L 3,
7,Wed Nov 12 1997,,,Box Score,,New York Knicks,L,,70,93,1,6,L 4,
8,Fri Nov 14 1997,,,Box Score,@,Boston Celtics,L,,99,103,1,7,L 5,
9,Sat Nov 15 1997,,,Box Score,,Indiana Pacers,L,,77,105,1,8,L 6,
10,Tue Nov 18 1997,,,Box Score,,Boston Celtics,L,,109,122,1,9,L 7,
11,Thu Nov 20 1997,,,Box Score,@,Houston Rockets,L,,97,127,1,10,L 8,
12,Sat Nov 22 1997,,,Box Score,@,Miami Heat,L,,104,108,1,11,L 9,
13,Mon Nov 24 1997,,,Box Score,,Portland Trail Blazers,L,,90,91,1,12,L 10,
14,Wed Nov 26 1997,,,Box Score,,Atlanta Hawks,L,2OT,104,109,1,13,L 11,
15,Fri Nov 28 1997,,,Box Score,@,Dallas Mavericks,L,,91,93,1,14,L 12,
16,Sun Nov 30 1997,,,Box Score,@,Los Angeles Lakers,L,,99,105,1,15,L 13,
17,Wed Dec 3 1997,,,Box Score,@,Utah Jazz,L,,98,115,1,16,L 14,
18,Fri Dec 5 1997,,,Box Score,@,Phoenix Suns,L,,91,110,1,17,L 15,
19,Sun Dec 7 1997,,,Box Score,,Detroit Pistons,L,,83,93,1,18,L 16,
20,Tue Dec 9 1997,,,Box Score,,Charlotte Hornets,L,,82,95,1,19,L 17,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 10 1997,,,Box Score,@,Philadelphia 76ers,W,,104,97,2,19,W 1,
22,Sat Dec 13 1997,,,Box Score,@,Chicago Bulls,L,,70,97,2,20,L 1,
23,Mon Dec 15 1997,,,Box Score,,Indiana Pacers,L,,101,108,2,21,L 2,
24,Wed Dec 17 1997,,,Box Score,,Boston Celtics,L,,83,88,2,22,L 3,
25,Fri Dec 19 1997,,,Box Score,,Milwaukee Bucks,W,,92,91,3,22,W 1,
26,Sat Dec 20 1997,,,Box Score,,Washington Wizards,L,,92,94,3,23,L 1,
27,Mon Dec 22 1997,,,Box Score,@,Charlotte Hornets,L,,79,81,3,24,L 2,
28,Sat Dec 27 1997,,,Box Score,@,New York Knicks,W,,97,94,4,24,W 1,
29,Tue Dec 30 1997,,,Box Score,@,Detroit Pistons,L,,95,100,4,25,L 1,
30,Wed Dec 31 1997,,,Box Score,@,Washington Wizards,L,,91,118,4,26,L 2,
31,Fri Jan 2 1998,,,Box Score,,Detroit Pistons,L,,88,91,4,27,L 3,
32,Sat Jan 3 1998,,,Box Score,@,Indiana Pacers,L,,77,89,4,28,L 4,
33,Mon Jan 5 1998,,,Box Score,,Houston Rockets,L,,96,120,4,29,L 5,
34,Wed Jan 7 1998,,,Box Score,,Orlando Magic,L,,81,83,4,30,L 6,
35,Sat Jan 10 1998,,,Box Score,@,Cleveland Cavaliers,W,,102,93,5,30,W 1,
36,Mon Jan 12 1998,,,Box Score,,New Jersey Nets,L,,100,108,5,31,L 1,
37,Wed Jan 14 1998,,,Box Score,,Los Angeles Clippers,W,,109,101,6,31,W 1,
38,Sat Jan 17 1998,,,Box Score,,New York Knicks,L,,82,93,6,32,L 1,
39,Mon Jan 19 1998,,,Box Score,@,Charlotte Hornets,L,,88,109,6,33,L 2,
40,Wed Jan 21 1998,,,Box Score,,Sacramento Kings,W,,99,98,7,33,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 24 1998,,,Box Score,,Minnesota Timberwolves,W,OT,113,107,8,33,W 2,
42,Mon Jan 26 1998,,,Box Score,,Philadelphia 76ers,W,,91,87,9,33,W 3,
