
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Feb 5 1999,,,Box Score,@,Boston Celtics,W,,103,92,1,0,W 1,
2,Sat Feb 6 1999,,,Box Score,@,Washington Wizards,L,,97,98,1,1,L 1,
3,Tue Feb 9 1999,,,Box Score,,Milwaukee Bucks,L,,77,91,1,2,L 2,at Toronto Canada (Maple Leaf Gardens)
4,Thu Feb 11 1999,,,Box Score,@,Miami Heat,L,,84,102,1,3,L 3,
5,Tue Feb 16 1999,,,Box Score,@,New York Knicks,L,,85,95,1,4,L 4,
6,Thu Feb 18 1999,,,Box Score,,Washington Wizards,L,,88,95,1,5,L 5,at Toronto Canada (SkyDome)
7,Fri Feb 19 1999,,,Box Score,,Milwaukee Bucks,W,,90,82,2,5,W 1,at Toronto Canada (SkyDome)
8,Sun Feb 21 1999,,,Box Score,,Vancouver Grizzlies,W,,102,87,3,5,W 2,
9,Tue Feb 23 1999,,,Box Score,@,Detroit Pistons,L,,80,106,3,6,L 1,
10,Wed Feb 24 1999,,,Box Score,@,Indiana Pacers,L,,84,104,3,7,L 2,
11,Fri Feb 26 1999,,,Box Score,,Minnesota Timberwolves,W,,102,92,4,7,W 1,
12,Sun Feb 28 1999,,,Box Score,,Chicago Bulls,L,OT,88,90,4,8,L 1,
13,Mon Mar 1 1999,,,Box Score,@,Charlotte Hornets,L,,88,91,4,9,L 2,
14,Thu Mar 4 1999,,,Box Score,@,Atlanta Hawks,W,,86,77,5,9,W 1,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
15,Fri Mar 5 1999,,,Box Score,,Orlando Magic,L,,84,89,5,10,L 1,
16,Sun Mar 7 1999,,,Box Score,,Boston Celtics,W,,105,92,6,10,W 1,
17,Thu Mar 11 1999,,,Box Score,@,Miami Heat,L,,73,83,6,11,L 1,
18,Sat Mar 13 1999,,,Box Score,@,Atlanta Hawks,L,,75,86,6,12,L 2,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
19,Mon Mar 15 1999,,,Box Score,,Charlotte Hornets,W,,89,82,7,12,W 1,
20,Tue Mar 16 1999,,,Box Score,,New Jersey Nets,W,,100,85,8,12,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Mar 17 1999,,,Box Score,@,Detroit Pistons,W,,103,101,9,12,W 3,
22,Fri Mar 19 1999,,,Box Score,,Los Angeles Clippers,W,,93,82,10,12,W 4,
23,Sun Mar 21 1999,,,Box Score,,New York Knicks,W,OT,85,81,11,12,W 5,
24,Mon Mar 22 1999,,,Box Score,@,New Jersey Nets,L,,87,106,11,13,L 1,
25,Tue Mar 23 1999,,,Box Score,@,Chicago Bulls,W,,113,90,12,13,W 1,
26,Thu Mar 25 1999,,,Box Score,@,Houston Rockets,L,,104,113,12,14,L 1,
27,Fri Mar 26 1999,,,Box Score,@,San Antonio Spurs,W,,93,91,13,14,W 1,
28,Sun Mar 28 1999,,,Box Score,,Chicago Bulls,W,,91,78,14,14,W 2,
29,Tue Mar 30 1999,,,Box Score,@,Cleveland Cavaliers,W,,101,91,15,14,W 3,
30,Thu Apr 1 1999,,,Box Score,,Indiana Pacers,W,,88,87,16,14,W 4,
31,Sat Apr 3 1999,,,Box Score,,Washington Wizards,W,,87,85,17,14,W 5,
32,Sun Apr 4 1999,,,Box Score,,Philadelphia 76ers,W,,97,82,18,14,W 6,
33,Tue Apr 6 1999,,,Box Score,,Miami Heat,L,,70,92,18,15,L 1,
34,Thu Apr 8 1999,,,Box Score,,Boston Celtics,L,,89,101,18,16,L 2,
35,Fri Apr 9 1999,,,Box Score,@,New Jersey Nets,L,,99,106,18,17,L 3,
36,Mon Apr 12 1999,,,Box Score,,Indiana Pacers,L,,99,109,18,18,L 4,
37,Wed Apr 14 1999,,,Box Score,@,Philadelphia 76ers,L,,78,96,18,19,L 5,
38,Fri Apr 16 1999,,,Box Score,,Cleveland Cavaliers,L,OT,90,91,18,20,L 6,
39,Sat Apr 17 1999,,,Box Score,@,New York Knicks,W,,93,90,19,20,W 1,
40,Mon Apr 19 1999,,,Box Score,,Orlando Magic,W,,90,72,20,20,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Apr 20 1999,,,Box Score,,Atlanta Hawks,L,,81,103,20,21,L 1,
42,Wed Apr 21 1999,,,Box Score,@,Washington Wizards,W,,107,91,21,21,W 1,
43,Fri Apr 23 1999,,,Box Score,@,Orlando Magic,W,,95,88,22,21,W 2,
44,Sun Apr 25 1999,,,Box Score,,Detroit Pistons,L,,83,91,22,22,L 1,
45,Tue Apr 27 1999,,,Box Score,,Charlotte Hornets,L,,98,108,22,23,L 2,
46,Wed Apr 28 1999,,,Box Score,@,Milwaukee Bucks,L,,102,115,22,24,L 3,
47,Fri Apr 30 1999,,,Box Score,@,Cleveland Cavaliers,L,,83,91,22,25,L 4,
48,Sat May 1 1999,,,Box Score,@,Philadelphia 76ers,L,,96,103,22,26,L 5,
49,Tue May 4 1999,,,Box Score,@,Milwaukee Bucks,L,,86,99,22,27,L 6,
50,Wed May 5 1999,,,Box Score,,Cleveland Cavaliers,W,,96,87,23,27,W 1,
