
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 31 2000,8:00p EST,,Box Score,@,Toronto Raptors,W,,104,95,1,0,W 1,
2,Wed Nov 1 2000,7:00p EST,,Box Score,@,Boston Celtics,L,,83,103,1,1,L 1,
3,Fri Nov 3 2000,8:00p EST,,Box Score,,Sacramento Kings,L,,93,100,1,2,L 2,
4,Sat Nov 4 2000,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,88,97,1,3,L 3,
5,Wed Nov 8 2000,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,94,103,1,4,L 4,
6,Thu Nov 9 2000,7:30p EST,,Box Score,@,New Jersey Nets,W,,108,94,2,4,W 1,
7,Sat Nov 11 2000,7:00p EST,,Box Score,@,Indiana Pacers,L,,84,94,2,5,L 1,
8,Sun Nov 12 2000,6:00p EST,,Box Score,,Seattle SuperSonics,W,,101,92,3,5,W 1,
9,Wed Nov 15 2000,7:30p EST,,Box Score,,Indiana Pacers,L,,88,92,3,6,L 1,
10,Fri Nov 17 2000,7:30p EST,,Box Score,@,Charlotte Hornets,W,,96,89,4,6,W 1,
11,Sun Nov 19 2000,7:00p EST,,Box Score,,Charlotte Hornets,L,,96,105,4,7,L 1,
12,Tue Nov 21 2000,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,98,117,4,8,L 2,
13,Fri Nov 24 2000,8:00p EST,,Box Score,,Vancouver Grizzlies,W,,118,96,5,8,W 1,
14,Sun Nov 26 2000,7:00p EST,,Box Score,,Utah Jazz,L,,79,94,5,9,L 1,
15,Wed Nov 29 2000,7:30p EST,,Box Score,,New Jersey Nets,W,,97,76,6,9,W 1,
16,Fri Dec 1 2000,8:00p EST,,Box Score,,Cleveland Cavaliers,W,,103,93,7,9,W 2,
17,Sun Dec 3 2000,7:00p EST,,Box Score,,Washington Wizards,W,,93,87,8,9,W 3,
18,Tue Dec 5 2000,7:00p EST,,Box Score,@,Vancouver Grizzlies,L,,83,91,8,10,L 1,
19,Wed Dec 6 2000,7:00p EST,,Box Score,@,Seattle SuperSonics,W,,112,99,9,10,W 1,
20,Sat Dec 9 2000,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,83,114,9,11,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 10 2000,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,88,112,9,12,L 2,
22,Wed Dec 13 2000,7:30p EST,,Box Score,,Atlanta Hawks,W,,92,69,10,12,W 1,
23,Fri Dec 15 2000,8:00p EST,,Box Score,,Minnesota Timberwolves,L,,90,99,10,13,L 1,
24,Sun Dec 17 2000,7:00p EST,,Box Score,,Dallas Mavericks,L,,90,99,10,14,L 2,
25,Tue Dec 19 2000,7:00p EST,,Box Score,@,Phoenix Suns,W,,89,84,11,14,W 1,
26,Wed Dec 20 2000,7:00p EST,,Box Score,@,Denver Nuggets,L,,106,108,11,15,L 1,
27,Sat Dec 23 2000,7:30p EST,,Box Score,,Chicago Bulls,W,,106,93,12,15,W 1,
28,Tue Dec 26 2000,7:30p EST,,Box Score,,Boston Celtics,W,,101,96,13,15,W 2,
29,Thu Dec 28 2000,7:30p EST,,Box Score,@,Orlando Magic,L,,96,102,13,16,L 1,
30,Sat Dec 30 2000,7:30p EST,,Box Score,,Miami Heat,L,OT,102,110,13,17,L 2,
31,Sun Dec 31 2000,8:00p EST,,Box Score,@,Washington Wizards,L,,96,110,13,18,L 3,
32,Wed Jan 3 2001,7:00p EST,,Box Score,@,Dallas Mavericks,W,,107,104,14,18,W 1,
33,Thu Jan 4 2001,7:30p EST,,Box Score,@,Houston Rockets,L,,97,107,14,19,L 1,
34,Sat Jan 6 2001,7:30p EST,,Box Score,@,San Antonio Spurs,L,,101,108,14,20,L 2,
35,Wed Jan 10 2001,7:30p EST,,Box Score,,Toronto Raptors,L,,85,110,14,21,L 3,
36,Fri Jan 12 2001,8:00p EST,,Box Score,,San Antonio Spurs,L,,90,111,14,22,L 4,
37,Sun Jan 14 2001,7:00p EST,,Box Score,,Portland Trail Blazers,L,,96,103,14,23,L 5,
38,Tue Jan 16 2001,7:30p EST,,Box Score,@,Miami Heat,L,,85,93,14,24,L 6,
39,Thu Jan 18 2001,7:30p EST,,Box Score,@,Chicago Bulls,W,,116,110,15,24,W 1,
40,Fri Jan 19 2001,8:00p EST,,Box Score,,New York Knicks,L,,91,97,15,25,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Jan 21 2001,7:30p EST,,Box Score,,Milwaukee Bucks,L,,98,102,15,26,L 2,
42,Wed Jan 24 2001,7:30p EST,,Box Score,,Phoenix Suns,L,,73,106,15,27,L 3,
43,Fri Jan 26 2001,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,89,105,15,28,L 4,
44,Sat Jan 27 2001,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,108,103,16,28,W 1,
45,Mon Jan 29 2001,7:00p EST,,Box Score,@,Boston Celtics,L,,87,99,16,29,L 1,
46,Wed Jan 31 2001,7:30p EST,,Box Score,@,New Jersey Nets,W,,112,103,17,29,W 1,
47,Fri Feb 2 2001,8:00p EST,,Box Score,,Boston Celtics,L,,95,102,17,30,L 1,
48,Sat Feb 3 2001,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,OT,88,81,18,30,W 1,
49,Tue Feb 6 2001,7:30p EST,,Box Score,,Denver Nuggets,W,,94,83,19,30,W 2,
50,Thu Feb 8 2001,7:30p EST,,Box Score,,Houston Rockets,L,,90,103,19,31,L 1,
51,Wed Feb 14 2001,7:30p EST,,Box Score,,New Jersey Nets,W,,105,86,20,31,W 1,
