
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,@,Miami Heat,L,2OT,122,128,0,1,L 1,
2,Wed Nov 3 1999,,,Box Score,@,Orlando Magic,L,,94,103,0,2,L 2,
3,Fri Nov 5 1999,,,Box Score,,New York Knicks,L,,91,103,0,3,L 3,
4,Sat Nov 6 1999,,,Box Score,@,Milwaukee Bucks,L,,111,121,0,4,L 4,
5,Wed Nov 10 1999,,,Box Score,@,Boston Celtics,W,,110,92,1,4,W 1,
6,Thu Nov 11 1999,,,Box Score,,Toronto Raptors,L,,106,123,1,5,L 1,
7,Sat Nov 13 1999,,,Box Score,,Seattle SuperSonics,W,,107,99,2,5,W 1,
8,Tue Nov 16 1999,,,Box Score,@,Toronto Raptors,L,,85,89,2,6,L 1,
9,Wed Nov 17 1999,,,Box Score,,New Jersey Nets,W,,109,107,3,6,W 1,
10,Fri Nov 19 1999,,,Box Score,,Cleveland Cavaliers,W,,101,90,4,6,W 2,
11,Sun Nov 21 1999,,,Box Score,,Milwaukee Bucks,W,,113,94,5,6,W 3,
12,Thu Nov 25 1999,,,Box Score,@,Indiana Pacers,W,,107,99,6,6,W 4,
13,Fri Nov 26 1999,,,Box Score,,Atlanta Hawks,W,,93,91,7,6,W 5,
14,Sun Nov 28 1999,,,Box Score,,Orlando Magic,L,,99,108,7,7,L 1,
15,Tue Nov 30 1999,,,Box Score,@,San Antonio Spurs,L,,87,106,7,8,L 2,
16,Wed Dec 1 1999,,,Box Score,@,Denver Nuggets,L,,96,100,7,9,L 3,
17,Fri Dec 3 1999,,,Box Score,,San Antonio Spurs,W,,102,80,8,9,W 1,
18,Sat Dec 4 1999,,,Box Score,@,Atlanta Hawks,L,,110,112,8,10,L 1,
19,Tue Dec 7 1999,,,Box Score,@,Milwaukee Bucks,W,,116,112,9,10,W 1,
20,Fri Dec 10 1999,,,Box Score,,Los Angeles Clippers,W,,107,83,10,10,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 12 1999,,,Box Score,@,Los Angeles Lakers,L,,93,101,10,11,L 1,
22,Tue Dec 14 1999,,,Box Score,@,Phoenix Suns,L,,104,114,10,12,L 2,
23,Thu Dec 16 1999,,,Box Score,@,Golden State Warriors,W,,116,108,11,12,W 1,
24,Sat Dec 18 1999,,,Box Score,,Philadelphia 76ers,W,,104,91,12,12,W 2,
25,Mon Dec 20 1999,,,Box Score,@,Philadelphia 76ers,L,OT,121,122,12,13,L 1,
26,Tue Dec 21 1999,,,Box Score,,Washington Wizards,L,,83,97,12,14,L 2,
27,Sun Dec 26 1999,,,Box Score,,Charlotte Hornets,W,,114,96,13,14,W 1,
28,Wed Dec 29 1999,,,Box Score,@,Chicago Bulls,W,,91,77,14,14,W 2,
29,Thu Dec 30 1999,,,Box Score,,Atlanta Hawks,W,OT,106,105,15,14,W 3,
30,Mon Jan 3 2000,,,Box Score,@,Orlando Magic,W,,118,106,16,14,W 4,
31,Wed Jan 5 2000,,,Box Score,@,Atlanta Hawks,W,,120,108,17,14,W 5,
32,Thu Jan 6 2000,,,Box Score,,Milwaukee Bucks,W,,101,95,18,14,W 6,
33,Sat Jan 8 2000,,,Box Score,,Minnesota Timberwolves,L,,105,110,18,15,L 1,
34,Wed Jan 12 2000,,,Box Score,,New York Knicks,W,,114,108,19,15,W 1,
