
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,,Milwaukee Bucks,W,,115,104,1,0,W 1,
2,Sat Nov 3 1990,,,Box Score,,Cleveland Cavaliers,W,,106,97,2,0,W 2,
3,Tue Nov 6 1990,,,Box Score,@,Seattle SuperSonics,L,,92,100,2,1,L 1,
4,Wed Nov 7 1990,,,Box Score,@,Los Angeles Clippers,W,,110,83,3,1,W 1,
5,Fri Nov 9 1990,,,Box Score,@,Portland Trail Blazers,L,,101,113,3,2,L 1,
6,Tue Nov 13 1990,,,Box Score,,Miami Heat,W,,118,93,4,2,W 1,
7,Fri Nov 16 1990,,,Box Score,@,New Jersey Nets,W,,105,96,5,2,W 2,
8,Sat Nov 17 1990,,,Box Score,,Atlanta Hawks,W,,91,83,6,2,W 3,
9,Tue Nov 20 1990,,,Box Score,@,Miami Heat,W,,106,90,7,2,W 4,
10,Wed Nov 21 1990,,,Box Score,@,Indiana Pacers,W,OT,108,100,8,2,W 5,
11,Fri Nov 23 1990,,,Box Score,,Washington Bullets,W,,97,88,9,2,W 6,
12,Sun Nov 25 1990,,,Box Score,,Sacramento Kings,W,,105,92,10,2,W 7,
13,Tue Nov 27 1990,,,Box Score,@,Atlanta Hawks,W,,120,97,11,2,W 8,
14,Wed Nov 28 1990,,,Box Score,,New York Knicks,W,,90,83,12,2,W 9,
15,Fri Nov 30 1990,,,Box Score,,Philadelphia 76ers,W,,96,94,13,2,W 10,
16,Sat Dec 1 1990,,,Box Score,@,Washington Bullets,L,,83,94,13,3,L 1,
17,Tue Dec 4 1990,,,Box Score,@,Los Angeles Lakers,L,,90,114,13,4,L 2,
18,Wed Dec 5 1990,,,Box Score,@,Utah Jazz,L,,85,106,13,5,L 3,
19,Fri Dec 7 1990,,,Box Score,@,Golden State Warriors,L,,110,113,13,6,L 4,
20,Sat Dec 8 1990,,,Box Score,@,Sacramento Kings,W,,104,93,14,6,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 11 1990,,,Box Score,,San Antonio Spurs,L,,86,95,14,7,L 1,
22,Fri Dec 14 1990,,,Box Score,@,Boston Celtics,L,,100,108,14,8,L 2,
23,Tue Dec 18 1990,,,Box Score,@,Milwaukee Bucks,L,,101,106,14,9,L 3,
24,Wed Dec 19 1990,,,Box Score,,Chicago Bulls,W,,105,84,15,9,W 1,
25,Fri Dec 21 1990,,,Box Score,,Atlanta Hawks,W,,113,87,16,9,W 2,
26,Sat Dec 22 1990,,,Box Score,@,Philadelphia 76ers,L,,99,106,16,10,L 1,
27,Tue Dec 25 1990,,,Box Score,@,Chicago Bulls,L,,86,98,16,11,L 2,
28,Wed Dec 26 1990,,,Box Score,,Charlotte Hornets,W,,102,94,17,11,W 1,
29,Fri Dec 28 1990,,,Box Score,@,Minnesota Timberwolves,W,,97,85,18,11,W 2,
30,Sat Dec 29 1990,,,Box Score,,Houston Rockets,W,,99,84,19,11,W 3,
31,Wed Jan 2 1991,,,Box Score,,Denver Nuggets,W,,118,107,20,11,W 4,
32,Fri Jan 4 1991,,,Box Score,@,Cleveland Cavaliers,W,,98,94,21,11,W 5,
33,Sat Jan 5 1991,,,Box Score,,New Jersey Nets,W,,99,83,22,11,W 6,
34,Tue Jan 8 1991,,,Box Score,@,Charlotte Hornets,W,,101,98,23,11,W 7,
35,Fri Jan 11 1991,,,Box Score,,Portland Trail Blazers,W,OT,100,98,24,11,W 8,
36,Sat Jan 12 1991,,,Box Score,,Miami Heat,W,OT,109,103,25,11,W 9,
37,Mon Jan 14 1991,,,Box Score,@,Dallas Mavericks,W,,89,81,26,11,W 10,
38,Thu Jan 17 1991,,,Box Score,@,Houston Rockets,W,OT,97,91,27,11,W 11,
39,Fri Jan 18 1991,,,Box Score,@,Phoenix Suns,L,,102,103,27,12,L 1,
40,Mon Jan 21 1991,,,Box Score,,Boston Celtics,W,,101,90,28,12,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 23 1991,,,Box Score,@,Boston Celtics,L,,94,111,28,13,L 1,
42,Fri Jan 25 1991,,,Box Score,,Dallas Mavericks,W,,84,82,29,13,W 1,
43,Sat Jan 26 1991,,,Box Score,@,Orlando Magic,W,,121,81,30,13,W 2,
44,Mon Jan 28 1991,,,Box Score,,Washington Bullets,W,,87,81,31,13,W 3,
45,Wed Jan 30 1991,,,Box Score,,Cleveland Cavaliers,W,,93,84,32,13,W 4,
46,Fri Feb 1 1991,,,Box Score,@,Washington Bullets,W,,80,75,33,13,W 5,
47,Sun Feb 3 1991,,,Box Score,,Phoenix Suns,L,,97,112,33,14,L 1,
48,Tue Feb 5 1991,,,Box Score,,Philadelphia 76ers,W,,107,98,34,14,W 1,
49,Thu Feb 7 1991,,,Box Score,,Chicago Bulls,L,,93,95,34,15,L 1,
50,Wed Feb 13 1991,,,Box Score,,Indiana Pacers,L,,101,105,34,16,L 2,
51,Thu Feb 14 1991,,,Box Score,@,Milwaukee Bucks,W,,102,94,35,16,W 1,
52,Sun Feb 17 1991,,,Box Score,@,New York Knicks,L,,88,116,35,17,L 1,
53,Mon Feb 18 1991,,,Box Score,,Seattle SuperSonics,W,,85,83,36,17,W 1,
54,Wed Feb 20 1991,,,Box Score,,Atlanta Hawks,W,,97,89,37,17,W 2,
55,Fri Feb 22 1991,,,Box Score,@,Charlotte Hornets,L,,114,122,37,18,L 1,
56,Sun Feb 24 1991,,,Box Score,,Los Angeles Lakers,L,OT,96,102,37,19,L 2,
57,Tue Feb 26 1991,,,Box Score,@,Cleveland Cavaliers,L,,103,106,37,20,L 3,
58,Thu Feb 28 1991,,,Box Score,@,Miami Heat,L,,98,100,37,21,L 4,
59,Fri Mar 1 1991,,,Box Score,,Utah Jazz,L,,92,94,37,22,L 5,
60,Sun Mar 3 1991,,,Box Score,,Los Angeles Clippers,W,,107,98,38,22,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 6 1991,,,Box Score,,New York Knicks,L,,99,102,38,23,L 1,
62,Sat Mar 9 1991,,,Box Score,@,Indiana Pacers,W,,114,112,39,23,W 1,
63,Mon Mar 11 1991,,,Box Score,,Milwaukee Bucks,L,,85,96,39,24,L 1,
64,Wed Mar 13 1991,,,Box Score,,Charlotte Hornets,W,,94,83,40,24,W 1,
65,Thu Mar 14 1991,,,Box Score,@,New Jersey Nets,L,,110,118,40,25,L 1,
