
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,,Los Angeles Lakers,L,,98,115,0,1,L 1,
2,Sat Nov 5 1994,,,Box Score,@,Atlanta Hawks,W,OT,114,109,1,1,W 1,
3,Tue Nov 8 1994,,,Box Score,,Minnesota Timberwolves,W,,126,112,2,1,W 2,
4,Thu Nov 10 1994,,,Box Score,,Indiana Pacers,W,,112,110,3,1,W 3,
5,Sat Nov 12 1994,,,Box Score,@,Charlotte Hornets,L,,100,113,3,2,L 1,
6,Tue Nov 15 1994,,,Box Score,,Philadelphia 76ers,W,,99,98,4,2,W 1,
7,Thu Nov 17 1994,,,Box Score,@,Denver Nuggets,W,,94,92,5,2,W 2,
8,Fri Nov 18 1994,,,Box Score,@,Utah Jazz,L,,96,121,5,3,L 1,
9,Sun Nov 20 1994,,,Box Score,@,Portland Trail Blazers,L,,96,98,5,4,L 2,
10,Wed Nov 23 1994,,,Box Score,,Milwaukee Bucks,W,,113,108,6,4,W 1,
11,Fri Nov 25 1994,,,Box Score,,Miami Heat,L,,97,111,6,5,L 1,
12,Sun Nov 27 1994,,,Box Score,,Golden State Warriors,W,,106,91,7,5,W 1,
13,Wed Nov 30 1994,,,Box Score,@,Boston Celtics,L,,115,118,7,6,L 1,
14,Fri Dec 2 1994,,,Box Score,@,Washington Bullets,L,,104,115,7,7,L 2,
15,Sat Dec 3 1994,,,Box Score,,Phoenix Suns,W,,107,97,8,7,W 1,
16,Tue Dec 6 1994,,,Box Score,@,Indiana Pacers,L,,83,90,8,8,L 1,
17,Fri Dec 9 1994,,,Box Score,,Chicago Bulls,L,,96,117,8,9,L 2,
18,Sat Dec 10 1994,,,Box Score,@,Cleveland Cavaliers,L,,79,87,8,10,L 3,
19,Tue Dec 13 1994,,,Box Score,@,Chicago Bulls,L,,78,98,8,11,L 4,
20,Wed Dec 14 1994,,,Box Score,,Charlotte Hornets,L,,93,106,8,12,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 17 1994,,,Box Score,@,Philadelphia 76ers,W,,97,92,9,12,W 1,
22,Wed Dec 21 1994,,,Box Score,@,New Jersey Nets,L,,99,117,9,13,L 1,
23,Fri Dec 23 1994,,,Box Score,,Atlanta Hawks,L,,77,97,9,14,L 2,
24,Tue Dec 27 1994,,,Box Score,,Milwaukee Bucks,L,,88,98,9,15,L 3,
25,Wed Dec 28 1994,,,Box Score,@,New York Knicks,L,,93,101,9,16,L 4,
26,Fri Dec 30 1994,,,Box Score,,Boston Celtics,L,,107,124,9,17,L 5,
27,Tue Jan 3 1995,,,Box Score,@,Los Angeles Lakers,L,,96,105,9,18,L 6,
28,Thu Jan 5 1995,,,Box Score,@,Sacramento Kings,L,,88,94,9,19,L 7,
29,Sun Jan 8 1995,,,Box Score,,Orlando Magic,L,,88,108,9,20,L 8,
30,Tue Jan 10 1995,,,Box Score,,New Jersey Nets,W,,98,84,10,20,W 1,
31,Wed Jan 11 1995,,,Box Score,@,Orlando Magic,L,,107,124,10,21,L 1,
32,Fri Jan 13 1995,,,Box Score,@,Minnesota Timberwolves,L,,92,104,10,22,L 2,
33,Mon Jan 16 1995,,,Box Score,@,Philadelphia 76ers,W,,116,110,11,22,W 1,
34,Wed Jan 18 1995,,,Box Score,,Utah Jazz,L,,86,99,11,23,L 1,
35,Fri Jan 20 1995,,,Box Score,,Houston Rockets,L,,96,106,11,24,L 2,
36,Sat Jan 21 1995,,,Box Score,@,Milwaukee Bucks,L,,100,120,11,25,L 3,
37,Tue Jan 24 1995,,,Box Score,,Philadelphia 76ers,W,,116,105,12,25,W 1,
38,Thu Jan 26 1995,,,Box Score,,Portland Trail Blazers,L,,89,106,12,26,L 1,
39,Sat Jan 28 1995,,,Box Score,,Miami Heat,W,,89,85,13,26,W 1,
40,Mon Jan 30 1995,,,Box Score,,Los Angeles Clippers,W,,102,95,14,26,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Feb 1 1995,,,Box Score,@,Miami Heat,L,,75,98,14,27,L 1,
42,Thu Feb 2 1995,,,Box Score,,Cleveland Cavaliers,W,,85,83,15,27,W 1,
43,Sat Feb 4 1995,,,Box Score,,Atlanta Hawks,W,,84,78,16,27,W 2,
44,Mon Feb 6 1995,,,Box Score,@,New Jersey Nets,L,,97,101,16,28,L 1,
45,Tue Feb 7 1995,,,Box Score,,Washington Bullets,W,,119,115,17,28,W 1,
46,Wed Feb 8 1995,,,Box Score,,Charlotte Hornets,L,,78,106,17,29,L 1,
47,Tue Feb 14 1995,,,Box Score,,New York Knicks,W,,106,94,18,29,W 1,
48,Wed Feb 15 1995,,,Box Score,@,Indiana Pacers,L,,88,114,18,30,L 1,
49,Fri Feb 17 1995,,,Box Score,@,Chicago Bulls,L,,102,117,18,31,L 2,
50,Sat Feb 18 1995,,,Box Score,@,Charlotte Hornets,L,,88,110,18,32,L 3,
51,Mon Feb 20 1995,,,Box Score,,Sacramento Kings,W,,99,93,19,32,W 1,
52,Thu Feb 23 1995,,,Box Score,@,Houston Rockets,L,,99,110,19,33,L 1,
53,Fri Feb 24 1995,,,Box Score,@,San Antonio Spurs,L,,97,114,19,34,L 2,
54,Mon Feb 27 1995,,,Box Score,,Milwaukee Bucks,W,,97,89,20,34,W 1,
55,Wed Mar 1 1995,,,Box Score,,Indiana Pacers,W,,92,79,21,34,W 2,
56,Fri Mar 3 1995,,,Box Score,@,Atlanta Hawks,L,,78,94,21,35,L 1,
57,Sat Mar 4 1995,,,Box Score,@,Dallas Mavericks,W,,98,91,22,35,W 1,
58,Tue Mar 7 1995,,,Box Score,@,Cleveland Cavaliers,L,,81,89,22,36,L 1,
59,Wed Mar 8 1995,,,Box Score,@,Washington Bullets,W,,114,105,23,36,W 1,
60,Fri Mar 10 1995,,,Box Score,,Denver Nuggets,L,,88,99,23,37,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 12 1995,,,Box Score,,Seattle SuperSonics,L,,94,134,23,38,L 2,
62,Tue Mar 14 1995,,,Box Score,@,Phoenix Suns,L,,109,116,23,39,L 3,
63,Wed Mar 15 1995,,,Box Score,@,Los Angeles Clippers,L,,87,117,23,40,L 4,
64,Sat Mar 18 1995,,,Box Score,@,Seattle SuperSonics,L,,110,133,23,41,L 5,
65,Sun Mar 19 1995,,,Box Score,@,Golden State Warriors,L,,115,117,23,42,L 6,
66,Tue Mar 21 1995,,,Box Score,,New Jersey Nets,W,,102,95,24,42,W 1,
67,Thu Mar 23 1995,,,Box Score,,Dallas Mavericks,L,,94,102,24,43,L 1,
68,Sat Mar 25 1995,,,Box Score,,Boston Celtics,W,,104,103,25,43,W 1,
69,Mon Mar 27 1995,,,Box Score,,San Antonio Spurs,L,,93,114,25,44,L 1,
70,Wed Mar 29 1995,,,Box Score,,New York Knicks,L,,97,107,25,45,L 2,
71,Sun Apr 2 1995,,,Box Score,,Washington Bullets,W,,110,105,26,45,W 1,
72,Wed Apr 5 1995,,,Box Score,@,Orlando Magic,L,,125,128,26,46,L 1,
73,Fri Apr 7 1995,,,Box Score,,Orlando Magic,W,,104,94,27,46,W 1,
74,Sat Apr 8 1995,,,Box Score,@,New York Knicks,L,,96,113,27,47,L 1,
75,Tue Apr 11 1995,,,Box Score,@,Milwaukee Bucks,L,OT,109,114,27,48,L 2,
76,Wed Apr 12 1995,,,Box Score,,Chicago Bulls,L,,113,124,27,49,L 3,
77,Fri Apr 14 1995,,,Box Score,,Charlotte Hornets,L,,86,94,27,50,L 4,
78,Sat Apr 15 1995,,,Box Score,@,Boston Celtics,L,,104,129,27,51,L 5,at Hartford CT
79,Tue Apr 18 1995,,,Box Score,,Cleveland Cavaliers,W,,85,76,28,51,W 1,
80,Thu Apr 20 1995,,,Box Score,@,Chicago Bulls,L,,105,120,28,52,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 21 1995,,,Box Score,@,Atlanta Hawks,L,,111,128,28,53,L 2,
82,Sun Apr 23 1995,,,Box Score,@,Miami Heat,L,,105,129,28,54,L 3,
