
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Wed Nov 2 2005,8:00p EST,,Box Score,,Philadelphia 76ers,W,,108,88,1,0,W 1,
2,Fri Nov 4 2005,7:30p EST,,Box Score,@,Boston Celtics,W,,82,81,2,0,W 2,
3,Sat Nov 5 2005,7:30p EST,,Box Score,,Toronto Raptors,W,,117,84,3,0,W 3,
4,Tue Nov 8 2005,7:00p EST,,Box Score,@,Sacramento Kings,W,,102,88,4,0,W 4,
5,Thu Nov 10 2005,8:30p EST,,Box Score,@,Phoenix Suns,W,,111,104,5,0,W 5,
6,Fri Nov 11 2005,7:30p EST,,Box Score,@,Portland Trail Blazers,W,,84,81,6,0,W 6,
7,Tue Nov 15 2005,7:30p EST,,Box Score,,Boston Celtics,W,,115,100,7,0,W 7,
8,Fri Nov 18 2005,8:30p EST,,Box Score,@,Houston Rockets,W,,78,70,8,0,W 8,
9,Sat Nov 19 2005,7:30p EST,,Box Score,@,Dallas Mavericks,L,,82,119,8,1,L 1,
10,Wed Nov 23 2005,7:30p EST,,Box Score,,Denver Nuggets,W,,114,89,9,1,W 1,
11,Fri Nov 25 2005,8:00p EST,,Box Score,,Washington Wizards,L,2OT,114,120,9,2,L 1,
12,Sat Nov 26 2005,8:00p EST,,Box Score,@,Milwaukee Bucks,W,,85,76,10,2,W 1,
13,Wed Nov 30 2005,7:30p EST,,Box Score,@,New Jersey Nets,W,,93,83,11,2,W 2,
14,Fri Dec 2 2005,8:00p EST,,Box Score,,New York Knicks,W,,106,98,12,2,W 3,
15,Sat Dec 3 2005,7:30p EST,,Box Score,@,Chicago Bulls,W,,92,79,13,2,W 4,
16,Fri Dec 9 2005,7:30p EST,,Box Score,@,Golden State Warriors,W,,106,103,14,2,W 5,
17,Sun Dec 11 2005,6:00p EST,,Box Score,@,Los Angeles Clippers,W,,109,101,15,2,W 6,
18,Mon Dec 12 2005,7:00p EST,,Box Score,@,Utah Jazz,L,,78,92,15,3,L 1,
