
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,,Golden State Warriors,W,,108,96,1,0,W 1,
2,Thu Nov 4 1999,,,Box Score,@,Seattle SuperSonics,L,,96,106,1,1,L 1,
3,Sat Nov 6 1999,,,Box Score,@,Golden State Warriors,W,,120,97,2,1,W 1,
4,Sun Nov 7 1999,,,Box Score,@,Los Angeles Lakers,L,,97,105,2,2,L 1,
5,Tue Nov 9 1999,,,Box Score,,Los Angeles Lakers,L,,101,123,2,3,L 2,
6,Thu Nov 11 1999,,,Box Score,@,Miami Heat,L,,105,128,2,4,L 3,
7,Sat Nov 13 1999,,,Box Score,,Orlando Magic,W,,125,117,3,4,W 1,
8,Tue Nov 16 1999,,,Box Score,,Houston Rockets,W,,114,95,4,4,W 2,
9,Wed Nov 17 1999,,,Box Score,@,Charlotte Hornets,L,,99,104,4,5,L 1,
10,Fri Nov 19 1999,,,Box Score,,Sacramento Kings,L,,94,103,4,6,L 2,
11,Sat Nov 20 1999,,,Box Score,@,San Antonio Spurs,L,,90,106,4,7,L 3,
12,Tue Nov 23 1999,,,Box Score,@,Houston Rockets,L,,99,119,4,8,L 4,
13,Wed Nov 24 1999,,,Box Score,@,Orlando Magic,L,,100,112,4,9,L 5,
14,Sat Nov 27 1999,,,Box Score,,Chicago Bulls,W,,95,83,5,9,W 1,
15,Mon Nov 29 1999,,,Box Score,@,New York Knicks,L,,82,107,5,10,L 1,
16,Tue Nov 30 1999,,,Box Score,@,Cleveland Cavaliers,L,,99,106,5,11,L 2,
17,Thu Dec 2 1999,,,Box Score,@,Chicago Bulls,W,,101,95,6,11,W 1,
18,Sat Dec 4 1999,,,Box Score,@,Minnesota Timberwolves,W,,103,84,7,11,W 2,
19,Sun Dec 5 1999,,,Box Score,@,Milwaukee Bucks,L,,97,103,7,12,L 1,
20,Tue Dec 7 1999,,,Box Score,,Vancouver Grizzlies,L,,95,104,7,13,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 8 1999,,,Box Score,@,Utah Jazz,L,,79,85,7,14,L 3,
22,Sat Dec 11 1999,,,Box Score,,Phoenix Suns,W,,120,115,8,14,W 1,
23,Tue Dec 14 1999,,,Box Score,,San Antonio Spurs,L,,93,111,8,15,L 1,
24,Thu Dec 16 1999,,,Box Score,,New York Knicks,L,,93,100,8,16,L 2,
25,Sat Dec 18 1999,,,Box Score,,Minnesota Timberwolves,L,,104,108,8,17,L 3,
26,Mon Dec 20 1999,,,Box Score,,Miami Heat,L,,89,92,8,18,L 4,
27,Thu Dec 23 1999,,,Box Score,@,Phoenix Suns,W,,111,110,9,18,W 1,
28,Sun Dec 26 1999,,,Box Score,@,Sacramento Kings,L,,111,118,9,19,L 1,
29,Mon Dec 27 1999,,,Box Score,@,Los Angeles Lakers,L,,106,108,9,20,L 2,
30,Thu Dec 30 1999,,,Box Score,,Toronto Raptors,L,,104,109,9,21,L 3,
31,Tue Jan 4 2000,,,Box Score,@,Denver Nuggets,L,,96,98,9,22,L 4,
32,Thu Jan 6 2000,,,Box Score,,Utah Jazz,L,,92,105,9,23,L 5,
33,Sat Jan 8 2000,,,Box Score,,Atlanta Hawks,W,,95,85,10,23,W 1,
34,Mon Jan 10 2000,,,Box Score,@,Portland Trail Blazers,L,,94,107,10,24,L 1,
35,Tue Jan 11 2000,,,Box Score,@,Golden State Warriors,W,,109,102,11,24,W 1,
36,Sat Jan 15 2000,,,Box Score,,Portland Trail Blazers,W,,113,105,12,24,W 2,
37,Mon Jan 17 2000,,,Box Score,,Houston Rockets,L,,111,121,12,25,L 1,
