
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,@,San Antonio Spurs,W,,123,118,1,0,W 1,
2,Sat Nov 5 1994,,,Box Score,@,Denver Nuggets,W,,108,104,2,0,W 2,
3,Tue Nov 8 1994,,,Box Score,,Miami Heat,W,,121,114,3,0,W 3,
4,Fri Nov 11 1994,,,Box Score,@,Utah Jazz,W,,112,104,4,0,W 4,
5,Sat Nov 12 1994,,,Box Score,,Los Angeles Lakers,W,,121,99,5,0,W 5,
6,Tue Nov 15 1994,,,Box Score,,Minnesota Timberwolves,L,,112,114,5,1,L 1,
7,Thu Nov 17 1994,,,Box Score,,New York Knicks,W,,109,100,6,1,W 1,
8,Sat Nov 19 1994,,,Box Score,,Utah Jazz,W,,119,115,7,1,W 2,
9,Tue Nov 22 1994,,,Box Score,@,Charlotte Hornets,L,,98,102,7,2,L 1,
10,Thu Nov 24 1994,,,Box Score,@,Indiana Pacers,L,,96,123,7,3,L 2,
11,Sat Nov 26 1994,,,Box Score,@,Cleveland Cavaliers,L,,87,101,7,4,L 3,
12,Sun Nov 27 1994,,,Box Score,@,Detroit Pistons,L,,91,106,7,5,L 4,
13,Tue Nov 29 1994,,,Box Score,,Los Angeles Clippers,W,OT,127,124,8,5,W 1,
14,Thu Dec 1 1994,,,Box Score,,Houston Rockets,L,,109,113,8,6,L 1,
15,Sat Dec 3 1994,,,Box Score,,Indiana Pacers,L,,107,118,8,7,L 2,
16,Tue Dec 6 1994,,,Box Score,@,Los Angeles Lakers,L,,101,113,8,8,L 3,
17,Fri Dec 9 1994,,,Box Score,@,Portland Trail Blazers,L,,107,116,8,9,L 4,
18,Sat Dec 10 1994,,,Box Score,@,Sacramento Kings,L,,94,106,8,10,L 5,
19,Mon Dec 12 1994,,,Box Score,@,Phoenix Suns,L,,84,90,8,11,L 6,
20,Tue Dec 13 1994,,,Box Score,,Sacramento Kings,L,,107,112,8,12,L 7,
