
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,@,Houston Rockets,L,,92,110,0,1,L 1,
2,Sat Nov 4 1995,,,Box Score,@,Dallas Mavericks,L,,84,99,0,2,L 2,
3,Tue Nov 7 1995,,,Box Score,,Denver Nuggets,W,,98,93,1,2,W 1,
4,Thu Nov 9 1995,,,Box Score,,Atlanta Hawks,L,,121,125,1,3,L 1,
5,Sat Nov 11 1995,,,Box Score,,Los Angeles Lakers,W,,123,105,2,3,W 1,
6,Sun Nov 12 1995,,,Box Score,@,Phoenix Suns,L,,109,112,2,4,L 1,
7,Tue Nov 14 1995,,,Box Score,,Los Angeles Clippers,L,,106,118,2,5,L 2,
8,Thu Nov 16 1995,,,Box Score,,New York Knicks,L,,97,120,2,6,L 3,
9,Sat Nov 18 1995,,,Box Score,,Dallas Mavericks,W,,121,108,3,6,W 1,
10,Mon Nov 20 1995,,,Box Score,@,Orlando Magic,L,,95,101,3,7,L 1,
11,Wed Nov 22 1995,,,Box Score,@,Miami Heat,L,,93,103,3,8,L 2,
12,Fri Nov 24 1995,,,Box Score,@,Boston Celtics,W,,101,94,4,8,W 1,
13,Sat Nov 25 1995,,,Box Score,@,Philadelphia 76ers,W,,107,89,5,8,W 2,
14,Mon Nov 27 1995,,,Box Score,@,Toronto Raptors,L,,98,101,5,9,L 1,
15,Wed Nov 29 1995,,,Box Score,,Portland Trail Blazers,L,,98,112,5,10,L 2,
16,Sat Dec 2 1995,,,Box Score,,Indiana Pacers,W,,100,97,6,10,W 1,
17,Wed Dec 6 1995,,,Box Score,,Orlando Magic,L,,107,109,6,11,L 1,
18,Fri Dec 8 1995,,,Box Score,,Detroit Pistons,L,OT,114,121,6,12,L 2,
19,Sat Dec 9 1995,,,Box Score,@,Utah Jazz,L,,109,123,6,13,L 3,
20,Tue Dec 12 1995,,,Box Score,,Miami Heat,W,,105,80,7,13,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 15 1995,,,Box Score,@,Seattle SuperSonics,L,,101,108,7,14,L 1,
22,Sat Dec 16 1995,,,Box Score,@,Vancouver Grizzlies,W,,116,85,8,14,W 1,
23,Tue Dec 19 1995,,,Box Score,,Charlotte Hornets,W,,102,99,9,14,W 2,
24,Wed Dec 20 1995,,,Box Score,@,Denver Nuggets,L,,104,109,9,15,L 1,
25,Fri Dec 22 1995,,,Box Score,,Washington Bullets,W,,132,117,10,15,W 1,
26,Tue Dec 26 1995,,,Box Score,@,Detroit Pistons,L,,90,100,10,16,L 1,
27,Wed Dec 27 1995,,,Box Score,@,Washington Bullets,L,,94,115,10,17,L 2,
28,Fri Dec 29 1995,,,Box Score,@,Atlanta Hawks,W,,117,96,11,17,W 1,
29,Sat Dec 30 1995,,,Box Score,@,New Jersey Nets,W,,120,110,12,17,W 2,
30,Wed Jan 3 1996,,,Box Score,,Philadelphia 76ers,W,,122,111,13,17,W 3,
31,Fri Jan 5 1996,,,Box Score,,Minnesota Timberwolves,W,OT,122,119,14,17,W 4,
32,Sat Jan 6 1996,,,Box Score,@,Sacramento Kings,L,,106,115,14,18,L 1,
33,Tue Jan 9 1996,,,Box Score,,Vancouver Grizzlies,W,,109,103,15,18,W 1,
34,Thu Jan 11 1996,,,Box Score,,Phoenix Suns,L,,106,111,15,19,L 1,
35,Fri Jan 12 1996,,,Box Score,@,Vancouver Grizzlies,W,,104,95,16,19,W 1,
36,Mon Jan 15 1996,,,Box Score,,Seattle SuperSonics,L,,95,104,16,20,L 1,
37,Wed Jan 17 1996,,,Box Score,@,Minnesota Timberwolves,L,,88,98,16,21,L 2,
38,Thu Jan 18 1996,,,Box Score,@,Milwaukee Bucks,L,,96,100,16,22,L 3,
39,Sat Jan 20 1996,,,Box Score,@,Charlotte Hornets,W,,110,102,17,22,W 1,
40,Wed Jan 24 1996,,,Box Score,,Utah Jazz,L,,89,100,17,23,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 26 1996,,,Box Score,,Sacramento Kings,W,,124,118,18,23,W 1,
42,Sat Jan 27 1996,,,Box Score,@,Utah Jazz,L,,91,108,18,24,L 1,
43,Tue Jan 30 1996,,,Box Score,@,Los Angeles Lakers,L,,118,128,18,25,L 2,
44,Fri Feb 2 1996,,,Box Score,,Toronto Raptors,W,,114,111,19,25,W 1,
45,Sun Feb 4 1996,,,Box Score,,New Jersey Nets,W,,96,92,20,25,W 2,
46,Mon Feb 5 1996,,,Box Score,@,Los Angeles Clippers,W,,128,124,21,25,W 3,
47,Wed Feb 7 1996,,,Box Score,,Chicago Bulls,L,,95,99,21,26,L 1,
48,Tue Feb 13 1996,,,Box Score,@,Portland Trail Blazers,W,,99,98,22,26,W 1,
49,Wed Feb 14 1996,,,Box Score,,Boston Celtics,W,,106,103,23,26,W 2,
50,Fri Feb 16 1996,,,Box Score,@,San Antonio Spurs,L,,95,113,23,27,L 1,
51,Mon Feb 19 1996,,,Box Score,@,Dallas Mavericks,W,,112,100,24,27,W 1,
52,Wed Feb 21 1996,,,Box Score,,San Antonio Spurs,W,,95,92,25,27,W 2,
53,Thu Feb 22 1996,,,Box Score,@,Seattle SuperSonics,L,,90,106,25,28,L 1,
54,Sat Feb 24 1996,,,Box Score,,Los Angeles Clippers,W,,86,80,26,28,W 1,
55,Tue Feb 27 1996,,,Box Score,@,Cleveland Cavaliers,L,,80,92,26,29,L 1,
56,Thu Feb 29 1996,,,Box Score,@,Indiana Pacers,L,,85,94,26,30,L 2,
57,Fri Mar 1 1996,,,Box Score,@,Chicago Bulls,L,,87,110,26,31,L 3,
58,Sun Mar 3 1996,,,Box Score,@,New York Knicks,L,,94,109,26,32,L 4,
59,Tue Mar 5 1996,,,Box Score,,Vancouver Grizzlies,W,,110,78,27,32,W 1,
60,Thu Mar 7 1996,,,Box Score,,Houston Rockets,W,,95,86,28,32,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 9 1996,,,Box Score,@,Denver Nuggets,L,,88,102,28,33,L 1,
62,Sun Mar 10 1996,,,Box Score,,Sacramento Kings,L,,95,96,28,34,L 2,
63,Tue Mar 12 1996,,,Box Score,,San Antonio Spurs,L,,98,106,28,35,L 3,
64,Thu Mar 14 1996,,,Box Score,,Los Angeles Lakers,L,,103,106,28,36,L 4,
65,Sat Mar 16 1996,,,Box Score,,Milwaukee Bucks,W,,99,94,29,36,W 1,
66,Mon Mar 18 1996,,,Box Score,@,San Antonio Spurs,L,,98,104,29,37,L 1,
67,Tue Mar 19 1996,,,Box Score,@,Houston Rockets,W,OT,105,102,30,37,W 1,
68,Thu Mar 21 1996,,,Box Score,@,Phoenix Suns,L,,96,104,30,38,L 1,
69,Sat Mar 23 1996,,,Box Score,,Phoenix Suns,W,,98,89,31,38,W 1,
70,Tue Mar 26 1996,,,Box Score,,Seattle SuperSonics,L,,102,114,31,39,L 1,
71,Thu Mar 28 1996,,,Box Score,@,Portland Trail Blazers,L,,89,94,31,40,L 2,
72,Sat Mar 30 1996,,,Box Score,,Cleveland Cavaliers,L,,64,90,31,41,L 3,
73,Tue Apr 2 1996,,,Box Score,,Houston Rockets,L,,106,112,31,42,L 4,
74,Thu Apr 4 1996,,,Box Score,,Denver Nuggets,W,,98,90,32,42,W 1,
75,Sat Apr 6 1996,,,Box Score,,Minnesota Timberwolves,W,,111,106,33,42,W 2,
76,Mon Apr 8 1996,,,Box Score,,Dallas Mavericks,L,,102,104,33,43,L 1,
77,Thu Apr 11 1996,,,Box Score,@,Los Angeles Clippers,W,,111,101,34,43,W 1,at Anaheim CA
78,Fri Apr 12 1996,,,Box Score,@,Los Angeles Lakers,L,,81,94,34,44,L 1,
79,Sun Apr 14 1996,,,Box Score,,Utah Jazz,W,,93,82,35,44,W 1,
80,Wed Apr 17 1996,,,Box Score,@,Minnesota Timberwolves,W,,109,103,36,44,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
