
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,@,New York Knicks,L,,84,92,0,1,L 1,
2,Wed Nov 3 1999,,,Box Score,,New Jersey Nets,W,,97,90,1,1,W 1,
3,Fri Nov 5 1999,,,Box Score,@,Orlando Magic,W,,104,99,2,1,W 2,
4,Sat Nov 6 1999,,,Box Score,,New York Knicks,W,,102,93,3,1,W 3,
5,Thu Nov 11 1999,,,Box Score,,Seattle SuperSonics,L,,103,109,3,2,L 1,
6,Sat Nov 13 1999,,,Box Score,,Milwaukee Bucks,W,,117,112,4,2,W 1,
7,Wed Nov 17 1999,,,Box Score,@,Boston Celtics,L,,103,114,4,3,L 1,
8,Fri Nov 19 1999,,,Box Score,@,Detroit Pistons,L,,90,101,4,4,L 2,
9,Sat Nov 20 1999,,,Box Score,,Indiana Pacers,L,,98,107,4,5,L 3,
10,Tue Nov 23 1999,,,Box Score,,Portland Trail Blazers,W,,103,100,5,5,W 1,
11,Fri Nov 26 1999,,,Box Score,@,Philadelphia 76ers,L,,83,106,5,6,L 1,
12,Sat Nov 27 1999,,,Box Score,,Charlotte Hornets,W,,106,89,6,6,W 1,
13,Tue Nov 30 1999,,,Box Score,,Dallas Mavericks,W,,106,99,7,6,W 2,
14,Wed Dec 1 1999,,,Box Score,@,Washington Wizards,W,,111,108,8,6,W 3,
15,Fri Dec 3 1999,,,Box Score,,Philadelphia 76ers,L,OT,100,102,8,7,L 1,
16,Tue Dec 7 1999,,,Box Score,@,Toronto Raptors,L,,98,101,8,8,L 2,
17,Wed Dec 8 1999,,,Box Score,,Chicago Bulls,W,,107,93,9,8,W 1,
18,Fri Dec 10 1999,,,Box Score,@,Indiana Pacers,L,,88,136,9,9,L 1,
19,Sat Dec 11 1999,,,Box Score,,Atlanta Hawks,W,,127,116,10,9,W 1,
20,Tue Dec 14 1999,,,Box Score,,Boston Celtics,W,,115,88,11,9,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 15 1999,,,Box Score,@,New Jersey Nets,L,,101,111,11,10,L 1,
22,Fri Dec 17 1999,,,Box Score,@,Charlotte Hornets,L,,86,99,11,11,L 2,
23,Sat Dec 18 1999,,,Box Score,,New Jersey Nets,L,,74,98,11,12,L 3,
24,Mon Dec 20 1999,,,Box Score,,Minnesota Timberwolves,L,,94,100,11,13,L 4,
25,Wed Dec 22 1999,,,Box Score,,Orlando Magic,L,,97,103,11,14,L 5,
26,Thu Dec 23 1999,,,Box Score,@,Atlanta Hawks,L,,90,108,11,15,L 6,
27,Sun Dec 26 1999,,,Box Score,,Toronto Raptors,L,,95,98,11,16,L 7,
28,Wed Dec 29 1999,,,Box Score,,Washington Wizards,W,,96,94,12,16,W 1,
