
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 31 2000,7:30p EST,,Box Score,@,New Jersey Nets,W,,86,82,1,0,W 1,
2,Wed Nov 1 2000,7:30p EST,,Box Score,,Sacramento Kings,W,2OT,102,100,2,0,W 2,
3,Sat Nov 4 2000,7:30p EST,,Box Score,,Boston Celtics,W,,91,89,3,0,W 3,
4,Wed Nov 8 2000,7:30p EST,,Box Score,@,New York Knicks,W,,99,97,4,0,W 4,
5,Fri Nov 10 2000,7:00p EST,,Box Score,@,Toronto Raptors,L,,88,115,4,1,L 1,
6,Sat Nov 11 2000,7:30p EST,,Box Score,,Washington Wizards,W,,86,73,5,1,W 1,
7,Tue Nov 14 2000,7:30p EST,,Box Score,,Golden State Warriors,W,,96,86,6,1,W 2,
8,Wed Nov 15 2000,7:00p EST,,Box Score,@,Philadelphia 76ers,L,,98,107,6,2,L 1,
9,Fri Nov 17 2000,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,76,89,6,3,L 2,
10,Tue Nov 21 2000,7:30p EST,,Box Score,,Detroit Pistons,W,,117,98,7,3,W 1,
11,Wed Nov 22 2000,7:30p EST,,Box Score,@,Miami Heat,W,,86,67,8,3,W 2,
12,Fri Nov 24 2000,7:30p EST,,Box Score,,Miami Heat,W,,85,80,9,3,W 3,
13,Sat Nov 25 2000,7:30p EST,,Box Score,@,Charlotte Hornets,L,,98,109,9,4,L 1,
14,Tue Nov 28 2000,7:30p EST,,Box Score,,Boston Celtics,L,,72,87,9,5,L 2,
15,Fri Dec 1 2000,8:00p EST,,Box Score,@,Detroit Pistons,L,,93,103,9,6,L 3,
16,Sat Dec 2 2000,7:30p EST,,Box Score,,Philadelphia 76ers,L,,78,112,9,7,L 4,
17,Tue Dec 5 2000,7:30p EST,,Box Score,,Charlotte Hornets,W,,71,66,10,7,W 1,
18,Wed Dec 6 2000,7:00p EST,,Box Score,@,Chicago Bulls,W,,92,88,11,7,W 2,
19,Sat Dec 9 2000,7:30p EST,,Box Score,,Atlanta Hawks,W,,97,90,12,7,W 3,
20,Tue Dec 12 2000,7:30p EST,,Box Score,,Dallas Mavericks,W,,92,87,13,7,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 15 2000,7:00p EST,,Box Score,@,Indiana Pacers,W,,103,95,14,7,W 5,
22,Sat Dec 16 2000,7:30p EST,,Box Score,,Utah Jazz,W,,99,92,15,7,W 6,
23,Wed Dec 20 2000,7:30p EST,,Box Score,@,San Antonio Spurs,L,,77,94,15,8,L 1,
24,Fri Dec 22 2000,7:30p EST,,Box Score,@,Miami Heat,L,,95,103,15,9,L 2,
25,Sat Dec 23 2000,7:30p EST,,Box Score,@,Orlando Magic,L,,92,111,15,10,L 3,
