
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1991,,,Box Score,,Los Angeles Clippers,W,,94,90,1,0,W 1,
2,Sat Nov 2 1991,,,Box Score,@,Golden State Warriors,L,,91,153,1,1,L 1,
3,Tue Nov 5 1991,,,Box Score,@,Seattle SuperSonics,L,,87,98,1,2,L 2,
4,Wed Nov 6 1991,,,Box Score,,Indiana Pacers,W,,112,102,2,2,W 1,
5,Sat Nov 9 1991,,,Box Score,,Minnesota Timberwolves,L,,80,84,2,3,L 1,
6,Mon Nov 11 1991,,,Box Score,@,Utah Jazz,L,,90,106,2,4,L 2,
7,Tue Nov 12 1991,,,Box Score,,Boston Celtics,L,,103,126,2,5,L 3,
8,Thu Nov 14 1991,,,Box Score,,Atlanta Hawks,W,,98,96,3,5,W 1,
9,Sat Nov 16 1991,,,Box Score,,Houston Rockets,L,,93,102,3,6,L 1,
10,Tue Nov 19 1991,,,Box Score,@,New Jersey Nets,L,,118,122,3,7,L 2,
11,Wed Nov 20 1991,,,Box Score,@,Atlanta Hawks,L,,104,116,3,8,L 3,
12,Fri Nov 22 1991,,,Box Score,@,Miami Heat,L,,112,118,3,9,L 4,
13,Sat Nov 23 1991,,,Box Score,@,Orlando Magic,W,,95,93,4,9,W 1,
14,Tue Nov 26 1991,,,Box Score,,Phoenix Suns,W,,104,89,5,9,W 2,
15,Wed Nov 27 1991,,,Box Score,@,Phoenix Suns,L,,100,141,5,10,L 1,
16,Sat Nov 30 1991,,,Box Score,,Chicago Bulls,L,,102,118,5,11,L 2,
17,Tue Dec 3 1991,,,Box Score,,San Antonio Spurs,W,,99,94,6,11,W 1,
18,Sat Dec 7 1991,,,Box Score,@,Golden State Warriors,L,,120,124,6,12,L 1,
19,Tue Dec 10 1991,,,Box Score,,Los Angeles Lakers,L,,90,92,6,13,L 2,
20,Thu Dec 12 1991,,,Box Score,,Orlando Magic,W,,106,100,7,13,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 14 1991,,,Box Score,@,Portland Trail Blazers,L,,110,115,7,14,L 1,
22,Sun Dec 15 1991,,,Box Score,@,Los Angeles Lakers,L,,94,110,7,15,L 2,
23,Thu Dec 19 1991,,,Box Score,@,Houston Rockets,L,,102,109,7,16,L 3,
24,Sat Dec 21 1991,,,Box Score,@,Dallas Mavericks,L,,85,109,7,17,L 4,
25,Mon Dec 23 1991,,,Box Score,@,San Antonio Spurs,L,,90,101,7,18,L 5,
26,Thu Dec 26 1991,,,Box Score,,Seattle SuperSonics,L,OT,106,115,7,19,L 6,
27,Sat Dec 28 1991,,,Box Score,@,Chicago Bulls,L,,118,127,7,20,L 7,
28,Mon Dec 30 1991,,,Box Score,@,Minnesota Timberwolves,W,,117,109,8,20,W 1,
29,Thu Jan 2 1992,,,Box Score,,Philadelphia 76ers,W,,114,110,9,20,W 2,
30,Sat Jan 4 1992,,,Box Score,,Miami Heat,L,,97,110,9,21,L 1,
31,Mon Jan 6 1992,,,Box Score,@,Boston Celtics,L,,108,110,9,22,L 2,
32,Wed Jan 8 1992,,,Box Score,@,Detroit Pistons,L,,95,114,9,23,L 3,
33,Thu Jan 9 1992,,,Box Score,@,Charlotte Hornets,L,,96,109,9,24,L 4,
34,Sat Jan 11 1992,,,Box Score,@,Milwaukee Bucks,W,OT,106,105,10,24,W 1,
35,Mon Jan 13 1992,,,Box Score,@,Denver Nuggets,L,,109,111,10,25,L 1,
36,Wed Jan 15 1992,,,Box Score,,Phoenix Suns,L,,111,128,10,26,L 2,
37,Fri Jan 17 1992,,,Box Score,@,Phoenix Suns,L,,94,134,10,27,L 3,
38,Sat Jan 18 1992,,,Box Score,,Charlotte Hornets,W,,119,113,11,27,W 1,
39,Tue Jan 21 1992,,,Box Score,,Denver Nuggets,W,,94,85,12,27,W 2,
40,Thu Jan 23 1992,,,Box Score,,Los Angeles Lakers,L,,105,108,12,28,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 24 1992,,,Box Score,@,Los Angeles Lakers,L,,92,95,12,29,L 2,
42,Tue Jan 28 1992,,,Box Score,,New Jersey Nets,W,,124,118,13,29,W 1,
43,Wed Jan 29 1992,,,Box Score,@,Utah Jazz,L,,105,124,13,30,L 1,
44,Fri Jan 31 1992,,,Box Score,,Los Angeles Clippers,W,,112,109,14,30,W 1,
45,Sun Feb 2 1992,,,Box Score,@,Portland Trail Blazers,L,,107,147,14,31,L 1,
46,Mon Feb 3 1992,,,Box Score,,Dallas Mavericks,W,,99,95,15,31,W 1,
47,Wed Feb 5 1992,,,Box Score,,Utah Jazz,W,,100,98,16,31,W 2,
48,Wed Feb 12 1992,,,Box Score,,Washington Bullets,W,,98,97,17,31,W 3,
49,Fri Feb 14 1992,,,Box Score,,Portland Trail Blazers,L,,106,107,17,32,L 1,
50,Sun Feb 16 1992,,,Box Score,,San Antonio Spurs,L,,106,112,17,33,L 2,
51,Tue Feb 18 1992,,,Box Score,@,New York Knicks,L,,97,110,17,34,L 3,
52,Wed Feb 19 1992,,,Box Score,@,Indiana Pacers,L,,115,129,17,35,L 4,
53,Fri Feb 21 1992,,,Box Score,@,Cleveland Cavaliers,L,,102,119,17,36,L 5,
54,Sun Feb 23 1992,,,Box Score,@,Washington Bullets,W,,124,117,18,36,W 1,
55,Mon Feb 24 1992,,,Box Score,@,Philadelphia 76ers,L,,96,108,18,37,L 1,
56,Thu Feb 27 1992,,,Box Score,,New York Knicks,W,OT,110,109,19,37,W 1,
57,Sat Feb 29 1992,,,Box Score,,Seattle SuperSonics,W,,115,110,20,37,W 2,
58,Mon Mar 2 1992,,,Box Score,,Golden State Warriors,L,,98,118,20,38,L 1,
59,Wed Mar 4 1992,,,Box Score,,Cleveland Cavaliers,L,,108,109,20,39,L 2,
60,Fri Mar 6 1992,,,Box Score,@,Portland Trail Blazers,L,,106,114,20,40,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 8 1992,,,Box Score,,Houston Rockets,L,,108,109,20,41,L 4,
62,Tue Mar 10 1992,,,Box Score,,Los Angeles Clippers,L,,109,120,20,42,L 5,
63,Thu Mar 12 1992,,,Box Score,,Utah Jazz,L,,103,114,20,43,L 6,
64,Sat Mar 14 1992,,,Box Score,,Detroit Pistons,L,,83,89,20,44,L 7,
65,Sun Mar 15 1992,,,Box Score,@,Los Angeles Clippers,L,,105,131,20,45,L 8,
66,Tue Mar 17 1992,,,Box Score,@,Denver Nuggets,L,,100,118,20,46,L 9,
67,Wed Mar 18 1992,,,Box Score,@,San Antonio Spurs,L,,89,118,20,47,L 10,
68,Fri Mar 20 1992,,,Box Score,@,Dallas Mavericks,W,,125,96,21,47,W 1,
69,Sat Mar 21 1992,,,Box Score,@,Houston Rockets,W,,100,97,22,47,W 2,
70,Tue Mar 24 1992,,,Box Score,,Milwaukee Bucks,W,,113,102,23,47,W 3,
71,Thu Mar 26 1992,,,Box Score,,Portland Trail Blazers,L,,106,128,23,48,L 1,
72,Sun Mar 29 1992,,,Box Score,@,Minnesota Timberwolves,W,,112,86,24,48,W 1,
73,Tue Mar 31 1992,,,Box Score,,Golden State Warriors,L,2OT,136,148,24,49,L 1,
74,Thu Apr 2 1992,,,Box Score,,Seattle SuperSonics,L,,103,111,24,50,L 2,
75,Fri Apr 3 1992,,,Box Score,@,Golden State Warriors,L,OT,116,124,24,51,L 3,
76,Sun Apr 5 1992,,,Box Score,,Dallas Mavericks,W,,103,89,25,51,W 1,
77,Tue Apr 7 1992,,,Box Score,@,Phoenix Suns,L,,101,103,25,52,L 1,
78,Thu Apr 9 1992,,,Box Score,,Denver Nuggets,W,,124,107,26,52,W 1,
79,Sat Apr 11 1992,,,Box Score,,Minnesota Timberwolves,W,,114,94,27,52,W 2,
80,Tue Apr 14 1992,,,Box Score,@,Los Angeles Clippers,W,,103,97,28,52,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Thu Apr 16 1992,,,Box Score,,Los Angeles Lakers,W,,102,94,29,52,W 4,
82,Fri Apr 17 1992,,,Box Score,@,Seattle SuperSonics,L,,106,130,29,53,L 1,
