
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,Minnesota Timberwolves,W,,95,86,1,0,W 1,
2,Sun Nov 5 1995,,,Box Score,,Los Angeles Clippers,W,,99,82,2,0,W 2,
3,Tue Nov 7 1995,,,Box Score,@,Philadelphia 76ers,W,,109,106,3,0,W 3,
4,Wed Nov 8 1995,,,Box Score,@,Toronto Raptors,W,,109,90,4,0,W 4,
5,Fri Nov 10 1995,,,Box Score,@,Indiana Pacers,W,,119,95,5,0,W 5,
6,Sat Nov 11 1995,,,Box Score,@,New Jersey Nets,L,,84,86,5,1,L 1,
7,Tue Nov 14 1995,,,Box Score,,Los Angeles Lakers,L,,100,106,5,2,L 2,
8,Thu Nov 16 1995,,,Box Score,@,Portland Trail Blazers,W,,105,102,6,2,W 1,
9,Fri Nov 17 1995,,,Box Score,,Phoenix Suns,W,,105,96,7,2,W 2,
10,Sun Nov 19 1995,,,Box Score,,Atlanta Hawks,L,,94,108,7,3,L 1,
11,Wed Nov 22 1995,,,Box Score,@,Utah Jazz,L,,95,116,7,4,L 2,
12,Fri Nov 24 1995,,,Box Score,@,Los Angeles Lakers,W,,99,98,8,4,W 1,
13,Sun Nov 26 1995,,,Box Score,,New Jersey Nets,W,,99,92,9,4,W 2,
14,Tue Nov 28 1995,,,Box Score,,Denver Nuggets,W,,91,85,10,4,W 3,
15,Thu Nov 30 1995,,,Box Score,,Indiana Pacers,W,,105,95,11,4,W 4,
16,Sat Dec 2 1995,,,Box Score,,Orlando Magic,W,,109,106,12,4,W 5,
17,Fri Dec 8 1995,,,Box Score,,Seattle SuperSonics,L,,103,120,12,5,L 1,
18,Sun Dec 10 1995,,,Box Score,,Miami Heat,W,,110,90,13,5,W 1,
19,Tue Dec 12 1995,,,Box Score,,Houston Rockets,L,,93,133,13,6,L 1,
20,Fri Dec 15 1995,,,Box Score,@,Houston Rockets,W,,114,110,14,6,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 16 1995,,,Box Score,@,San Antonio Spurs,L,,106,122,14,7,L 1,
22,Mon Dec 18 1995,,,Box Score,,Vancouver Grizzlies,W,,92,85,15,7,W 1,
23,Thu Dec 21 1995,,,Box Score,@,Los Angeles Clippers,L,,96,103,15,8,L 1,
24,Fri Dec 22 1995,,,Box Score,@,Los Angeles Lakers,L,,83,116,15,9,L 2,
25,Tue Dec 26 1995,,,Box Score,,San Antonio Spurs,W,,115,98,16,9,W 1,
26,Fri Dec 29 1995,,,Box Score,,Philadelphia 76ers,W,,117,97,17,9,W 2,
27,Thu Jan 4 1996,,,Box Score,,Denver Nuggets,W,,126,96,18,9,W 3,
28,Sat Jan 6 1996,,,Box Score,,Golden State Warriors,W,,115,106,19,9,W 4,
29,Tue Jan 9 1996,,,Box Score,@,Atlanta Hawks,L,,88,104,19,10,L 1,
30,Wed Jan 10 1996,,,Box Score,@,Boston Celtics,L,,104,113,19,11,L 2,
31,Fri Jan 12 1996,,,Box Score,@,Washington Bullets,L,,88,117,19,12,L 3,
32,Sat Jan 13 1996,,,Box Score,@,New York Knicks,W,,119,111,20,12,W 1,
33,Mon Jan 15 1996,,,Box Score,@,Minnesota Timberwolves,L,,94,103,20,13,L 1,
34,Thu Jan 18 1996,,,Box Score,,Portland Trail Blazers,W,,105,100,21,13,W 1,
35,Sat Jan 20 1996,,,Box Score,@,Denver Nuggets,W,,115,110,22,13,W 2,
36,Sun Jan 21 1996,,,Box Score,@,Phoenix Suns,L,,97,111,22,14,L 1,
37,Tue Jan 23 1996,,,Box Score,,Dallas Mavericks,L,,109,111,22,15,L 2,
38,Fri Jan 26 1996,,,Box Score,@,Golden State Warriors,L,,118,124,22,16,L 3,
39,Tue Jan 30 1996,,,Box Score,,Toronto Raptors,W,,102,75,23,16,W 1,
40,Thu Feb 1 1996,,,Box Score,,Chicago Bulls,L,,85,105,23,17,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Feb 3 1996,,,Box Score,@,Detroit Pistons,W,,94,85,24,17,W 1,
42,Mon Feb 5 1996,,,Box Score,@,Miami Heat,L,,92,103,24,18,L 1,
43,Tue Feb 6 1996,,,Box Score,@,Orlando Magic,L,,102,112,24,19,L 2,
44,Thu Feb 8 1996,,,Box Score,@,Charlotte Hornets,L,,105,115,24,20,L 3,
45,Tue Feb 13 1996,,,Box Score,,Minnesota Timberwolves,L,,90,94,24,21,L 4,
46,Wed Feb 14 1996,,,Box Score,@,Vancouver Grizzlies,L,,86,93,24,22,L 5,
47,Fri Feb 16 1996,,,Box Score,,Boston Celtics,L,,102,130,24,23,L 6,
48,Mon Feb 19 1996,,,Box Score,@,Houston Rockets,L,OT,111,118,24,24,L 7,
49,Wed Feb 21 1996,,,Box Score,@,Dallas Mavericks,L,,91,93,24,25,L 8,
50,Fri Feb 23 1996,,,Box Score,,San Antonio Spurs,L,,105,112,24,26,L 9,
51,Sat Feb 24 1996,,,Box Score,@,Seattle SuperSonics,L,,91,104,24,27,L 10,
