
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:00p EST,,Box Score,,Seattle SuperSonics,W,,101,95,1,0,W 1,
2,Sat Nov 3 2001,7:00p EST,,Box Score,@,Denver Nuggets,W,,106,94,2,0,W 2,
3,Sun Nov 4 2001,6:00p EST,,Box Score,,San Antonio Spurs,W,,103,83,3,0,W 3,
4,Tue Nov 6 2001,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,115,99,4,0,W 4,
5,Wed Nov 7 2001,8:00p EST,,Box Score,@,Indiana Pacers,L,,104,116,4,1,L 1,
6,Fri Nov 9 2001,7:30p EST,,Box Score,@,Orlando Magic,L,,105,115,4,2,L 2,
7,Sat Nov 10 2001,7:30p EST,,Box Score,@,Miami Heat,W,,90,75,5,2,W 1,
8,Tue Nov 13 2001,5:00p EST,,Box Score,,Toronto Raptors,W,,95,86,6,2,W 2,
9,Fri Nov 16 2001,7:00p EST,,Box Score,,Chicago Bulls,W,,105,71,7,2,W 3,
10,Sun Nov 18 2001,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,85,93,7,3,L 1,
11,Mon Nov 19 2001,7:00p EST,,Box Score,,Houston Rockets,W,,113,77,8,3,W 1,
12,Wed Nov 21 2001,7:00p EST,,Box Score,,Portland Trail Blazers,W,,95,83,9,3,W 2,
13,Sat Nov 24 2001,7:00p EST,,Box Score,,New Jersey Nets,W,,98,97,10,3,W 3,
14,Mon Nov 26 2001,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,94,98,10,4,L 1,
15,Tue Nov 27 2001,7:00p EST,,Box Score,@,Houston Rockets,W,,89,84,11,4,W 1,
16,Thu Nov 29 2001,7:30p EST,,Box Score,@,Dallas Mavericks,W,,110,98,12,4,W 2,
17,Fri Nov 30 2001,7:30p EST,,Box Score,@,San Antonio Spurs,W,OT,109,106,13,4,W 3,
18,Sun Dec 2 2001,6:00p EST,,Box Score,,Dallas Mavericks,L,OT,114,120,13,5,L 1,
19,Tue Dec 4 2001,5:00p EST,,Box Score,,Philadelphia 76ers,W,,94,84,14,5,W 1,
20,Fri Dec 7 2001,7:00p EST,,Box Score,,Los Angeles Lakers,W,,97,91,15,5,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 9 2001,6:00p EST,,Box Score,,Miami Heat,W,,95,88,16,5,W 3,
22,Tue Dec 11 2001,7:00p EST,,Box Score,,Orlando Magic,W,,112,100,17,5,W 4,
23,Wed Dec 12 2001,7:00p EST,,Box Score,@,Phoenix Suns,L,,88,114,17,6,L 1,
24,Fri Dec 14 2001,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,94,114,17,7,L 2,
25,Sun Dec 16 2001,6:00p EST,,Box Score,,Memphis Grizzlies,W,,104,87,18,7,W 1,
26,Tue Dec 18 2001,7:00p EST,,Box Score,,Detroit Pistons,W,,102,98,19,7,W 2,
27,Wed Dec 19 2001,7:00p EST,,Box Score,@,Seattle SuperSonics,L,,92,104,19,8,L 1,
28,Sat Dec 22 2001,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,85,101,19,9,L 2,
29,Sun Dec 23 2001,6:00p EST,,Box Score,,Phoenix Suns,W,,133,101,20,9,W 1,
30,Wed Dec 26 2001,7:00p EST,,Box Score,,Portland Trail Blazers,W,,89,74,21,9,W 2,
31,Fri Dec 28 2001,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,125,111,22,9,W 3,
