
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1996,,,Box Score,@,Houston Rockets,L,,85,96,0,1,L 1,
2,Sat Nov 2 1996,,,Box Score,@,Dallas Mavericks,W,,107,94,1,1,W 1,
3,Tue Nov 5 1996,,,Box Score,,Houston Rockets,L,,80,102,1,2,L 1,
4,Thu Nov 7 1996,,,Box Score,,Atlanta Hawks,L,,87,91,1,3,L 2,
5,Sat Nov 9 1996,,,Box Score,,Portland Trail Blazers,W,,103,102,2,3,W 1,
6,Mon Nov 11 1996,,,Box Score,,Seattle SuperSonics,L,,94,110,2,4,L 1,
7,Wed Nov 13 1996,,,Box Score,@,Utah Jazz,L,,74,105,2,5,L 2,
8,Fri Nov 15 1996,,,Box Score,,Milwaukee Bucks,W,,103,99,3,5,W 1,
9,Sat Nov 16 1996,,,Box Score,@,Seattle SuperSonics,L,,96,108,3,6,L 1,
10,Mon Nov 18 1996,,,Box Score,@,Vancouver Grizzlies,W,,84,83,4,6,W 1,
11,Tue Nov 19 1996,,,Box Score,@,Portland Trail Blazers,L,OT,90,92,4,7,L 1,
12,Fri Nov 22 1996,,,Box Score,,Miami Heat,L,2OT,108,111,4,8,L 2,
13,Sun Nov 24 1996,,,Box Score,@,Cleveland Cavaliers,L,,74,103,4,9,L 3,
14,Tue Nov 26 1996,,,Box Score,@,Toronto Raptors,W,,98,87,5,9,W 1,
15,Thu Nov 28 1996,,,Box Score,@,Indiana Pacers,L,,83,101,5,10,L 1,
16,Sat Nov 30 1996,,,Box Score,@,New York Knicks,L,,101,115,5,11,L 2,
17,Sun Dec 1 1996,,,Box Score,@,Detroit Pistons,L,,66,95,5,12,L 3,
18,Tue Dec 3 1996,,,Box Score,@,Minnesota Timberwolves,W,,96,89,6,12,W 1,
19,Fri Dec 6 1996,,,Box Score,,Phoenix Suns,L,,95,101,6,13,L 1,
20,Sun Dec 8 1996,,,Box Score,,Orlando Magic,W,,91,84,7,13,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 10 1996,,,Box Score,,Los Angeles Lakers,L,,90,92,7,14,L 1,
22,Thu Dec 12 1996,,,Box Score,,Dallas Mavericks,W,,93,86,8,14,W 1,
23,Sat Dec 14 1996,,,Box Score,@,Los Angeles Clippers,L,,94,106,8,15,L 1,
24,Mon Dec 16 1996,,,Box Score,,Washington Bullets,L,,89,97,8,16,L 2,
25,Wed Dec 18 1996,,,Box Score,@,Denver Nuggets,L,,79,95,8,17,L 3,
26,Thu Dec 19 1996,,,Box Score,,Minnesota Timberwolves,W,,112,105,9,17,W 1,
27,Sat Dec 21 1996,,,Box Score,,Portland Trail Blazers,W,OT,101,99,10,17,W 2,
28,Mon Dec 23 1996,,,Box Score,,Los Angeles Clippers,W,,100,88,11,17,W 3,
29,Thu Dec 26 1996,,,Box Score,,Vancouver Grizzlies,W,,111,88,12,17,W 4,
30,Sat Dec 28 1996,,,Box Score,,Boston Celtics,W,,126,96,13,17,W 5,
31,Mon Dec 30 1996,,,Box Score,@,Phoenix Suns,L,,88,100,13,18,L 1,
32,Thu Jan 2 1997,,,Box Score,,Los Angeles Lakers,L,,83,90,13,19,L 2,
33,Fri Jan 3 1997,,,Box Score,@,Los Angeles Lakers,L,,93,100,13,20,L 3,
34,Sun Jan 5 1997,,,Box Score,,Philadelphia 76ers,W,,107,106,14,20,W 1,
35,Tue Jan 7 1997,,,Box Score,,Denver Nuggets,L,,96,109,14,21,L 1,
36,Sat Jan 11 1997,,,Box Score,@,Vancouver Grizzlies,W,,109,101,15,21,W 1,
37,Sun Jan 12 1997,,,Box Score,,Charlotte Hornets,L,,93,97,15,22,L 1,
38,Tue Jan 14 1997,,,Box Score,,Indiana Pacers,W,OT,105,98,16,22,W 1,
39,Thu Jan 16 1997,,,Box Score,@,Houston Rockets,L,,80,89,16,23,L 1,
40,Fri Jan 17 1997,,,Box Score,@,San Antonio Spurs,L,,76,96,16,24,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 22 1997,,,Box Score,,Detroit Pistons,W,,97,92,17,24,W 1,
42,Fri Jan 24 1997,,,Box Score,@,Philadelphia 76ers,W,,107,92,18,24,W 2,
43,Sat Jan 25 1997,,,Box Score,@,Washington Bullets,L,,105,113,18,25,L 1,
44,Tue Jan 28 1997,,,Box Score,@,Minnesota Timberwolves,W,,91,88,19,25,W 1,
45,Thu Jan 30 1997,,,Box Score,,Chicago Bulls,L,,93,111,19,26,L 1,
46,Sat Feb 1 1997,,,Box Score,@,Denver Nuggets,W,,113,107,20,26,W 1,
47,Mon Feb 3 1997,,,Box Score,@,San Antonio Spurs,W,,85,79,21,26,W 2,
48,Tue Feb 4 1997,,,Box Score,@,Dallas Mavericks,L,,96,104,21,27,L 1,
49,Thu Feb 6 1997,,,Box Score,@,Charlotte Hornets,L,,100,115,21,28,L 2,
50,Tue Feb 11 1997,,,Box Score,,Utah Jazz,L,,98,120,21,29,L 3,
51,Thu Feb 13 1997,,,Box Score,,Los Angeles Clippers,W,,105,98,22,29,W 1,
52,Sun Feb 16 1997,,,Box Score,,Golden State Warriors,W,,105,85,23,29,W 2,
53,Tue Feb 18 1997,,,Box Score,,Minnesota Timberwolves,W,,95,84,24,29,W 3,
54,Thu Feb 20 1997,,,Box Score,,New York Knicks,L,,87,109,24,30,L 1,
55,Tue Feb 25 1997,,,Box Score,@,New Jersey Nets,L,,90,97,24,31,L 2,
