
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 1 1997,,,Box Score,@,Vancouver Grizzlies,L,,96,97,0,1,L 1,
2,Sun Nov 2 1997,,,Box Score,,Houston Rockets,L,,77,93,0,2,L 2,
3,Tue Nov 4 1997,,,Box Score,,Los Angeles Lakers,L,,98,101,0,3,L 3,
4,Fri Nov 7 1997,,,Box Score,,Los Angeles Clippers,L,,85,98,0,4,L 4,
5,Sun Nov 9 1997,,,Box Score,,New York Knicks,W,,86,78,1,4,W 1,
6,Tue Nov 11 1997,,,Box Score,@,Miami Heat,L,,82,101,1,5,L 1,
7,Wed Nov 12 1997,,,Box Score,@,Orlando Magic,W,,115,89,2,5,W 1,
8,Fri Nov 14 1997,,,Box Score,@,Atlanta Hawks,L,,103,104,2,6,L 1,
9,Sat Nov 15 1997,,,Box Score,@,New York Knicks,L,,87,114,2,7,L 2,
10,Tue Nov 18 1997,,,Box Score,,Dallas Mavericks,W,,102,95,3,7,W 1,
11,Thu Nov 20 1997,,,Box Score,,Utah Jazz,W,,97,95,4,7,W 2,
12,Sun Nov 23 1997,,,Box Score,,Chicago Bulls,L,,88,103,4,8,L 1,
13,Tue Nov 25 1997,,,Box Score,,Denver Nuggets,W,,97,93,5,8,W 1,
14,Wed Nov 26 1997,,,Box Score,@,Los Angeles Clippers,L,,97,99,5,9,L 1,
15,Fri Nov 28 1997,,,Box Score,@,Seattle SuperSonics,L,,96,113,5,10,L 2,
16,Sun Nov 30 1997,,,Box Score,,New Jersey Nets,L,,73,87,5,11,L 3,
17,Tue Dec 2 1997,,,Box Score,@,Charlotte Hornets,L,,102,121,5,12,L 4,
18,Thu Dec 4 1997,,,Box Score,@,Washington Wizards,L,,96,118,5,13,L 5,
19,Fri Dec 5 1997,,,Box Score,@,Minnesota Timberwolves,L,,90,101,5,14,L 6,
20,Sun Dec 7 1997,,,Box Score,,Golden State Warriors,W,,99,84,6,14,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 9 1997,,,Box Score,,Utah Jazz,W,,113,101,7,14,W 2,
22,Sat Dec 13 1997,,,Box Score,@,Golden State Warriors,L,OT,91,95,7,15,L 1,
23,Sun Dec 14 1997,,,Box Score,,Atlanta Hawks,L,,89,93,7,16,L 2,
24,Tue Dec 16 1997,,,Box Score,,Portland Trail Blazers,W,,94,87,8,16,W 1,
25,Fri Dec 19 1997,,,Box Score,@,Houston Rockets,L,,98,116,8,17,L 1,
26,Sat Dec 20 1997,,,Box Score,@,Dallas Mavericks,W,,89,88,9,17,W 1,
27,Mon Dec 22 1997,,,Box Score,,Minnesota Timberwolves,W,,89,79,10,17,W 2,
28,Tue Dec 23 1997,,,Box Score,@,Portland Trail Blazers,L,,82,93,10,18,L 1,
29,Fri Dec 26 1997,,,Box Score,,Seattle SuperSonics,L,,95,111,10,19,L 2,
30,Sun Dec 28 1997,,,Box Score,,Philadelphia 76ers,W,,92,90,11,19,W 1,
31,Tue Dec 30 1997,,,Box Score,@,Los Angeles Lakers,L,,80,93,11,20,L 1,
32,Fri Jan 2 1998,,,Box Score,,Vancouver Grizzlies,W,,94,80,12,20,W 1,
33,Sun Jan 4 1998,,,Box Score,,Charlotte Hornets,W,,106,90,13,20,W 2,
34,Tue Jan 6 1998,,,Box Score,,Los Angeles Clippers,W,,105,89,14,20,W 3,
35,Thu Jan 8 1998,,,Box Score,@,Dallas Mavericks,W,,103,92,15,20,W 4,
36,Sat Jan 10 1998,,,Box Score,@,San Antonio Spurs,L,,67,109,15,21,L 1,
37,Mon Jan 12 1998,,,Box Score,,Phoenix Suns,W,,96,90,16,21,W 1,
38,Wed Jan 14 1998,,,Box Score,,Orlando Magic,W,,108,96,17,21,W 2,
39,Fri Jan 16 1998,,,Box Score,@,Indiana Pacers,L,,92,117,17,22,L 1,
40,Mon Jan 19 1998,,,Box Score,@,Philadelphia 76ers,L,,85,98,17,23,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 21 1998,,,Box Score,@,Toronto Raptors,L,,98,99,17,24,L 3,
42,Thu Jan 22 1998,,,Box Score,@,Cleveland Cavaliers,L,,96,112,17,25,L 4,
43,Sat Jan 24 1998,,,Box Score,@,Milwaukee Bucks,L,,97,101,17,26,L 5,
44,Mon Jan 26 1998,,,Box Score,,Seattle SuperSonics,W,,111,92,18,26,W 1,
45,Fri Jan 30 1998,,,Box Score,,Toronto Raptors,W,,123,97,19,26,W 2,
46,Sun Feb 1 1998,,,Box Score,,San Antonio Spurs,L,,97,103,19,27,L 1,
47,Tue Feb 3 1998,,,Box Score,,Indiana Pacers,L,,93,115,19,28,L 2,
48,Wed Feb 4 1998,,,Box Score,@,Denver Nuggets,W,,101,99,20,28,W 1,
49,Tue Feb 10 1998,,,Box Score,@,Phoenix Suns,L,,86,88,20,29,L 1,
50,Thu Feb 12 1998,,,Box Score,,Denver Nuggets,W,,87,84,21,29,W 1,
51,Fri Feb 13 1998,,,Box Score,@,Golden State Warriors,W,,109,92,22,29,W 2,
52,Sun Feb 15 1998,,,Box Score,,Washington Wizards,W,,88,86,23,29,W 3,
53,Tue Feb 17 1998,,,Box Score,,Boston Celtics,W,,102,99,24,29,W 4,
54,Fri Feb 20 1998,,,Box Score,,Miami Heat,L,,77,91,24,30,L 1,
55,Sun Feb 22 1998,,,Box Score,@,Minnesota Timberwolves,L,,95,113,24,31,L 2,
56,Mon Feb 23 1998,,,Box Score,@,Detroit Pistons,L,,85,111,24,32,L 3,
57,Wed Feb 25 1998,,,Box Score,@,Boston Celtics,L,,94,111,24,33,L 4,
58,Thu Feb 26 1998,,,Box Score,@,New Jersey Nets,L,,99,102,24,34,L 5,
59,Sat Feb 28 1998,,,Box Score,@,Chicago Bulls,L,,94,109,24,35,L 6,
60,Mon Mar 2 1998,,,Box Score,,San Antonio Spurs,L,,95,116,24,36,L 7,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 4 1998,,,Box Score,,Detroit Pistons,W,,109,89,25,36,W 1,
62,Fri Mar 6 1998,,,Box Score,@,Vancouver Grizzlies,W,,98,96,26,36,W 2,
63,Mon Mar 9 1998,,,Box Score,,Golden State Warriors,L,,88,93,26,37,L 1,
64,Wed Mar 11 1998,,,Box Score,@,Utah Jazz,L,,95,110,26,38,L 2,
65,Thu Mar 12 1998,,,Box Score,@,San Antonio Spurs,L,,86,97,26,39,L 3,
66,Sat Mar 14 1998,,,Box Score,@,Houston Rockets,L,,86,89,26,40,L 4,
67,Tue Mar 17 1998,,,Box Score,@,Phoenix Suns,L,,80,107,26,41,L 5,
68,Thu Mar 19 1998,,,Box Score,,Cleveland Cavaliers,L,,85,90,26,42,L 6,
69,Sun Mar 22 1998,,,Box Score,,Los Angeles Lakers,L,,93,96,26,43,L 7,
70,Mon Mar 23 1998,,,Box Score,@,Seattle SuperSonics,L,,83,109,26,44,L 8,
71,Wed Mar 25 1998,,,Box Score,@,Los Angeles Lakers,L,,91,114,26,45,L 9,
72,Fri Mar 27 1998,,,Box Score,,Portland Trail Blazers,L,,73,90,26,46,L 10,
73,Sun Mar 29 1998,,,Box Score,,Minnesota Timberwolves,L,,96,104,26,47,L 11,
74,Fri Apr 3 1998,,,Box Score,,Milwaukee Bucks,L,,86,87,26,48,L 12,
75,Sun Apr 5 1998,,,Box Score,,Dallas Mavericks,W,,105,99,27,48,W 1,
76,Tue Apr 7 1998,,,Box Score,,Phoenix Suns,L,,97,103,27,49,L 1,
77,Thu Apr 9 1998,,,Box Score,@,Denver Nuggets,L,,103,128,27,50,L 2,
78,Fri Apr 10 1998,,,Box Score,,Houston Rockets,L,,85,97,27,51,L 3,
79,Tue Apr 14 1998,,,Box Score,@,Portland Trail Blazers,L,,66,92,27,52,L 4,
80,Thu Apr 16 1998,,,Box Score,@,Utah Jazz,L,,86,99,27,53,L 5,
