
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1999,,,Box Score,,Minnesota Timberwolves,W,,100,95,1,0,W 1,at Tokyo Japan
2,Sat Nov 6 1999,,,Box Score,@,Minnesota Timberwolves,L,,101,114,1,1,L 1,at Tokyo Japan
3,Fri Nov 12 1999,,,Box Score,,Utah Jazz,W,,105,92,2,1,W 1,
4,Sun Nov 14 1999,,,Box Score,,Denver Nuggets,W,,126,116,3,1,W 2,
5,Tue Nov 16 1999,,,Box Score,,Vancouver Grizzlies,W,,81,77,4,1,W 3,
6,Thu Nov 18 1999,,,Box Score,@,Houston Rockets,W,,128,110,5,1,W 4,
7,Fri Nov 19 1999,,,Box Score,@,Dallas Mavericks,W,,103,94,6,1,W 5,
8,Sun Nov 21 1999,,,Box Score,,Houston Rockets,W,,110,105,7,1,W 6,
9,Tue Nov 23 1999,,,Box Score,,New Jersey Nets,W,,105,92,8,1,W 7,
10,Fri Nov 26 1999,,,Box Score,,Golden State Warriors,W,,124,95,9,1,W 8,
11,Mon Nov 29 1999,,,Box Score,@,Miami Heat,L,,88,98,9,2,L 1,
12,Tue Nov 30 1999,,,Box Score,@,Orlando Magic,W,,111,102,10,2,W 1,
13,Thu Dec 2 1999,,,Box Score,@,Atlanta Hawks,L,,100,110,10,3,L 1,
14,Sat Dec 4 1999,,,Box Score,@,Washington Wizards,W,,114,104,11,3,W 1,
15,Mon Dec 6 1999,,,Box Score,@,New Jersey Nets,L,,95,109,11,4,L 1,
16,Wed Dec 8 1999,,,Box Score,,Los Angeles Lakers,W,,103,91,12,4,W 1,
17,Fri Dec 10 1999,,,Box Score,,Miami Heat,L,,97,107,12,5,L 1,
18,Sat Dec 11 1999,,,Box Score,,Portland Trail Blazers,L,,96,101,12,6,L 2,
19,Wed Dec 15 1999,,,Box Score,@,Vancouver Grizzlies,W,,109,106,13,6,W 1,
20,Thu Dec 16 1999,,,Box Score,@,Denver Nuggets,L,,106,116,13,7,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 18 1999,,,Box Score,@,Phoenix Suns,L,,103,119,13,8,L 2,
22,Mon Dec 20 1999,,,Box Score,@,Golden State Warriors,L,,99,111,13,9,L 3,
23,Tue Dec 21 1999,,,Box Score,,Milwaukee Bucks,W,,108,95,14,9,W 1,
24,Thu Dec 23 1999,,,Box Score,@,Los Angeles Clippers,L,,91,97,14,10,L 1,
25,Sun Dec 26 1999,,,Box Score,,Dallas Mavericks,W,,118,111,15,10,W 1,
26,Tue Dec 28 1999,,,Box Score,,Boston Celtics,W,,114,101,16,10,W 2,
27,Wed Dec 29 1999,,,Box Score,@,Seattle SuperSonics,W,,113,104,17,10,W 3,
28,Tue Jan 4 2000,,,Box Score,@,Cleveland Cavaliers,W,,111,107,18,10,W 4,
29,Thu Jan 6 2000,,,Box Score,@,Toronto Raptors,L,,89,101,18,11,L 1,
30,Fri Jan 7 2000,,,Box Score,@,Boston Celtics,L,,93,101,18,12,L 2,
31,Sun Jan 9 2000,,,Box Score,,Indiana Pacers,W,,116,113,19,12,W 1,
32,Tue Jan 11 2000,,,Box Score,,Houston Rockets,W,,110,93,20,12,W 2,
33,Thu Jan 13 2000,,,Box Score,,San Antonio Spurs,W,,107,103,21,12,W 3,
34,Sat Jan 15 2000,,,Box Score,@,Golden State Warriors,W,,114,99,22,12,W 4,
35,Sun Jan 16 2000,,,Box Score,,Cleveland Cavaliers,W,,113,102,23,12,W 5,
36,Tue Jan 18 2000,,,Box Score,,Los Angeles Clippers,W,,104,98,24,12,W 6,
37,Thu Jan 20 2000,,,Box Score,,Orlando Magic,W,,111,103,25,12,W 7,
38,Sat Jan 22 2000,,,Box Score,,Utah Jazz,L,,101,104,25,13,L 1,
39,Tue Jan 25 2000,,,Box Score,@,Charlotte Hornets,W,,110,99,26,13,W 1,
40,Wed Jan 26 2000,,,Box Score,@,Milwaukee Bucks,L,,104,112,26,14,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 28 2000,,,Box Score,@,Chicago Bulls,W,,102,90,27,14,W 1,
42,Sun Jan 30 2000,,,Box Score,@,New York Knicks,L,,111,120,27,15,L 1,
43,Mon Jan 31 2000,,,Box Score,@,Minnesota Timberwolves,L,,90,105,27,16,L 2,
44,Wed Feb 2 2000,,,Box Score,@,Detroit Pistons,W,,113,110,28,16,W 1,
45,Fri Feb 4 2000,,,Box Score,@,Indiana Pacers,L,,94,104,28,17,L 1,
46,Sun Feb 6 2000,,,Box Score,@,Philadelphia 76ers,L,,108,119,28,18,L 2,
47,Tue Feb 8 2000,,,Box Score,,Chicago Bulls,W,,119,80,29,18,W 1,
48,Thu Feb 10 2000,,,Box Score,,Denver Nuggets,W,,96,84,30,18,W 2,
49,Tue Feb 15 2000,,,Box Score,,Phoenix Suns,L,,108,117,30,19,L 1,
50,Thu Feb 17 2000,,,Box Score,@,Utah Jazz,L,,108,119,30,20,L 2,
51,Fri Feb 18 2000,,,Box Score,,Seattle SuperSonics,W,,118,85,31,20,W 1,
52,Sun Feb 20 2000,,,Box Score,,Portland Trail Blazers,L,OT,103,108,31,21,L 1,
53,Mon Feb 21 2000,,,Box Score,@,Denver Nuggets,L,OT,117,123,31,22,L 2,
54,Wed Feb 23 2000,,,Box Score,,Atlanta Hawks,L,,94,100,31,23,L 3,
55,Sat Feb 26 2000,,,Box Score,@,Vancouver Grizzlies,L,,90,102,31,24,L 4,
56,Tue Feb 29 2000,,,Box Score,,Vancouver Grizzlies,W,,112,87,32,24,W 1,
57,Thu Mar 2 2000,,,Box Score,@,Houston Rockets,L,,99,102,32,25,L 1,
58,Sat Mar 4 2000,,,Box Score,@,San Antonio Spurs,W,OT,108,103,33,25,W 1,
59,Mon Mar 6 2000,,,Box Score,,Dallas Mavericks,W,,130,109,34,25,W 2,
60,Wed Mar 8 2000,,,Box Score,,Charlotte Hornets,W,,105,92,35,25,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 10 2000,,,Box Score,,Toronto Raptors,W,,103,88,36,25,W 4,
62,Sun Mar 12 2000,,,Box Score,@,Los Angeles Lakers,L,,106,109,36,26,L 1,
63,Tue Mar 14 2000,,,Box Score,@,Portland Trail Blazers,L,,91,96,36,27,L 2,
64,Wed Mar 15 2000,,,Box Score,,Los Angeles Clippers,W,,98,78,37,27,W 1,
65,Sat Mar 18 2000,,,Box Score,@,Los Angeles Clippers,W,,104,83,38,27,W 2,
66,Tue Mar 21 2000,,,Box Score,,Washington Wizards,W,,98,86,39,27,W 3,
67,Wed Mar 22 2000,,,Box Score,@,Phoenix Suns,L,,93,114,39,28,L 1,
68,Fri Mar 24 2000,,,Box Score,,Detroit Pistons,W,,113,103,40,28,W 1,
69,Sun Mar 26 2000,,,Box Score,,Los Angeles Lakers,L,,89,90,40,29,L 1,
70,Tue Mar 28 2000,,,Box Score,,New York Knicks,W,,103,95,41,29,W 1,
71,Fri Mar 31 2000,,,Box Score,@,Seattle SuperSonics,L,,108,123,41,30,L 1,
72,Sun Apr 2 2000,,,Box Score,,Philadelphia 76ers,W,,117,95,42,30,W 1,
73,Tue Apr 4 2000,,,Box Score,@,Dallas Mavericks,L,,102,105,42,31,L 1,
74,Wed Apr 5 2000,,,Box Score,@,San Antonio Spurs,W,,108,98,43,31,W 1,
75,Fri Apr 7 2000,,,Box Score,,Minnesota Timberwolves,L,,92,95,43,32,L 1,
76,Sun Apr 9 2000,,,Box Score,,Phoenix Suns,L,,97,102,43,33,L 2,
77,Tue Apr 11 2000,,,Box Score,,San Antonio Spurs,L,OT,92,98,43,34,L 3,
78,Thu Apr 13 2000,,,Box Score,,Golden State Warriors,W,,130,107,44,34,W 1,
79,Fri Apr 14 2000,,,Box Score,@,Los Angeles Lakers,L,,114,121,44,35,L 1,
80,Sun Apr 16 2000,,,Box Score,@,Portland Trail Blazers,L,,95,102,44,36,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 18 2000,,,Box Score,,Seattle SuperSonics,L,OT,112,119,44,37,L 3,
82,Wed Apr 19 2000,,,Box Score,@,Utah Jazz,L,,86,95,44,38,L 4,
