
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,@,Denver Nuggets,L,OT,102,107,0,1,L 1,
2,Thu Nov 4 1999,,,Box Score,,Philadelphia 76ers,W,,84,80,1,1,W 1,
3,Sun Nov 7 1999,,,Box Score,,San Antonio Spurs,W,,77,74,2,1,W 2,
4,Tue Nov 9 1999,,,Box Score,@,Chicago Bulls,W,,103,80,3,1,W 3,
5,Wed Nov 10 1999,,,Box Score,@,New Jersey Nets,W,,104,89,4,1,W 4,
6,Fri Nov 12 1999,,,Box Score,@,Milwaukee Bucks,L,,92,107,4,2,L 1,
7,Sat Nov 13 1999,,,Box Score,@,Minnesota Timberwolves,L,,100,111,4,3,L 2,
8,Mon Nov 15 1999,,,Box Score,,Los Angeles Lakers,L,,82,91,4,4,L 3,
9,Wed Nov 17 1999,,,Box Score,,Chicago Bulls,W,,105,81,5,4,W 1,
10,Fri Nov 19 1999,,,Box Score,,New York Knicks,W,,96,81,6,4,W 2,
11,Sun Nov 21 1999,,,Box Score,,Seattle SuperSonics,W,,99,86,7,4,W 3,
12,Tue Nov 23 1999,,,Box Score,,Toronto Raptors,W,,94,93,8,4,W 4,
13,Sat Nov 27 1999,,,Box Score,,New Jersey Nets,W,,129,90,9,4,W 5,
14,Tue Nov 30 1999,,,Box Score,@,Los Angeles Clippers,W,,94,80,10,4,W 6,
15,Wed Dec 1 1999,,,Box Score,,Houston Rockets,W,2OT,128,122,11,4,W 7,
16,Sat Dec 4 1999,,,Box Score,@,Houston Rockets,L,,95,105,11,5,L 1,
17,Sun Dec 5 1999,,,Box Score,,Portland Trail Blazers,L,,90,92,11,6,L 2,
18,Tue Dec 7 1999,,,Box Score,,Orlando Magic,W,,110,107,12,6,W 1,
19,Thu Dec 9 1999,,,Box Score,,Washington Wizards,W,,99,85,13,6,W 2,
20,Sat Dec 11 1999,,,Box Score,@,Dallas Mavericks,L,,115,120,13,7,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 14 1999,,,Box Score,,Detroit Pistons,W,,114,104,14,7,W 1,
22,Fri Dec 17 1999,,,Box Score,@,Portland Trail Blazers,W,,110,102,15,7,W 2,
23,Sat Dec 18 1999,,,Box Score,,Sacramento Kings,W,,119,103,16,7,W 3,
24,Mon Dec 20 1999,,,Box Score,,Milwaukee Bucks,W,,108,101,17,7,W 4,
25,Tue Dec 21 1999,,,Box Score,@,San Antonio Spurs,L,OT,90,91,17,8,L 1,
26,Thu Dec 23 1999,,,Box Score,,Dallas Mavericks,L,,110,111,17,9,L 2,
27,Sun Dec 26 1999,,,Box Score,,Golden State Warriors,W,,108,88,18,9,W 1,
28,Mon Dec 27 1999,,,Box Score,@,Utah Jazz,L,,91,92,18,10,L 1,
29,Wed Dec 29 1999,,,Box Score,@,Los Angeles Lakers,L,,87,103,18,11,L 2,
30,Tue Jan 4 2000,,,Box Score,,Charlotte Hornets,W,,86,80,19,11,W 1,
31,Fri Jan 7 2000,,,Box Score,,San Antonio Spurs,L,,83,102,19,12,L 1,
32,Sat Jan 8 2000,,,Box Score,@,Portland Trail Blazers,L,,91,96,19,13,L 2,
33,Tue Jan 11 2000,,,Box Score,@,Seattle SuperSonics,L,,88,101,19,14,L 3,
34,Wed Jan 12 2000,,,Box Score,@,Vancouver Grizzlies,W,,95,92,20,14,W 1,
35,Fri Jan 14 2000,,,Box Score,,Portland Trail Blazers,L,,83,105,20,15,L 1,
36,Sun Jan 16 2000,,,Box Score,,Denver Nuggets,W,,113,100,21,15,W 1,
37,Fri Jan 21 2000,,,Box Score,@,Denver Nuggets,W,,101,99,22,15,W 2,
38,Sat Jan 22 2000,,,Box Score,,Cleveland Cavaliers,W,,101,88,23,15,W 3,
39,Tue Jan 25 2000,,,Box Score,@,Indiana Pacers,L,,87,93,23,16,L 1,
40,Wed Jan 26 2000,,,Box Score,@,Philadelphia 76ers,W,,93,87,24,16,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 28 2000,,,Box Score,@,Boston Celtics,L,,88,91,24,17,L 1,
42,Sat Jan 29 2000,,,Box Score,@,Charlotte Hornets,L,,79,100,24,18,L 2,
43,Mon Jan 31 2000,,,Box Score,@,Orlando Magic,W,,117,113,25,18,W 1,
44,Wed Feb 2 2000,,,Box Score,,Los Angeles Clippers,W,,114,68,26,18,W 2,
45,Fri Feb 4 2000,,,Box Score,@,Seattle SuperSonics,L,,86,94,26,19,L 1,
46,Sun Feb 6 2000,,,Box Score,,Seattle SuperSonics,W,,105,93,27,19,W 1,
47,Tue Feb 8 2000,,,Box Score,,Vancouver Grizzlies,W,,94,76,28,19,W 2,
48,Thu Feb 10 2000,,,Box Score,,Minnesota Timberwolves,W,,101,85,29,19,W 3,
49,Tue Feb 15 2000,,,Box Score,@,Sacramento Kings,W,,117,108,30,19,W 4,
50,Fri Feb 18 2000,,,Box Score,,Atlanta Hawks,W,,85,73,31,19,W 5,
51,Mon Feb 21 2000,,,Box Score,@,San Antonio Spurs,W,,98,89,32,19,W 6,
52,Tue Feb 22 2000,,,Box Score,,Denver Nuggets,W,,86,67,33,19,W 7,
53,Thu Feb 24 2000,,,Box Score,@,Washington Wizards,W,,92,83,34,19,W 8,
54,Fri Feb 25 2000,,,Box Score,@,New York Knicks,L,,79,84,34,20,L 1,
55,Sun Feb 27 2000,,,Box Score,@,Toronto Raptors,L,,102,103,34,21,L 2,
56,Tue Feb 29 2000,,,Box Score,@,Cleveland Cavaliers,W,,100,93,35,21,W 1,
57,Thu Mar 2 2000,,,Box Score,,Indiana Pacers,W,,118,87,36,21,W 2,
58,Sat Mar 4 2000,,,Box Score,,Dallas Mavericks,W,,110,96,37,21,W 3,
59,Mon Mar 6 2000,,,Box Score,,Miami Heat,W,,100,92,38,21,W 4,
60,Tue Mar 7 2000,,,Box Score,@,Houston Rockets,W,,108,101,39,21,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 10 2000,,,Box Score,,Utah Jazz,L,,96,99,39,22,L 1,
62,Sat Mar 11 2000,,,Box Score,@,Dallas Mavericks,L,,99,104,39,23,L 2,
63,Tue Mar 14 2000,,,Box Score,,Minnesota Timberwolves,W,,107,100,40,23,W 1,
64,Fri Mar 17 2000,,,Box Score,@,Vancouver Grizzlies,W,,101,86,41,23,W 2,
65,Sun Mar 19 2000,,,Box Score,@,Golden State Warriors,W,,99,82,42,23,W 3,
66,Mon Mar 20 2000,,,Box Score,,Boston Celtics,W,,110,106,43,23,W 4,
67,Wed Mar 22 2000,,,Box Score,,Sacramento Kings,W,,114,93,44,23,W 5,
68,Fri Mar 24 2000,,,Box Score,@,Los Angeles Lakers,L,,101,109,44,24,L 1,
69,Sun Mar 26 2000,,,Box Score,,Golden State Warriors,W,,90,82,45,24,W 1,
70,Tue Mar 28 2000,,,Box Score,@,Miami Heat,L,,78,81,45,25,L 1,
71,Thu Mar 30 2000,,,Box Score,@,Atlanta Hawks,W,,118,74,46,25,W 1,
72,Fri Mar 31 2000,,,Box Score,@,Detroit Pistons,W,,98,97,47,25,W 2,
73,Sun Apr 2 2000,,,Box Score,@,Minnesota Timberwolves,W,,87,86,48,25,W 3,
74,Tue Apr 4 2000,,,Box Score,,Los Angeles Lakers,L,,83,84,48,26,L 1,
75,Thu Apr 6 2000,,,Box Score,@,Utah Jazz,L,,85,105,48,27,L 2,
76,Sun Apr 9 2000,,,Box Score,@,Sacramento Kings,W,,102,97,49,27,W 1,
77,Tue Apr 11 2000,,,Box Score,@,Los Angeles Clippers,W,,95,88,50,27,W 2,
78,Wed Apr 12 2000,,,Box Score,,Vancouver Grizzlies,W,OT,122,116,51,27,W 3,
79,Fri Apr 14 2000,,,Box Score,,Los Angeles Clippers,W,,112,88,52,27,W 4,
80,Sun Apr 16 2000,,,Box Score,,Utah Jazz,L,,82,96,52,28,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 18 2000,,,Box Score,,Houston Rockets,L,,98,107,52,29,L 2,
82,Wed Apr 19 2000,,,Box Score,@,Golden State Warriors,W,,99,88,53,29,W 1,
