
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1993,,,Box Score,@,Los Angeles Lakers,L,,108,116,0,1,L 1,
2,Sun Nov 7 1993,,,Box Score,,Sacramento Kings,W,,132,110,1,1,W 1,
3,Tue Nov 9 1993,,,Box Score,@,Los Angeles Clippers,W,,114,99,2,1,W 2,
4,Wed Nov 10 1993,,,Box Score,,San Antonio Spurs,W,,101,93,3,1,W 3,
5,Sat Nov 13 1993,,,Box Score,@,Houston Rockets,L,,95,99,3,2,L 1,
6,Tue Nov 16 1993,,,Box Score,@,Golden State Warriors,W,,116,104,4,2,W 1,
7,Fri Nov 19 1993,,,Box Score,,Portland Trail Blazers,W,,118,109,5,2,W 2,
8,Sat Nov 20 1993,,,Box Score,,Cleveland Cavaliers,W,,112,96,6,2,W 3,
9,Wed Nov 24 1993,,,Box Score,,Denver Nuggets,W,,130,97,7,2,W 4,
10,Sat Nov 27 1993,,,Box Score,,Utah Jazz,W,,120,98,8,2,W 5,
11,Tue Nov 30 1993,,,Box Score,@,Chicago Bulls,L,,113,132,8,3,L 1,
12,Thu Dec 2 1993,,,Box Score,@,Detroit Pistons,W,,102,101,9,3,W 1,
13,Fri Dec 3 1993,,,Box Score,@,New Jersey Nets,W,,104,103,10,3,W 2,
14,Sun Dec 5 1993,,,Box Score,@,Milwaukee Bucks,W,,117,98,11,3,W 3,
15,Thu Dec 9 1993,,,Box Score,,Washington Bullets,W,,114,95,12,3,W 4,
16,Sat Dec 11 1993,,,Box Score,@,Dallas Mavericks,W,,114,103,13,3,W 5,
17,Mon Dec 13 1993,,,Box Score,,Milwaukee Bucks,W,,112,104,14,3,W 6,
18,Wed Dec 15 1993,,,Box Score,,Golden State Warriors,W,,110,104,15,3,W 7,
19,Fri Dec 17 1993,,,Box Score,,Orlando Magic,L,,101,104,15,4,L 1,
20,Sat Dec 18 1993,,,Box Score,,Los Angeles Clippers,W,,116,109,16,4,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
