
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Feb 5 1999,,,Box Score,@,Los Angeles Clippers,W,,101,92,1,0,W 1,
2,Sun Feb 7 1999,,,Box Score,,Denver Nuggets,W,,115,108,2,0,W 2,
3,Tue Feb 9 1999,,,Box Score,,Sacramento Kings,L,,95,112,2,1,L 1,
4,Thu Feb 11 1999,,,Box Score,,Utah Jazz,L,,74,82,2,2,L 2,
5,Sat Feb 13 1999,,,Box Score,,Los Angeles Clippers,W,OT,107,104,3,2,W 1,
6,Mon Feb 15 1999,,,Box Score,@,Denver Nuggets,W,,115,106,4,2,W 2,
7,Tue Feb 16 1999,,,Box Score,@,Houston Rockets,L,,92,109,4,3,L 1,
8,Wed Feb 17 1999,,,Box Score,@,San Antonio Spurs,W,,79,76,5,3,W 1,
9,Fri Feb 19 1999,,,Box Score,,Detroit Pistons,L,,93,101,5,4,L 1,
10,Mon Feb 22 1999,,,Box Score,,Dallas Mavericks,W,,101,83,6,4,W 1,
11,Thu Feb 25 1999,,,Box Score,@,Vancouver Grizzlies,W,,94,86,7,4,W 2,
12,Fri Feb 26 1999,,,Box Score,@,Golden State Warriors,L,,90,94,7,5,L 1,
13,Sun Feb 28 1999,,,Box Score,,Golden State Warriors,W,,102,89,8,5,W 1,
14,Mon Mar 1 1999,,,Box Score,,Los Angeles Lakers,L,,91,97,8,6,L 1,
15,Wed Mar 3 1999,,,Box Score,@,Los Angeles Lakers,L,,95,101,8,7,L 2,
16,Thu Mar 4 1999,,,Box Score,@,Seattle SuperSonics,W,,101,93,9,7,W 1,
17,Sat Mar 6 1999,,,Box Score,,Sacramento Kings,L,,99,111,9,8,L 1,
18,Tue Mar 9 1999,,,Box Score,@,Dallas Mavericks,W,,103,91,10,8,W 1,
19,Wed Mar 10 1999,,,Box Score,,Cleveland Cavaliers,L,,73,86,10,9,L 1,
20,Fri Mar 12 1999,,,Box Score,,San Antonio Spurs,L,,97,99,10,10,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Mar 14 1999,,,Box Score,,Houston Rockets,W,,104,90,11,10,W 1,
22,Tue Mar 16 1999,,,Box Score,@,Milwaukee Bucks,W,,110,92,12,10,W 2,
23,Wed Mar 17 1999,,,Box Score,@,Charlotte Hornets,L,,111,119,12,11,L 1,
24,Fri Mar 19 1999,,,Box Score,@,Atlanta Hawks,L,,85,93,12,12,L 2,
25,Sat Mar 20 1999,,,Box Score,@,Houston Rockets,L,OT,93,103,12,13,L 3,
26,Mon Mar 22 1999,,,Box Score,,Vancouver Grizzlies,W,,89,84,13,13,W 1,
27,Wed Mar 24 1999,,,Box Score,@,Los Angeles Lakers,W,,106,101,14,13,W 2,
28,Thu Mar 25 1999,,,Box Score,@,Portland Trail Blazers,L,,84,97,14,14,L 1,
29,Fri Mar 26 1999,,,Box Score,,New York Knicks,L,,87,94,14,15,L 2,
30,Sun Mar 28 1999,,,Box Score,,Portland Trail Blazers,L,,86,88,14,16,L 3,
31,Wed Mar 31 1999,,,Box Score,,Golden State Warriors,W,,93,78,15,16,W 1,
32,Fri Apr 2 1999,,,Box Score,,Los Angeles Lakers,L,,90,91,15,17,L 1,
33,Sat Apr 3 1999,,,Box Score,@,Portland Trail Blazers,L,,93,98,15,18,L 2,
34,Tue Apr 6 1999,,,Box Score,@,Los Angeles Clippers,W,,88,83,16,18,W 1,
35,Wed Apr 7 1999,,,Box Score,,Minnesota Timberwolves,W,,90,82,17,18,W 2,
36,Fri Apr 9 1999,,,Box Score,@,Utah Jazz,L,,92,93,17,19,L 1,
37,Sat Apr 10 1999,,,Box Score,,San Antonio Spurs,W,,110,84,18,19,W 1,
38,Mon Apr 12 1999,,,Box Score,@,San Antonio Spurs,L,,77,94,18,20,L 1,
39,Wed Apr 14 1999,,,Box Score,@,Seattle SuperSonics,W,,101,94,19,20,W 1,
40,Fri Apr 16 1999,,,Box Score,,Dallas Mavericks,W,,92,85,20,20,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Apr 18 1999,,,Box Score,,Seattle SuperSonics,W,,99,93,21,20,W 3,
42,Tue Apr 20 1999,,,Box Score,@,Dallas Mavericks,L,,100,104,21,21,L 1,
43,Wed Apr 21 1999,,,Box Score,,Utah Jazz,W,,91,82,22,21,W 1,
44,Sun Apr 25 1999,,,Box Score,,Houston Rockets,W,,95,71,23,21,W 2,
45,Mon Apr 26 1999,,,Box Score,@,Utah Jazz,W,,99,85,24,21,W 3,
46,Wed Apr 28 1999,,,Box Score,@,Minnesota Timberwolves,L,,92,97,24,22,L 1,
47,Thu Apr 29 1999,,,Box Score,@,Denver Nuggets,W,,98,87,25,22,W 1,
48,Sat May 1 1999,,,Box Score,,Vancouver Grizzlies,W,,107,77,26,22,W 2,
49,Sun May 2 1999,,,Box Score,@,Sacramento Kings,L,,100,111,26,23,L 1,
50,Wed May 5 1999,,,Box Score,,Minnesota Timberwolves,W,,100,96,27,23,W 1,
